Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,3.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,1.0,,,,,,,1.0,3.0,,1.0,,,,8562
,,,3.0,,,,3.0,,,,,,,,3.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,4.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,1.0,226129
,,,,9.0,,,2.0,,,,,,,,2.0,7.0,,,,,,,,,,,4.0,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,242606
,,,7.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,3.0,,,,,,,,,,,,,,2.0,,,,,242833
,,,,5.0,,,1.0,,,,,,,,6.0,16.0,,,,,,,,23.0,,,5.0,,8.0,,,,,,,,,,,,,,1.0,,,,,1.0,,11.0,14.0,,,,,1.0,9.0,,,5.0,,,,,,,,,,3.0,,,6.0,,,,1.0,,1.0,333099
,,,7.0,2.0,,,8.0,,,,,,,,1.0,11.0,,,,,,,,,18.0,,,,,,,,,,,,,,1.0,,,,,,,4.0,1.0,,,2.0,3.0,,,,,1.0,8.0,,,,,,,,,,,,,,,,1.0,,2.0,,,,,230370
,,,6.0,10.0,,1.0,1.0,,,,,,,,4.0,23.0,1.0,,,,,2.0,,17.0,1.0,,5.0,,17.0,,,,,,,,1.0,7.0,,,,,1.0,4.0,,5.0,2.0,1.0,,2.0,12.0,,2.0,2.0,3.0,1.0,10.0,,,,15.0,1.0,,1.0,1.0,,,,7.0,,3.0,,13.0,,6.0,,10.0,,4.0,253189
,,,,2.0,,,7.0,1.0,1.0,,,,,3.0,9.0,13.0,,1.0,,1.0,,,,3.0,13.0,,8.0,,18.0,,1.0,,,3.0,,,1.0,2.0,,1.0,2.0,,,3.0,,1.0,,5.0,,7.0,13.0,,,,,4.0,5.0,1.0,,,1.0,1.0,12.0,,,,,,10.0,,,,6.0,,4.0,1.0,,,,46990
,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,7.0,1.0,,,,2.0,,,,,,,,1.0,,,,,,,110902
,,,3.0,,,,2.0,,,,,,,,2.0,11.0,,,,,,,,5.0,,,3.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,2.0,1.0,,,7.0,3.0,,,,1.0,,2.0,,,,4.0,,,,,,,,,,,,5.0,,,2.0,,,,257493
,,,19.0,8.0,,3.0,12.0,,,,,,,,13.0,59.0,,1.0,,,,,,5.0,,,5.0,,9.0,,,,2.0,,,16.0,,,,18.0,1.0,,,,,4.0,4.0,1.0,1.0,11.0,7.0,,,2.0,,6.0,12.0,,,7.0,1.0,,,,,1.0,,,,,,,15.0,,2.0,5.0,,,1.0,274332
,,,43.0,5.0,,,9.0,,1.0,,,,,,10.0,26.0,,2.0,1.0,1.0,,,,,1.0,,,,7.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,7.0,,,2.0,,1.0,12.0,,,,1.0,,,,,,,,,,,,13.0,,,4.0,,,,82376
,,,4.0,2.0,,,1.0,1.0,,,,,,,3.0,19.0,,,,,,,,,2.0,,1.0,,3.0,1.0,,,,,,,,1.0,8.0,,,,,,,2.0,,1.0,,,4.0,,,,,,4.0,,,,1.0,,,,,,,,2.0,,,1.0,,,1.0,1.0,,,,325647
,,,9.0,9.0,,,5.0,,,,,,,2.0,2.0,12.0,,,1.0,,,,,,6.0,1.0,1.0,1.0,5.0,,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,3.0,,,,,2.0,8.0,,,,2.0,,,,1.0,,,3.0,,,4.0,,4.0,,6.0,,,,1.0,80764
1.0,,,9.0,3.0,,1.0,,,,,,,,,,14.0,,,,,,,,,3.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,2.0,,1.0,,,7.0,,1.0,,,4.0,8.0,,,,,,,,,,,,,,,,3.0,,2.0,,,,,170516
9.0,3.0,,5.0,13.0,2.0,4.0,10.0,,,1.0,3.0,,,2.0,10.0,25.0,1.0,,,,,,1.0,,,,3.0,,6.0,,,,,,,,,2.0,,,,6.0,1.0,8.0,,3.0,,1.0,1.0,,9.0,1.0,2.0,,4.0,18.0,39.0,,6.0,2.0,17.0,,,2.0,1.0,3.0,1.0,,2.0,12.0,,,7.0,,7.0,4.0,1.0,3.0,21.0,337253
,1.0,3.0,1.0,4.0,,3.0,15.0,,,,,,,,12.0,39.0,,,,,,,2.0,,,,2.0,,4.0,,,,2.0,,,,,4.0,,,,9.0,4.0,,,4.0,4.0,,,3.0,12.0,,,3.0,,,28.0,31.0,,,5.0,,,,,,,,1.0,,,,8.0,,3.0,5.0,,,,181651
,,,,4.0,3.0,4.0,2.0,,,,,,,,3.0,22.0,,,,,,,,24.0,,,4.0,,3.0,3.0,,,,,,,,,,7.0,,,2.0,,,3.0,1.0,,,31.0,3.0,,,,,,14.0,7.0,,,2.0,,,,,,2.0,,,,,,6.0,6.0,5.0,1.0,,,2.0,292054
,,,1.0,,,,1.0,,,1.0,,2.0,,,6.0,3.0,,,1.0,,,,,,,,1.0,1.0,4.0,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,2.0,1.0,4.0,,,,,,,,,,,,,,,,5.0,4.0,,,,,,90650
,3.0,3.0,39.0,8.0,,,31.0,,,,,,,,21.0,33.0,,7.0,,,,,,1.0,,,,,7.0,,,1.0,,,5.0,,,1.0,27.0,2.0,5.0,,,2.0,,4.0,,1.0,,8.0,14.0,,,,10.0,39.0,75.0,7.0,6.0,11.0,3.0,,,1.0,4.0,1.0,,,,1.0,,3.0,16.0,,,,,,1.0,294559
,,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,245663
2.0,2.0,3.0,1.0,8.0,,,7.0,,,1.0,,,,1.0,5.0,21.0,,1.0,,,,,,,,1.0,3.0,,4.0,,2.0,,,,,,,1.0,,,1.0,,3.0,1.0,,3.0,,,,4.0,10.0,,,,2.0,2.0,10.0,,,3.0,2.0,,,,,,,,1.0,,,,3.0,,2.0,1.0,,,1.0,208544
,,,,,,,2.0,,,,,,,,2.0,17.0,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,,,,,,2.0,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,,324212
,,,,,,2.0,1.0,,,,,,,,22.0,6.0,,25.0,,,,,,,,,,,1.0,3.0,,1.0,4.0,5.0,,,,,,,,,,,,3.0,,,,,3.0,,1.0,1.0,,,4.0,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,26486
,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325660
,,,3.0,1.0,,,1.0,,,,,,,,1.0,7.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,3.0,,,3.0,,,,264160
8.0,,,7.0,4.0,,,3.0,,,,,,,,,14.0,,,24.0,,,,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,4.0,,4.0,,19.0,3.0,,,,,1.0,3.0,,,,4.0,,,,,,,,17.0,,1.0,,31.0,,23.0,,,,,36493
2.0,,,,,,,5.0,,,,,,,,,1.0,,,,,,,,,,,5.0,,2.0,,,,,,,,,,,,3.0,,,,,,3.0,,,1.0,,,,,3.0,,5.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,111776
,1.0,,14.0,12.0,4.0,,17.0,,,,,,,,10.0,22.0,,,1.0,,,1.0,,,4.0,,2.0,,3.0,,,,,,,,,,,,,,,,,4.0,1.0,,,2.0,5.0,,,1.0,4.0,7.0,14.0,,,3.0,5.0,5.0,,,,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,,,,97171
,3.0,,6.0,9.0,,,4.0,1.0,,1.0,1.0,,,,1.0,31.0,,3.0,,,,,,,1.0,,,,6.0,,,,2.0,,,,,,,,1.0,,,7.0,,3.0,,,,2.0,5.0,,1.0,,,,14.0,,,,4.0,6.0,1.0,,,1.0,,,,,,,6.0,,1.0,,,,,278626
,,,4.0,3.0,,,3.0,2.0,,,1.0,2.0,,,5.0,38.0,3.0,,1.0,,,3.0,,1.0,9.0,,4.0,,16.0,,,,,,,,,,6.0,,1.0,,,,,1.0,,,,5.0,15.0,,1.0,3.0,,1.0,10.0,,,8.0,2.0,,,1.0,6.0,,,,,,1.0,,5.0,,4.0,46.0,6.0,17.0,64.0,209814
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,2.0,2.0,,,,,1.0,,,,,,4.0,,,1.0,,1.0,,,,3.0,,,5.0,,,,,,,,,,,,,,,,1.0,,,,,,,11709
,6.0,3.0,15.0,1.0,,,14.0,,,1.0,,,,,8.0,23.0,,,,,,,,1.0,8.0,,,,6.0,,,,,,,,,2.0,,,1.0,,,,,6.0,2.0,3.0,3.0,13.0,5.0,4.0,,,,,12.0,,2.0,,1.0,,,,,,,,,,,,14.0,,3.0,,,,,234922
,3.0,1.0,4.0,6.0,,3.0,7.0,,,,3.0,7.0,,,16.0,59.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,2.0,4.0,,,3.0,2.0,,1.0,1.0,14.0,1.0,,,9.0,2.0,14.0,,2.0,,3.0,,5.0,,10.0,,,,,1.0,,,12.0,,5.0,4.0,,,,119027
6.0,,2.0,25.0,26.0,1.0,,26.0,1.0,4.0,,36.0,11.0,,,11.0,27.0,,,,,,2.0,,4.0,,,12.0,,12.0,,4.0,,,1.0,12.0,,,2.0,,,4.0,,,,,1.0,2.0,,,1.0,18.0,,9.0,25.0,19.0,11.0,74.0,2.0,3.0,,15.0,3.0,,1.0,2.0,1.0,1.0,,,,1.0,,4.0,,1.0,,,,1.0,335653
6.0,4.0,,7.0,2.0,,,6.0,,,,,,,,12.0,37.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,9.0,,,2.0,,4.0,28.0,,,6.0,5.0,,,,,,,,,,,,6.0,,2.0,2.0,,,,129219
,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,320127
,,,3.0,1.0,,1.0,6.0,,,,6.0,1.0,,1.0,5.0,15.0,,3.0,,,,,,,,,2.0,,4.0,,,2.0,,,,,,,,,,,,,,9.0,1.0,1.0,,16.0,12.0,,,,,2.0,17.0,,,9.0,1.0,,,4.0,4.0,,,,2.0,,2.0,3.0,18.0,,2.0,,,,3.0,340064
1.0,2.0,3.0,12.0,14.0,,1.0,7.0,,,1.0,,,,,3.0,9.0,1.0,,,,,,,3.0,3.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,2.0,,2.0,,2.0,,,1.0,,1.0,1.0,8.0,1.0,3.0,,,,2.0,,1.0,,,,,,,,,,5.0,,1.0,1.0,,,,64020
,6.0,2.0,4.0,13.0,,1.0,5.0,7.0,,,,,,,6.0,42.0,,13.0,,4.0,1.0,2.0,,,,,4.0,1.0,7.0,,,1.0,,,,1.0,,,1.0,,2.0,,,1.0,,3.0,1.0,1.0,,1.0,6.0,,5.0,,6.0,3.0,22.0,,,,2.0,5.0,,,1.0,,2.0,,,,2.0,,9.0,,1.0,1.0,,,,161295
,,5.0,,4.0,,,4.0,,,,,,,,10.0,22.0,1.0,,,,,,,1.0,6.0,,,,2.0,,,,,,4.0,,,1.0,,,,,,,,2.0,1.0,,,,1.0,,,,6.0,5.0,25.0,2.0,1.0,,3.0,2.0,,,,,,,2.0,,2.0,,3.0,,2.0,,,,,198090
,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,1.0,,6.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,239250
,,,2.0,1.0,,,,,,,,,,,2.0,1.0,,,,2.0,,,,3.0,8.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,4.0,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,1.0,6.0,,,,,,,24981
,,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276864
,,4.0,2.0,,,,,,,,,,,,,3.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,4.0,,,,,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,4.0,145652
4.0,,4.0,2.0,4.0,,,2.0,,,,,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,1.0,1.0,,,6.0,,2.0,,,,,,,,,,,,,,,,,,214531
,,,8.0,2.0,,1.0,7.0,,1.0,1.0,,,,,6.0,8.0,,,,,,1.0,,,7.0,,1.0,,3.0,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,12.0,1.0,23.0,,,,2.0,,,,,,,5.0,1.0,,,2.0,4.0,,,,,,1.0,291660
,2.0,,8.0,11.0,,,13.0,1.0,,,1.0,,,,8.0,45.0,,2.0,,,,1.0,,2.0,,,8.0,1.0,19.0,,,,1.0,,,,,,,,,,,1.0,,4.0,2.0,7.0,,4.0,15.0,,1.0,4.0,1.0,17.0,138.0,33.0,1.0,,28.0,3.0,3.0,,3.0,2.0,,,,,,,8.0,8.0,2.0,3.0,,,2.0,205890
,,,2.0,7.0,,,8.0,,,,,,,,5.0,13.0,,2.0,2.0,,,,,6.0,6.0,,,,,1.0,1.0,,,5.0,,,,1.0,,,,,,,,,,12.0,,,8.0,,,,,,4.0,,,,,,,,,,,5.0,4.0,,,2.0,2.0,,,1.0,,,3.0,266107
,,12.0,11.0,9.0,,,14.0,,3.0,1.0,4.0,11.0,,,15.0,37.0,,3.0,8.0,,,,,,1.0,,1.0,,14.0,,,,,,,,,2.0,,1.0,1.0,,,,,5.0,6.0,2.0,,5.0,13.0,4.0,1.0,1.0,,7.0,16.0,,,,6.0,1.0,,,1.0,1.0,,,,1.0,,,15.0,,1.0,2.0,,,,8848
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188747
,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,,6.0,,,,3.0,,,,1.0,,,,,,,,,,,1.0,,1.0,,6.0,,7.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,4.0,1.0,1.0,,3.0,1.0,,,281937
,,,2.0,4.0,,,4.0,,,,,,,,6.0,20.0,,,2.0,,1.0,,,16.0,3.0,,7.0,,2.0,,,,2.0,,,,,1.0,,3.0,9.0,,,,,,2.0,,,,10.0,,,,,5.0,2.0,,1.0,7.0,1.0,,,,,,,,,,,,2.0,,2.0,3.0,,,,253799
1.0,,4.0,8.0,10.0,,6.0,6.0,38.0,,,1.0,,,,2.0,,,,,,,,,1.0,,,1.0,,3.0,,,,,,,,,,,,12.0,,,,,,,,15.0,2.0,,,1.0,4.0,12.0,9.0,54.0,,,6.0,4.0,,1.0,,,,,,,,,,3.0,,,,,,,329037
1.0,6.0,1.0,28.0,20.0,1.0,1.0,22.0,,,2.0,,,,,14.0,69.0,,,,,,,,1.0,,,,1.0,26.0,,,,,,3.0,,,,13.0,2.0,,,,,,1.0,2.0,1.0,3.0,2.0,21.0,,1.0,1.0,8.0,7.0,23.0,,,,4.0,,,,,2.0,,,3.0,,1.0,,27.0,,1.0,3.0,,,4.0,330216
,,,1.0,1.0,,,7.0,,,,5.0,,,2.0,7.0,39.0,1.0,,,,,,,,,,4.0,,7.0,,1.0,,,,,,,2.0,,,,,,1.0,,6.0,,2.0,,1.0,4.0,1.0,,1.0,,,20.0,,,,1.0,3.0,,,,,,,3.0,,,,6.0,,4.0,1.0,,,,176038
2.0,,,,,,,,2.0,,,,,,,1.0,12.0,,,,,,,,,,,2.0,,,,,1.0,,,,,,2.0,,,1.0,,,,,1.0,,3.0,,,3.0,,,,,,5.0,,,1.0,2.0,,,,,,1.0,,11.0,,,,3.0,,1.0,1.0,,,,118623
,,,1.0,,,,2.0,,,,,,,,1.0,6.0,,,,1.0,,,,,,1.0,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,2.0,,9.0,4.0,,,,2.0,,5.0,,,,,,,,,,,,1.0,1.0,,,,110640
,,,1.0,,,,1.0,,,,,,,,,,,,,4.0,2.0,3.0,,,5.0,,,,,,,,,,,,,,,,15.0,,,,,,1.0,,,3.0,,,1.0,,1.0,,273.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,175003
,4.0,,2.0,6.0,,,9.0,,,,3.0,,,,8.0,12.0,,,,2.0,,,,,,,,,12.0,,,,,,,,,1.0,27.0,,9.0,,,,,3.0,1.0,1.0,,2.0,7.0,,3.0,,1.0,5.0,9.0,3.0,,1.0,,2.0,,,1.0,1.0,,,,5.0,,,5.0,,1.0,3.0,,1.0,1.0,211905
,,3.0,1.0,31.0,,,21.0,,1.0,,5.0,10.0,,,35.0,25.0,,,,,,,,2.0,,,5.0,1.0,4.0,,,,,,,,,,,,,,,,,5.0,,,,1.0,19.0,,,,3.0,29.0,76.0,,,,3.0,,,,,,,,2.0,,11.0,9.0,10.0,,2.0,,,2.0,2.0,224255
,,2.0,2.0,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,26.0,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,27.0,1.0,,,,,,,5.0,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,263503
13.0,,7.0,17.0,23.0,,1.0,22.0,,,,1.0,3.0,,1.0,12.0,42.0,,4.0,,,,,,,,,4.0,,11.0,,,,1.0,,1.0,,,,,,1.0,,1.0,,,3.0,6.0,2.0,1.0,1.0,10.0,2.0,,2.0,19.0,6.0,43.0,8.0,7.0,1.0,2.0,2.0,,,,,,,,,,,25.0,3.0,11.0,2.0,,,,297884
,2.0,20.0,3.0,6.0,,,8.0,,,,,1.0,,,13.0,30.0,,1.0,,,,,,,1.0,,,,9.0,,,1.0,,,,,,,,,,,,,,5.0,1.0,,,4.0,2.0,,1.0,,,1.0,9.0,,,,2.0,,,,,2.0,1.0,,,,,,6.0,,,4.0,,,,14654
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651
3.0,7.0,,12.0,15.0,,,19.0,,1.0,,2.0,,,,37.0,51.0,,3.0,,,,2.0,,,2.0,,1.0,,13.0,,,,,,,,,,,,2.0,,3.0,,,1.0,3.0,,5.0,1.0,18.0,,,2.0,6.0,2.0,54.0,6.0,,1.0,9.0,,,,,1.0,,2.0,14.0,,,,10.0,4.0,3.0,2.0,,,,250818
,,,107.0,1.0,,,4.0,,,,,,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,85.0,,,,,,1.0,,,,,,,,,,,,,,,,,322768
11.0,,,1.0,8.0,,,13.0,,,,,,,,3.0,30.0,,,,,1.0,,1.0,,11.0,,3.0,,4.0,1.0,,,,,,,,,,,,,,,,3.0,,,,1.0,9.0,,,,,4.0,29.0,2.0,2.0,,10.0,,,,2.0,,,,,,,,7.0,1.0,2.0,1.0,,,,269509
,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78701
,,4.0,8.0,7.0,1.0,1.0,18.0,,,2.0,1.0,,,,11.0,44.0,4.0,2.0,,1.0,2.0,6.0,,,1.0,1.0,2.0,,10.0,,,,2.0,,8.0,,,2.0,,,,,,,,2.0,2.0,,1.0,3.0,6.0,1.0,2.0,5.0,7.0,1.0,14.0,6.0,,18.0,6.0,4.0,,1.0,6.0,,1.0,1.0,,,,4.0,24.0,,2.0,4.0,,,11.0,248772
,,1.0,4.0,6.0,,,2.0,,,,,,,,1.0,5.0,,,1.0,,,,,1.0,3.0,,1.0,,4.0,4.0,,1.0,,1.0,,,,,,,,,1.0,2.0,,1.0,,12.0,,,1.0,,,,4.0,,3.0,,,,3.0,1.0,,,,,,,,1.0,11.0,1.0,5.0,,,3.0,4.0,4.0,8.0,217924
2.0,2.0,,16.0,14.0,,3.0,8.0,,,,1.0,,,,16.0,61.0,1.0,6.0,5.0,,,,,1.0,22.0,,7.0,,11.0,,,,,,,,,,,,,1.0,,,,3.0,,1.0,,6.0,27.0,,,,,2.0,35.0,,2.0,,6.0,,,1.0,2.0,,,,1.0,,,1.0,8.0,5.0,3.0,4.0,,2.0,,190997
,,,1.0,7.0,,1.0,9.0,,1.0,,5.0,4.0,,,6.0,24.0,,,1.0,,,,,,,1.0,,,8.0,,,,2.0,,4.0,2.0,,1.0,,,1.0,6.0,1.0,,,4.0,2.0,1.0,9.0,,2.0,,,2.0,10.0,,9.0,1.0,,,6.0,1.0,,,,,,,8.0,,,6.0,3.0,,3.0,1.0,,,,207375
,,,,3.0,,,2.0,,,1.0,,,,3.0,4.0,6.0,,,,,,,,,1.0,,,,10.0,,,,,,,,,3.0,,,,,,,,1.0,,2.0,,,4.0,,,,,,7.0,,,4.0,,,,1.0,,,,,1.0,,,,4.0,,1.0,,,,,101711
,,,6.0,1.0,,,2.0,1.0,,,,,,,3.0,9.0,,3.0,,,,1.0,,,3.0,,,,5.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,5.0,1.0,,,1.0,,4.0,,,,,,,,,,,,5.0,,,8.0,7.0,,1.0,,,,,108538
3.0,,2.0,4.0,13.0,,3.0,8.0,,,,4.0,1.0,,,9.0,28.0,,39.0,,4.0,,,1.0,2.0,,1.0,3.0,1.0,11.0,12.0,6.0,7.0,2.0,5.0,,,,,,,1.0,,,,,1.0,,4.0,1.0,1.0,10.0,,10.0,1.0,2.0,15.0,34.0,,7.0,,5.0,3.0,1.0,5.0,13.0,2.0,,,1.0,2.0,,,8.0,,2.0,3.0,,3.0,1.0,207575
,,2.0,7.0,2.0,,1.0,1.0,,,,,,,,4.0,23.0,,,,,,,,,,,,,,,,,1.0,,4.0,,,1.0,,,,7.0,1.0,,10.0,,,,,,5.0,,,,,2.0,12.0,,,18.0,,,,,,,,,,1.0,7.0,,7.0,,,1.0,,,,237489
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,108800
,1.0,,2.0,8.0,,,36.0,,,,5.0,1.0,,,8.0,35.0,,,,,,,,,,,1.0,1.0,24.0,,,,4.0,,,,,5.0,,,,,,,,3.0,1.0,,,7.0,13.0,,,3.0,1.0,1.0,25.0,13.0,,1.0,,,,,,3.0,,,,,,,2.0,2.0,20.0,4.0,,,2.0,211479
,,,1.0,,,,2.0,,,,,,,,,4.0,,,,,,,,9.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,336008
,,,,2.0,,,4.0,,,,,,,,1.0,3.0,,,,2.0,,,,,3.0,,5.0,1.0,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3.0,5.0,5.0,1.0,,,,,,,1.0,,,,,,,,2.0,,,,,1.0,,279391
2.0,,1.0,,5.0,,,6.0,,,,,,,,8.0,2.0,,,,,,,,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,4.0,2.0,4.0,,,1.0,1.0,,,,,,,,,3.0,,,,,1.0,,,,,60512
4.0,,4.0,1.0,7.0,,,27.0,,,,1.0,,,,16.0,56.0,,1.0,,,,,,,,,8.0,,7.0,,,,3.0,,,,,4.0,,,,,3.0,,,1.0,,1.0,,1.0,19.0,,,3.0,,19.0,49.0,5.0,8.0,14.0,4.0,,1.0,,1.0,,,,,,,1.0,4.0,1.0,1.0,4.0,,3.0,,50143
2.0,10.0,,8.0,10.0,,1.0,9.0,,,1.0,,,,,18.0,46.0,1.0,,,,,,,4.0,1.0,,1.0,,16.0,1.0,,,,1.0,,,2.0,,,2.0,1.0,,,2.0,,6.0,2.0,1.0,2.0,2.0,5.0,,,1.0,5.0,1.0,36.0,,2.0,,8.0,,,,,3.0,,,,,,,7.0,,2.0,4.0,,,,177038
,,,4.0,24.0,,,5.0,,2.0,1.0,,1.0,8.0,,8.0,43.0,,,,1.0,,,,2.0,,,3.0,,4.0,,,,1.0,,,,,,,,,,1.0,,,6.0,,,1.0,1.0,7.0,,3.0,3.0,5.0,1.0,74.0,11.0,3.0,,8.0,,,,,1.0,,,,,,1.0,7.0,1.0,3.0,2.0,,,,98305
