Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,4.0,4.0,0.0,6.0,,0.0,5.0,,,3.0,,,,0.0,0.0,,,,5.0,5.0,,4.0,,3.0,,0.0,,0.0,,,,,,3.0,,,0.0,,,,,0.0,,,4.0,0.0,2.0,,2.0,0.0,,0.0,,2.0,2.0,0.0,,,0.0,5.0,0.0,4.0,,,,,,2.0,,,,0.0,,4.0,0.0,,,0.0,257069
,,,,,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1.0,,149524
,,,1.0,5.0,,,,,,,,,,,,5.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,2.0,,,,,,,,4.0,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,150382
,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155103
,,,3.0,3.0,,,4.0,,,,,,,,4.0,3.0,,,,3.0,,,,3.0,3.0,,3.0,,3.0,,,,,,,,,,,,,,4.0,,,3.0,,,3.0,4.0,,,,4.0,,,3.0,3.0,,,3.0,3.0,,,,,,,,,,,3.0,,3.0,,4.0,,,47412
,,,0.0,0.0,,,0.0,5.0,,,4.0,,2.0,,2.0,0.0,,4.0,6.0,,,,,,,,,,0.0,,,,,,,,,,,,,,3.0,,,2.0,4.0,0.0,,2.0,0.0,,,,,0.0,0.0,,,,0.0,,3.0,0.0,,,0.0,,2.0,,,,2.0,,2.0,0.0,,2.0,,230246
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,32478
,,,2.0,6.0,,,2.0,,,,,,,,6.0,2.0,,,6.0,,,,,,,,2.0,,6.0,,,,,,,,,,,,6.0,,,,,,,,,,6.0,,,6.0,,,6.0,,,,6.0,,,,,,,,,,,,6.0,,,6.0,,,,125791
,,,0.0,5.0,,,0.0,,,,,,,,5.0,5.0,,,,5.0,,4.0,,0.0,,,1.0,,0.0,,,,,,,,,,,,2.0,,,,,2.0,,,,0.0,1.0,,4.0,,,,4.0,,,0.0,5.0,,,,,,,,5.0,,,,1.0,,5.0,0.0,,0.0,5.0,143278
,,1.0,6.0,,,,,,,,,,,,,6.0,,,,,,,,,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,9322
,,4.0,2.0,,,,,,,,,,,,5.0,0.0,,1.0,,4.0,,,,4.0,2.0,,5.0,,4.0,,,,,,,,,,,,,,,,,4.0,,3.0,,,0.0,,,,,,3.0,,,,,5.0,,,4.0,,,,,,,,4.0,,,,0.0,,,291092
,,,2.0,1.0,,,3.0,,,,1.0,1.0,,,0.0,1.0,,,0.0,,,,,4.0,0.0,,,4.0,3.0,0.0,6.0,1.0,,1.0,,,,,,,4.0,,,1.0,,,1.0,0.0,,,2.0,3.0,3.0,4.0,,5.0,3.0,,,6.0,0.0,3.0,,1.0,0.0,3.0,3.0,,3.0,1.0,1.0,,1.0,,3.0,3.0,0.0,4.0,1.0,74097
,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81584
,,5.0,,0.0,,,1.0,,,,,,,,0.0,2.0,,,,,,,0.0,3.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,1.0,,,3.0,2.0,,,,,,,,,,,,2.0,,,,,,,267629
,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,6.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,247288
4.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,,,0.0,0.0,,5.0,,,,,,4.0,0.0,,0.0,6.0,0.0,,,,,,,,,6.0,,1.0,0.0,,,,,0.0,,3.0,,0.0,0.0,6.0,,,,,0.0,,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,,3.0,,,,,320484
,,,,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,2.0,,,,,,,,3.0,,,,,,0.0,289524
,,,,3.0,,,3.0,,,,,,,,2.0,0.0,,2.0,,,,,,,3.0,,,,,,5.0,3.0,,,,,,,,,,,,,,2.0,,0.0,,3.0,,,,,,,2.0,,,,,1.0,,,2.0,,,,0.0,0.0,0.0,,2.0,,,3.0,,3.0,,280962
6.0,,,5.0,5.0,,,0.0,6.0,,,,,,,0.0,0.0,,0.0,,,,,3.0,5.0,,,6.0,,0.0,,,4.0,6.0,,0.0,,,,,,5.0,,,,,0.0,3.0,,,1.0,0.0,,4.0,4.0,,3.0,0.0,,,,3.0,,,,,,,,,,,0.0,0.0,,1.0,0.0,,,,107421
,,0.0,0.0,,,,2.0,0.0,,,,,,,2.0,2.0,,,0.0,,,,,,,,0.0,,0.0,2.0,,,,,2.0,,,2.0,,,,,,,,2.0,2.0,2.0,,,2.0,,,,2.0,,2.0,,,,0.0,,,,,,,,,0.0,,,0.0,,,2.0,,,,120847
3.0,,3.0,0.0,0.0,,,0.0,,,,3.0,6.0,,,2.0,2.0,3.0,6.0,,5.0,,,,3.0,,,3.0,4.0,2.0,,,,3.0,,,,,,,,,,5.0,5.0,,2.0,,,0.0,0.0,2.0,,,,3.0,0.0,0.0,,5.0,0.0,4.0,,,0.0,,,4.0,,3.0,,4.0,,2.0,,2.0,4.0,,,,177481
,,,,4.0,,,5.0,,,,4.0,,,,4.0,4.0,,,,,,,,2.0,,,0.0,,0.0,,,,,,,,,4.0,,,,4.0,4.0,,4.0,,4.0,,,,4.0,,6.0,,,,4.0,,,,4.0,,,,,,,,,5.0,,,4.0,,4.0,,,,,199710
,,,,0.0,,,3.0,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,3.0,,,,0.0,3.0,,,3.0,6.0,,0.0,0.0,,,3.0,0.0,,,,,3.0,,,,,,,3.0,0.0,3.0,,,,5767
2.0,3.0,1.0,3.0,0.0,,1.0,0.0,,,,2.0,,,6.0,0.0,0.0,,3.0,,6.0,,,,,,,3.0,,0.0,,,,2.0,,,0.0,,0.0,3.0,0.0,0.0,6.0,6.0,3.0,,4.0,,4.0,2.0,6.0,0.0,,4.0,4.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,,,3.0,3.0,,,,2.0,,5.0,,0.0,,1.0,0.0,,,,265634
,,,,,,,0.0,,,,,,,,0.0,0.0,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,51453
,,,,3.0,,3.0,5.0,,,,,,,,5.0,3.0,,,,,,,,,,,,5.0,3.0,,,,,,,,,3.0,,,,,,,,5.0,,,3.0,3.0,3.0,,,5.0,,3.0,3.0,,4.0,,4.0,4.0,,,,,,,,,,,,,3.0,,,,,292902
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,101037
,0.0,,0.0,0.0,,,0.0,,,,0.0,,,,0.0,0.0,,0.0,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,4.0,0.0,,,0.0,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,0.0,,,,,,,214176
,,,0.0,2.0,4.0,4.0,2.0,,,,2.0,,,4.0,2.0,2.0,,,,0.0,,6.0,,6.0,,,,,2.0,,,,,,,,,,,,,,6.0,4.0,2.0,3.0,4.0,,4.0,,2.0,,,2.0,4.0,4.0,2.0,,,,0.0,4.0,,,,2.0,,,2.0,,,,2.0,,2.0,2.0,,,4.0,242980
,,,1.0,,,6.0,1.0,,,,,,,,3.0,6.0,,3.0,,,,,6.0,3.0,1.0,,,,5.0,4.0,2.0,,,5.0,,,,,,,,,,3.0,,,,,,,2.0,,,,,,,,,,,,,,6.0,2.0,,,2.0,,5.0,5.0,3.0,,2.0,,,,6.0,330348
,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,6.0,,0.0,,,,5.0,0.0,,0.0,,0.0,,,,,,5.0,,,5.0,,,2.0,,,,0.0,0.0,,0.0,0.0,0.0,1.0,4.0,1.0,,,0.0,0.0,,,1.0,2.0,,,,0.0,,,,1.0,,1.0,,0.0,,,,,,,249392
,2.0,,0.0,0.0,,0.0,0.0,,,,0.0,,,,0.0,0.0,,1.0,,,,,,4.0,,,0.0,,0.0,,,,,2.0,,,,,,,2.0,,,0.0,,1.0,6.0,5.0,,0.0,1.0,,,,0.0,0.0,0.0,6.0,,,0.0,5.0,,,,0.0,,,,,,0.0,1.0,,2.0,2.0,6.0,,5.0,110473
,,,0.0,0.0,,0.0,0.0,,,2.0,1.0,,1.0,,2.0,0.0,,,,,,,,1.0,,,0.0,0.0,0.0,,,,,,,,,,,,1.0,,,,,1.0,2.0,,0.0,2.0,0.0,,,6.0,,0.0,0.0,,2.0,6.0,0.0,,0.0,,,2.0,,,,,,,0.0,,2.0,6.0,,,,108428
,1.0,2.0,4.0,,,,2.0,,,5.0,6.0,,,,0.0,0.0,,,,6.0,,0.0,,,,,0.0,,6.0,,,,,,,,,4.0,,,,4.0,4.0,,,1.0,6.0,6.0,2.0,,0.0,,5.0,4.0,4.0,0.0,2.0,,5.0,,2.0,,,5.0,,0.0,0.0,,,,,,5.0,,4.0,2.0,,,,110860
,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,38126
,,,0.0,0.0,,,4.0,,,2.0,2.0,,,,0.0,0.0,,,,,,4.0,,1.0,1.0,,,,0.0,,1.0,6.0,,4.0,,4.0,,3.0,,,,3.0,3.0,0.0,,0.0,5.0,3.0,,,0.0,,3.0,,2.0,,0.0,,4.0,,2.0,0.0,,,3.0,2.0,2.0,4.0,2.0,,0.0,,0.0,,4.0,5.0,,,5.0,164993
5.0,,5.0,0.0,1.0,,,5.0,,,,,,,,,4.0,,,5.0,,,,,,0.0,,2.0,,0.0,,,,,5.0,,,,,,,0.0,,,,,,,,5.0,0.0,4.0,,,5.0,5.0,,0.0,,,,,,,,,,,,,,,,0.0,,5.0,,4.0,,,235750
,,,3.0,,,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,,,,305437
,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,3.0,,,,1.0,,,,5.0,0.0,,1.0,,,,5.0,,0.0,0.0,0.0,6.0,,,,0.0,,0.0,5.0,0.0,4.0,1.0,0.0,3.0,0.0,,0.0,2.0,1.0,2.0,0.0,,2.0,,0.0,0.0,,4.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,,,,,,,42938
6.0,4.0,,3.0,0.0,,,0.0,,,0.0,,,,,0.0,0.0,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,5.0,4.0,,0.0,,,0.0,,,0.0,,6.0,0.0,0.0,,,0.0,,,,,,,,,,,,4.0,,0.0,4.0,,,,249872
,,,3.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,0.0,,,,,,6.0,,,,,,,,,,,,,,,,,141878
,5.0,1.0,6.0,2.0,,1.0,0.0,,,2.0,2.0,5.0,,,1.0,1.0,1.0,,,2.0,,,,2.0,2.0,,0.0,,3.0,,,,,,1.0,,,,,,,,5.0,2.0,,1.0,1.0,2.0,1.0,0.0,1.0,,3.0,0.0,,2.0,2.0,,1.0,3.0,3.0,2.0,,,,,,,,,,3.0,4.0,5.0,1.0,1.0,,,,196203
,,,0.0,,,,,,,,,,,,0.0,1.0,,1.0,,,,,,0.0,0.0,,,,,1.0,,,,,,,,,,,,,,,,5.0,,1.0,,1.0,0.0,,2.0,,,,1.0,,,,,,,,1.0,,,,0.0,,1.0,,0.0,1.0,,1.0,,,2.0,317452
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,4.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,97311
3.0,,,,0.0,,4.0,0.0,,5.0,,0.0,,,1.0,0.0,0.0,,0.0,2.0,,,,3.0,4.0,1.0,,,,1.0,0.0,5.0,,,,0.0,,3.0,1.0,,,,,,1.0,,,,0.0,,,1.0,,3.0,,,0.0,0.0,,,1.0,0.0,,,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,,,1.0,4957
,,,,1.0,,,3.0,,,,,,,,0.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,330697
,,6.0,0.0,0.0,,4.0,0.0,,,,6.0,,,,4.0,1.0,,5.0,2.0,0.0,,5.0,,1.0,,4.0,0.0,,0.0,,,,,,,,,,,,5.0,,,,,1.0,5.0,0.0,,5.0,0.0,,4.0,4.0,,1.0,0.0,,,,4.0,,,0.0,4.0,,,,,5.0,,,5.0,,4.0,1.0,,,4.0,175914
,,,2.0,1.0,,,1.0,,,,,,,,0.0,1.0,,,,0.0,,,,0.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,3.0,,2.0,,,,,0.0,,,,,2.0,,,,,,,,0.0,,,,,,,38665
3.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,,,,1.0,,,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,0.0,,,,,,0.0,0.0,0.0,,2.0,,5.0,0.0,,,2.0,1.0,5.0,0.0,,4.0,,,3.0,5.0,1.0,1.0,3.0,,,1.0,,0.0,,0.0,1.0,1.0,1.0,,,,236410
,,,6.0,0.0,,6.0,0.0,,,,,,6.0,,0.0,0.0,,,,,,,,0.0,,,2.0,,0.0,,,,,,6.0,,,,1.0,6.0,2.0,,6.0,6.0,6.0,2.0,,,,3.0,0.0,2.0,,2.0,,,0.0,,,,2.0,,,,5.0,6.0,,,3.0,2.0,3.0,,2.0,,3.0,2.0,0.0,5.0,2.0,9293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12907
,,,0.0,2.0,0.0,,0.0,,,,0.0,,,,3.0,0.0,,2.0,,,2.0,,1.0,,,,,,0.0,3.0,,,,0.0,0.0,,,0.0,,,,,,,,,4.0,3.0,,0.0,0.0,,,,,0.0,0.0,0.0,6.0,,0.0,,,,,,,,0.0,6.0,6.0,,0.0,,,,,,,319888
,,,,,,,1.0,,,,,,,,3.0,1.0,,3.0,,5.0,1.0,1.0,,,,,,,,1.0,1.0,,,5.0,,,,,,,,,,1.0,,,,,,,3.0,,,,3.0,,1.0,,,,1.0,,,2.0,,,,,1.0,3.0,,,3.0,,3.0,,,,6.0,94999
,,,4.0,0.0,,,0.0,,,,4.0,,,,0.0,0.0,,,,,6.0,5.0,,0.0,0.0,4.0,0.0,,0.0,,,0.0,3.0,,,,,,,,,,,1.0,,,0.0,5.0,,2.0,0.0,,,,0.0,0.0,0.0,,4.0,,,,,,,,,,,,,,5.0,,,,,0.0,0.0,250978
0.0,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,3.0,,2.0,0.0,,,0.0,0.0,,,,0.0,,1.0,,4.0,,,,,1.0,,,,,,,5.0,,,,0.0,2.0,5.0,,3.0,,,2.0,1.0,1.0,3.0,1.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,,2.0,,4.0,,,2.0,3.0,,0.0,0.0,,,0.0,,2.0,,,,1.0,207281
,0.0,,,0.0,,6.0,,,,,,,,,4.0,0.0,,,,4.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,250852
4.0,0.0,,0.0,0.0,,1.0,0.0,,,3.0,,,4.0,,1.0,0.0,,1.0,,4.0,,,,2.0,,,0.0,,0.0,,,,,,1.0,,1.0,,,,,,5.0,,,2.0,,2.0,1.0,,0.0,,1.0,,0.0,1.0,0.0,1.0,2.0,,0.0,,0.0,,,,,,0.0,,,,0.0,,5.0,,,,0.0,212625
4.0,,,1.0,,,,0.0,,,4.0,,2.0,,,2.0,0.0,3.0,,,,,1.0,,,1.0,,,,4.0,,,,,,,,,,,,,,,5.0,,,,,,,0.0,,,0.0,0.0,1.0,2.0,0.0,,,0.0,,,,,4.0,,,3.0,,,,2.0,3.0,0.0,,,,,170066
,,,6.0,,,4.0,4.0,,,,6.0,,,,4.0,4.0,,4.0,,,,,,,,,,,,,,6.0,,5.0,4.0,,,6.0,,,,,,,,4.0,,,,,4.0,,,,,,4.0,,,,4.0,,,,,,,6.0,6.0,,4.0,5.0,4.0,,4.0,4.0,,,,161288
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273042
,,,0.0,,,3.0,0.0,,,,,3.0,,,3.0,3.0,,,,,,,,,,,,,,3.0,,,,,,,,3.0,,,1.0,,,,,,,,,3.0,3.0,,4.0,,,,3.0,,,3.0,,,,,,0.0,,,,,,,3.0,,,,,,,316263
,,,6.0,,,,1.0,,,,,,,,1.0,2.0,,,,,,,,6.0,0.0,,1.0,,0.0,,,,,,,,,,,,,,,,,2.0,,,,2.0,4.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,5.0,3.0,,,1.0,119870
2.0,0.0,0.0,0.0,0.0,,,0.0,,,,4.0,,,,1.0,0.0,,0.0,2.0,,,,,,,,,,1.0,,,,,,0.0,,,2.0,,6.0,2.0,6.0,,6.0,,3.0,1.0,2.0,0.0,,0.0,,6.0,3.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,,,,0.0,,,0.0,,,,0.0,,0.0,2.0,,,5.0,288609
4.0,,,1.0,1.0,,5.0,1.0,,,,,,,1.0,1.0,0.0,,,,,,,,,0.0,,1.0,,1.0,,,,,1.0,,,,3.0,,,0.0,,,,,0.0,5.0,1.0,,0.0,0.0,,,,4.0,1.0,1.0,5.0,1.0,0.0,2.0,,,,,1.0,4.0,,,1.0,,,0.0,,,,,,,183377
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,34702
,,,5.0,,,,0.0,,,5.0,,,,,4.0,4.0,,,,,,,,,,,4.0,,3.0,,,,4.0,,,,,,0.0,,3.0,,4.0,,,4.0,4.0,,,0.0,4.0,,0.0,,5.0,4.0,4.0,,,4.0,5.0,,,,,,,,,,,,5.0,,,4.0,,,,236494
,,,2.0,0.0,2.0,,1.0,,,,,3.0,,,1.0,0.0,,,6.0,,,3.0,,,,,0.0,,1.0,,,,,,,3.0,,,0.0,,,,6.0,,,1.0,0.0,,,0.0,0.0,,,5.0,,,1.0,,,6.0,,,,,6.0,,,,,1.0,,,0.0,,1.0,1.0,,,,180376
,,,0.0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,2.0,4.0,0.0,0.0,,,,,,0.0,,,2.0,,2.0,3.0,,,,,,,,0.0,3.0,2.0,,2.0,,0.0,,0.0,209468
,,1.0,0.0,4.0,,,0.0,,3.0,,,,0.0,,1.0,0.0,,4.0,,,,,,0.0,,,,2.0,0.0,2.0,,5.0,,,,,,5.0,,,,,,,,0.0,,6.0,,1.0,2.0,,4.0,0.0,4.0,3.0,0.0,,1.0,,4.0,,,,,,,,,,2.0,,1.0,,1.0,1.0,,,,267696
,,,0.0,0.0,,2.0,0.0,,,,,5.0,,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,173099
,,,0.0,2.0,,,0.0,,,,0.0,4.0,,,4.0,0.0,2.0,,6.0,4.0,,,,,,,,,0.0,1.0,,,,5.0,,,,,0.0,,,,,,,4.0,4.0,0.0,,,0.0,,,,,,0.0,2.0,,,4.0,,,,,0.0,,,,,,,0.0,,0.0,4.0,2.0,,,168006
,5.0,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,3.0,,,,,,5.0,0.0,,,,3.0,,,,,,,,,5.0,0.0,,3.0,,5.0,,,3.0,4.0,,6.0,3.0,0.0,,0.0,,,,0.0,,,,4.0,5.0,,,,,,,,,,,0.0,,3.0,0.0,,,,269701
3.0,6.0,4.0,6.0,1.0,,3.0,0.0,,,0.0,,,,,0.0,0.0,2.0,,,,,,,0.0,0.0,,0.0,1.0,1.0,,,,,4.0,,,,,,,,,,,1.0,1.0,,4.0,0.0,,0.0,,,2.0,2.0,0.0,0.0,1.0,3.0,,0.0,,,,,,2.0,,,,,,1.0,,3.0,3.0,0.0,,,195295
,,,1.0,,,,6.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,103454
,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,144741
,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,78021
,,,4.0,4.0,,,3.0,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,4.0,,,,,3.0,,5.0,,,4.0,4.0,4.0,,1.0,4.0,,,,,,,,,,,,4.0,,,,,,,124044
,,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15681
,,,5.0,1.0,,,0.0,,,,,,,,1.0,0.0,,,,,,,,,,,0.0,,2.0,,,,,,,,,,0.0,,2.0,,,,,2.0,,,,,1.0,,,1.0,1.0,1.0,0.0,,1.0,,0.0,,,,,0.0,,,,,,,2.0,,1.0,,0.0,1.0,,81865
,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,5.0,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,6.0,,,,,,,4.0,,,,,,,103353
5.0,5.0,,0.0,0.0,,,0.0,,,6.0,0.0,,,,5.0,0.0,,4.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,1.0,,,,,,4.0,5.0,,1.0,0.0,,,5.0,0.0,0.0,0.0,,6.0,0.0,0.0,,,,,5.0,,,5.0,,,,0.0,6.0,4.0,4.0,,,,277518
,,,,,,,,,,,,,,,,4.0,,,,,,,,,4.0,3.0,4.0,,,,,,,,,,,3.0,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,256375
,,0.0,0.0,6.0,,,1.0,,,4.0,,,,,3.0,6.0,,,,,,,,,4.0,,3.0,,0.0,,,,,,,,,,,3.0,,,,,,6.0,6.0,,6.0,3.0,1.0,,,,,6.0,3.0,,,,,,,,,,,,3.0,,,,,,5.0,3.0,,,,42141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,238513
,1.0,1.0,0.0,0.0,,,0.0,,,,2.0,,,,0.0,0.0,,,0.0,0.0,0.0,0.0,,4.0,0.0,,0.0,,0.0,0.0,,,,,,,,4.0,,,,,,5.0,,1.0,0.0,0.0,,,0.0,,0.0,,,1.0,0.0,,,,0.0,,0.0,,6.0,,0.0,,,,,,4.0,,2.0,1.0,,,,207319
,,3.0,,2.0,,,1.0,,,,1.0,,,,,3.0,,,,,,3.0,,,6.0,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,0.0,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,124658
,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,5.0,,,,,,6.0,,,,0.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,171776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284379
