Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
6.0,,,8.0,12.0,,,9.0,,,3.0,,,1.0,,16.0,29.0,,7.0,,,,1.0,,3.0,,1.0,6.0,,7.0,,,,4.0,,,,,,,,,,1.0,2.0,,1.0,,3.0,,,15.0,,,5.0,15.0,34.0,33.0,,,1.0,9.0,,,,,,,,,,,,13.0,,2.0,1.0,,,2.0,90724
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,14.0,,1.0,,,2.0,,,,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,125484
8.0,2.0,1.0,14.0,19.0,1.0,,6.0,,,1.0,,,1.0,,9.0,62.0,,2.0,,1.0,,1.0,,7.0,,,,,9.0,,,,1.0,,,,,2.0,,,1.0,5.0,,4.0,,3.0,5.0,,3.0,13.0,11.0,,,1.0,16.0,3.0,14.0,,,,12.0,,3.0,,,3.0,,,23.0,,,,20.0,1.0,1.0,5.0,,,,40004
1.0,7.0,,24.0,16.0,,1.0,32.0,,2.0,2.0,,7.0,,,9.0,9.0,,3.0,,1.0,,7.0,1.0,,1.0,,21.0,,15.0,,1.0,,,,,,1.0,,,,2.0,,,,,4.0,1.0,4.0,1.0,1.0,5.0,,2.0,2.0,12.0,,53.0,3.0,16.0,2.0,11.0,1.0,,1.0,,,,,,6.0,,,9.0,1.0,1.0,,,,1.0,127610
,,1.0,3.0,1.0,,,1.0,,,1.0,,,,,,6.0,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,10.0,,1.0,,,,1.0,,,,,,,,,,,,,,3.0,,,,,109381
,,,10.0,5.0,,,21.0,,,,,,,,31.0,97.0,,,,,6.0,,,,,,5.0,,6.0,,,,,,,,,1.0,,4.0,4.0,,3.0,,,6.0,7.0,,,7.0,13.0,,,,,,10.0,,,,2.0,,,,,,,1.0,3.0,,,2.0,12.0,,5.0,11.0,,,,104502
,,,5.0,2.0,,,13.0,,,,,,,,6.0,7.0,,5.0,,,1.0,,,58.0,,,8.0,,26.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,6.0,2.0,,,7.0,1.0,4.0,19.0,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,3.0,5.0,2.0,9.0,7.0,,,,62748
,,,4.0,,,1.0,4.0,,,,,,,,3.0,4.0,,,,,,,,,15.0,,2.0,1.0,7.0,,,,,,,,,4.0,10.0,,,,,,,1.0,,,,,1.0,,2.0,,,1.0,3.0,,,,,,,1.0,,,,,1.0,,,2.0,13.0,,,,,,,222766
3.0,,,,7.0,,,4.0,,,,6.0,,,,11.0,14.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,4.0,,,,,1.0,,,,,,,1.0,2.0,,,,3.0,1.0,18.0,,,31.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,133768
,,,2.0,1.0,3.0,,2.0,,,,,,,,2.0,16.0,,,,,,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,,1.0,,,,,,,1.0,4.0,,1.0,,,,1.0,,,16.0,,,,,,,,,1.0,,,,4.0,,2.0,,,,,272257
,1.0,1.0,3.0,9.0,,,7.0,,,1.0,,,,,11.0,7.0,,3.0,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,,10.0,,,,1.0,2.0,,1.0,3.0,,,,1.0,,,,9.0,,,2.0,,,,167434
5.0,,,10.0,9.0,,,14.0,,,,,,,,15.0,18.0,,,,2.0,,,4.0,6.0,2.0,,7.0,,30.0,,,,2.0,,,,,,3.0,,,,,,,5.0,,8.0,,,3.0,1.0,,,,1.0,8.0,,,,,2.0,,,14.0,,,,,,,2.0,4.0,,,,,,,184050
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,128606
,,,,1.0,,,,,,,,,,,2.0,8.0,,,,,,,,,3.0,,,,12.0,,,,,,,,,6.0,,,,,,1.0,,,,3.0,,,,,,,,1.0,10.0,,,,,,,,,,,,9.0,,1.0,,7.0,,,,,,,99095
,1.0,,10.0,,,2.0,6.0,,,,5.0,,,,2.0,21.0,,,,,,,,1.0,,2.0,,,7.0,,,,,,,,,1.0,,,,,,,,,,1.0,,10.0,10.0,,,,,,4.0,,,,1.0,,,,,,,,,,,,4.0,,1.0,1.0,1.0,,1.0,212263
,,,7.0,,,,3.0,,1.0,,16.0,6.0,,,3.0,6.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,3.0,1.0,,,5.0,,,,,,,,,,,,1.0,,2.0,1.0,,,,154975
,,,3.0,7.0,,22.0,2.0,,3.0,1.0,,,,,1.0,16.0,,,1.0,,,,,,7.0,,,,10.0,1.0,,3.0,,,,,,6.0,,,,,,,,3.0,,2.0,,,5.0,1.0,7.0,1.0,3.0,,7.0,,,,2.0,,,3.0,10.0,,,,3.0,2.0,,,,,3.0,1.0,,,3.0,114314
,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,,2.0,,,,120066
,,,,,,,,,,,,,,,4.0,3.0,,2.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,3.0,,,,241550
,,,3.0,,,,4.0,,1.0,,1.0,,,,10.0,55.0,,13.0,,1.0,,,,,,,,,2.0,,,1.0,,,,,,6.0,,,,,1.0,,,,,,,,13.0,,,,,1.0,6.0,,,1.0,4.0,,,1.0,14.0,,,,,,,1.0,7.0,,2.0,4.0,,,,110937
,,1.0,,2.0,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,132169
,,,,1.0,,,2.0,,,,1.0,,,,1.0,5.0,,3.0,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,62075
1.0,,5.0,20.0,5.0,,2.0,19.0,1.0,,,,,,,17.0,22.0,,1.0,1.0,1.0,,,1.0,8.0,18.0,,3.0,,27.0,,,,,,,,,2.0,,,1.0,,,1.0,6.0,2.0,1.0,,2.0,,14.0,,1.0,1.0,,2.0,30.0,16.0,1.0,,4.0,1.0,,1.0,,,1.0,,2.0,,,,6.0,2.0,,,,,,201738
,,,,2.0,,,6.0,,,1.0,,,,,6.0,2.0,,,,,,,,,,,,,9.0,,,,,,,,,,,,4.0,,,,,1.0,,,,,1.0,,,,,,9.0,,,,,,,,,,,,,,,,2.0,,,,,,4.0,268752
,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,121406
,,,4.0,4.0,,,3.0,5.0,,,,,,3.0,3.0,26.0,,1.0,8.0,,,,,1.0,17.0,2.0,,,9.0,9.0,,,,,,,,1.0,,,,,,,,1.0,,7.0,,1.0,9.0,,,,,,12.0,,,2.0,,4.0,,,,,,8.0,41.0,12.0,5.0,,26.0,42.0,4.0,3.0,1.0,,11.0,271186
,,,,18.0,,,5.0,,,,2.0,2.0,,,1.0,12.0,,3.0,,,,,,,,,,,17.0,,1.0,,,,,,,,,,,,,,,,2.0,3.0,3.0,,2.0,,,,,,29.0,,,,1.0,,,,,,,,,,,,31.0,,3.0,,,,,161941
,,2.0,5.0,10.0,,,20.0,,,,2.0,,,2.0,15.0,28.0,,,,,1.0,1.0,,1.0,5.0,1.0,,,21.0,,,,3.0,,,,,,,,,,,,,2.0,1.0,3.0,,3.0,5.0,,,5.0,,7.0,21.0,14.0,2.0,2.0,4.0,,,2.0,,,,1.0,,,,,6.0,1.0,19.0,4.0,7.0,,,230352
,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195808
,,,5.0,1.0,,,,,,,1.0,,,,3.0,8.0,1.0,,,,,,,,,,,,24.0,,,,5.0,,,,,,,,,,1.0,,,,,,,,2.0,,,8.0,9.0,,5.0,3.0,,,3.0,,,,,7.0,,,1.0,,1.0,,7.0,,1.0,1.0,,2.0,,315467
,,,6.0,,,,2.0,1.0,,,,,,,,11.0,,,,,,,,,,,1.0,,20.0,4.0,,,,,,,1.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37172
,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,3.0,,,9.0,,,,,,,,,,,,,,,,,,1.0,,,,,,7.0,,,,,,,,,,,,2.0,,,,,,2.0,,,,,298403
,,,,,,,10.0,,,,,,,,5.0,5.0,,,,,,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,4.0,,,,,,,,,,1.0,,1.0,,,4.0,,,,,,,5.0,,,,,,,,,,1.0,,,,,,,15321
,,,,3.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76749
1.0,2.0,,1.0,5.0,,,13.0,,,,1.0,,,,10.0,21.0,,,11.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,7.0,2.0,1.0,,,,2.0,,,1.0,,2.0,16.0,,,,5.0,,,,,,,,,,,,1.0,,1.0,3.0,,,,257990
,,,3.0,,,,14.0,,,,,,,,6.0,25.0,,4.0,,2.0,,,,,,,,1.0,,,3.0,,1.0,,,,,2.0,,,,,,,,2.0,1.0,5.0,1.0,1.0,14.0,,,,,5.0,26.0,,,2.0,2.0,,,,6.0,,9.0,,,,,,6.0,,1.0,1.0,,,,308813
,1.0,,2.0,12.0,,,8.0,,,1.0,,,,,5.0,15.0,,1.0,,,,,,,6.0,,5.0,,4.0,,,,1.0,,,,,,2.0,,,,,,,1.0,1.0,,4.0,1.0,8.0,,3.0,,,4.0,27.0,,,4.0,1.0,4.0,,,14.0,,,,,,11.0,,,,3.0,3.0,,,,335555
,,,5.0,,1.0,,2.0,,,,,,,,,3.0,,,,,,,,,10.0,,6.0,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,334080
,,,,2.0,,,1.0,,,,,1.0,,,,18.0,,9.0,,,,,,,,,6.0,,21.0,,,,,,,,,,,,1.0,,,2.0,,,,1.0,,1.0,,1.0,,,,19.0,19.0,,3.0,7.0,4.0,,,,3.0,,,,,,,2.0,21.0,,3.0,,,,2.0,35008
,2.0,,4.0,8.0,,15.0,4.0,,,1.0,1.0,2.0,,,4.0,10.0,,,,,,,,,12.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,3.0,,1.0,,1.0,,,,,1.0,,,,,,2.0,3.0,,5.0,,,,,108234
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,191199
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105167
3.0,,,1.0,17.0,5.0,1.0,13.0,,,,,1.0,,,9.0,30.0,,,4.0,1.0,,,,,,,7.0,,5.0,4.0,,,,1.0,2.0,,,1.0,6.0,1.0,,,1.0,,,13.0,4.0,,,2.0,8.0,,,,5.0,,11.0,,,,3.0,,,,,1.0,,,,,,1.0,18.0,,7.0,,,,,81531
1.0,,,,16.0,,2.0,8.0,,,1.0,,,,,8.0,21.0,,,1.0,1.0,,4.0,,,,1.0,3.0,,7.0,,,,,,1.0,,,,,,1.0,,,,,3.0,1.0,1.0,,2.0,6.0,,,3.0,19.0,6.0,15.0,,,,8.0,2.0,7.0,1.0,,,,,8.0,,,,8.0,,2.0,6.0,4.0,1.0,12.0,52100
,,1.0,19.0,1.0,,,6.0,,,,,,,,2.0,10.0,,1.0,,,,1.0,,,1.0,,6.0,,5.0,,,,2.0,,,,,1.0,,,,,,,,1.0,,,,,7.0,,,,,,35.0,2.0,,,6.0,,,,,,,,,,,,3.0,1.0,6.0,3.0,,,,287688
,10.0,3.0,10.0,6.0,,,13.0,,,,3.0,,,,12.0,67.0,,,,1.0,,,,,,,,,10.0,,,,,,,,,,,,7.0,,1.0,,,9.0,3.0,,1.0,10.0,13.0,,,,,,7.0,,,1.0,,,,,,1.0,,,1.0,,,3.0,12.0,,3.0,5.0,,,,275797
,,,15.0,,,,2.0,,,,1.0,,,,7.0,20.0,,,,,,6.0,,1.0,7.0,1.0,4.0,1.0,4.0,,1.0,,,5.0,4.0,,,2.0,,,,8.0,,,2.0,3.0,,5.0,1.0,1.0,6.0,,1.0,,1.0,,4.0,,2.0,,,,3.0,3.0,,,,,4.0,,,,8.0,,1.0,,,,,194546
,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,4.0,,,12.0,,,,,,1.0,,,,,,,,,,,,,,53312
,,,11.0,1.0,,2.0,9.0,,,,,,,,3.0,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,1.0,,7.0,,,,,,,,,6.0,,1.0,,,,,,,3.0,,,,,97876
2.0,2.0,,3.0,,,2.0,2.0,,,1.0,,,,,6.0,1.0,,,,1.0,1.0,,,,2.0,,,,2.0,,,,,,,,,,,3.0,2.0,,,7.0,,3.0,,,,2.0,7.0,,,,,,7.0,,,2.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,51485
,,,,1.0,,,4.0,,,,1.0,,,,4.0,17.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,2.0,,,,,,1.0,4.0,1.0,,,2.0,,,,,,4.0,,,,4.0,4.0,,,,,,,,,,,5.0,,,1.0,,,,111610
,,,1.0,1.0,,,3.0,,,,,,,,1.0,,,3.0,,,,,,1.0,2.0,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,9.0,,,,3.0,,,,1.0,,,,,,,,,,,,,,,323139
,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,6.0,,,,,,5.0,,,,1.0,,,,,,,,,1.0,,,,263111
,,,5.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,221919
,,,,2.0,,,2.0,,,,,,,,,,,,,,,,,2.0,,,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,171395
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66700
,,1.0,11.0,,,,6.0,,1.0,,,1.0,,,5.0,31.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,1.0,,,7.0,3.0,1.0,,,20.0,,,1.0,,,10.0,,,,1.0,,,,,,12.0,,12.0,,,,7.0,,1.0,3.0,,,,335963
,,,7.0,1.0,,,3.0,,,,,,,,4.0,23.0,,,,,,,,,,,32.0,,8.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,7.0,,,,,5.0,32.0,7.0,,2.0,1.0,,,,3.0,,,,,,,,4.0,,,5.0,,,1.0,228138
,3.0,2.0,10.0,2.0,,,8.0,,,,,,,,6.0,10.0,,,1.0,4.0,,,,,6.0,,3.0,,4.0,2.0,,,,,,,,1.0,,,,,,1.0,,3.0,,2.0,,2.0,1.0,,,1.0,,2.0,7.0,,,,3.0,,,,,,,,3.0,,,3.0,10.0,,2.0,,,,,156778
,,,,,,,,,,,,,,,,,,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,323159
,,,4.0,,,,2.0,,,,4.0,,,,4.0,8.0,,,,,,,,,4.0,,1.0,,2.0,,,,,15.0,1.0,,,,,,2.0,,,,,4.0,,1.0,,,1.0,,,,,1.0,5.0,,,1.0,,1.0,,,2.0,,,,,,1.0,,5.0,,,,,,,170753
3.0,,,19.0,10.0,,2.0,6.0,,,,,,,,8.0,26.0,1.0,1.0,,,2.0,,,,,,6.0,,1.0,,,3.0,,,,,,4.0,1.0,,3.0,,2.0,1.0,,4.0,,2.0,,4.0,7.0,,,,,12.0,15.0,,,1.0,17.0,,,,2.0,,,,32.0,,,,7.0,,2.0,,,,1.0,12059
,,,2.0,2.0,,,10.0,,,1.0,,,,,12.0,10.0,,1.0,,,,,,,3.0,,55.0,,6.0,,,,,,,,,,,,,,1.0,,,1.0,,,,4.0,5.0,,,,1.0,12.0,27.0,,1.0,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,,1.0,15455
,,,1.0,17.0,,1.0,7.0,,,1.0,,,,,19.0,22.0,,,2.0,,,,,,,,3.0,,37.0,6.0,,,,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,11.0,,5.0,,,1.0,19.0,1.0,,,1.0,,3.0,6.0,,,,,8.0,1.0,,,2.0,,,1.0,,,,39743
3.0,,1.0,1.0,1.0,,,13.0,,,,,,,,16.0,11.0,,,,,,,,13.0,,,,,18.0,2.0,,,,2.0,,,,,13.0,,5.0,,,,,1.0,,1.0,,,,,,,,,10.0,,,,2.0,,,,2.0,,,,,,,9.0,3.0,,16.0,,,,,190275
2.0,,2.0,7.0,6.0,,1.0,8.0,,,,1.0,4.0,,,3.0,25.0,,,,,,,,,8.0,,37.0,,7.0,,,,,,1.0,,,4.0,,2.0,1.0,8.0,2.0,,,4.0,3.0,,,1.0,1.0,1.0,,,2.0,,7.0,,,,7.0,3.0,,,1.0,,,,,,,,1.0,,1.0,5.0,,,,296815
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,167407
,,,,1.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,142641
,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255419
,6.0,,5.0,5.0,,,10.0,,,,,,,,4.0,32.0,,3.0,,,,,,3.0,5.0,1.0,11.0,1.0,10.0,,,1.0,,,1.0,,,,,,,,,10.0,,14.0,3.0,2.0,,,18.0,,,,2.0,8.0,28.0,1.0,,,12.0,1.0,2.0,,,2.0,,,,1.0,,,4.0,,5.0,6.0,,,,199164
,,8.0,,,,,1.0,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,245480
,,,5.0,11.0,,1.0,4.0,,,,,,,,18.0,49.0,,2.0,,,,2.0,,,,1.0,,1.0,6.0,,,,,,,,,,,,1.0,,,,,9.0,2.0,,3.0,,12.0,,,8.0,7.0,,34.0,1.0,2.0,10.0,,15.0,,,1.0,2.0,,,3.0,,,,15.0,,1.0,7.0,,,,243776
,,,6.0,9.0,,,7.0,,,2.0,2.0,,,,15.0,25.0,1.0,2.0,,,,4.0,,1.0,15.0,,5.0,,10.0,,,,1.0,1.0,1.0,,1.0,,,,,7.0,,6.0,,7.0,,6.0,1.0,5.0,3.0,,1.0,3.0,,18.0,17.0,1.0,,148.0,7.0,,,3.0,2.0,,,,,,,1.0,2.0,1.0,7.0,2.0,3.0,,5.0,135278
,3.0,3.0,2.0,17.0,,,9.0,,,,,,,,11.0,40.0,1.0,,,2.0,3.0,5.0,,,,,5.0,3.0,13.0,,,,1.0,,15.0,,1.0,,1.0,1.0,,4.0,,2.0,,2.0,,1.0,2.0,,14.0,,,7.0,13.0,8.0,47.0,,7.0,6.0,13.0,,8.0,1.0,,1.0,,,,,2.0,,8.0,,7.0,2.0,,,,248449
,,,4.0,,,,3.0,1.0,,1.0,,,,,3.0,3.0,,,,,,,,,3.0,,,,7.0,,,,2.0,,,,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,7.0,,2.0,,1.0,,,,,,,1.0,,,6.0,,,,,,,,,,,160062
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96044
,,1.0,2.0,4.0,,,4.0,,,,,,,,5.0,15.0,,,,,5.0,,,2.0,,,1.0,,13.0,,,,,1.0,7.0,3.0,,,,,,,2.0,2.0,,3.0,,,,1.0,3.0,,,1.0,,1.0,9.0,,,2.0,2.0,,,,,2.0,,,,,2.0,,7.0,,,2.0,1.0,3.0,,96986
,2.0,,31.0,9.0,2.0,1.0,6.0,,,,,,,,5.0,9.0,1.0,,,3.0,,,,1.0,11.0,,1.0,,5.0,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,2.0,,,9.0,,,1.0,1.0,2.0,2.0,3.0,,1.0,2.0,,,,,1.0,,2.0,2.0,,12.0,12.0,6.0,,14.0,,,,,106430
,,,,,,,1.0,,,,,,,,,3.0,1.0,,,,,,,,5.0,,2.0,,,,,,,,,,,,4.0,,,,,,,,,,,3.0,2.0,,,,,,3.0,,,,,,,,,,2.0,,1.0,,,,3.0,,2.0,,,,,14713
,,,10.0,,,1.0,8.0,,,1.0,,,,,3.0,10.0,,1.0,1.0,,,,,,,,2.0,,12.0,,,,,,6.0,,,,,,,,1.0,,,,,,,1.0,8.0,,,1.0,,1.0,18.0,,,7.0,1.0,,,1.0,2.0,,,,,,2.0,,2.0,,3.0,1.0,,1.0,4.0,126065
,,,4.0,,,,1.0,,,,,,,,4.0,15.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1.0,6.0,,,,5.0,1.0,,,,,3.0,,,,,,,,,,,,,,,,9.0,,,,,,,69185
,,,5.0,7.0,1.0,1.0,8.0,1.0,,,,,,1.0,29.0,30.0,,1.0,,,2.0,,,1.0,,,5.0,,41.0,4.0,,,,1.0,,,,,,,,,,,4.0,4.0,1.0,2.0,,4.0,10.0,2.0,,,,,18.0,,,,3.0,,,,6.0,1.0,,,15.0,,,,13.0,10.0,2.0,2.0,4.0,,5.0,245177
,,,4.0,3.0,,,,,,,,,,,4.0,3.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,63765
7.0,,2.0,18.0,24.0,,1.0,24.0,,,,1.0,,,,12.0,27.0,,1.0,,1.0,2.0,,,3.0,16.0,,3.0,,8.0,,,,5.0,,,,,,,1.0,1.0,,,1.0,,2.0,,,,,9.0,,,5.0,8.0,7.0,5.0,8.0,3.0,,3.0,1.0,4.0,,,,,,1.0,,2.0,,6.0,1.0,30.0,,,,,290546
,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166601
,,,,,,4.0,,,,,,,,,2.0,6.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,2.0,,,,,2.0,,,3.0,,,,,,6.0,,,,1.0,1.0,,,,,,,8.0,,,,2.0,,,4.0,,,,258262
,,,9.0,,,,3.0,,,,,,,,1.0,3.0,,,1.0,,,,,,11.0,,1.0,,5.0,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,,,,,,,3.0,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,,77012
,1.0,4.0,,1.0,,,1.0,,,,,,,,2.0,13.0,,,,,,,,,,,,,2.0,,,,,,,,,5.0,2.0,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,2.0,,,,1.0,2.0,5.0,169619
,,,4.0,,,,,,,,11.0,,,,,,,,,,,,,,6.0,,,,9.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,7.0,37.0,,,,,,,,,,,,,,,,1.0,,,,,,,124798
,,2.0,9.0,6.0,,1.0,13.0,,,,2.0,,,,10.0,22.0,,2.0,,1.0,,,,,10.0,,2.0,,9.0,1.0,1.0,2.0,,2.0,2.0,,,3.0,,,,,,4.0,,3.0,,3.0,1.0,,3.0,,5.0,,5.0,3.0,4.0,1.0,,,7.0,19.0,,,1.0,2.0,,,36.0,,2.0,,18.0,,1.0,2.0,,1.0,7.0,178135
,,1.0,,14.0,,1.0,4.0,,,,2.0,,,,9.0,16.0,,6.0,,,,,,1.0,,,2.0,,5.0,,,,,,,,,,,,,,,,,,,1.0,,,11.0,,,,,3.0,11.0,,,,1.0,2.0,,,3.0,,,,,,,,5.0,,4.0,,,,,30748
