Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,1.0,3.0,,0.0,0.0,,,,3.0,,,,0.0,0.0,,,,,,,,,0.0,,4.0,,1.0,,,,,1.0,,,4.0,0.0,,,,,6.0,,0.0,,,5.0,4.0,6.0,0.0,,,,,6.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0,,,,276502
4.0,,3.0,0.0,0.0,5.0,6.0,0.0,2.0,,,,6.0,,,0.0,0.0,,2.0,,,,3.0,,5.0,,,1.0,,0.0,3.0,,,0.0,0.0,2.0,,,2.0,,,,,1.0,,,,3.0,,,5.0,0.0,,3.0,,,,0.0,,,0.0,0.0,,,,2.0,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,,,,39227
,,1.0,,5.0,,,0.0,,,,,,,,1.0,1.0,,,,,,,,,,2.0,1.0,,5.0,,,5.0,,,,,,2.0,,,,,,,,5.0,,,,5.0,,5.0,,,,5.0,1.0,,,0.0,,,,,5.0,,,,,,,,,,,0.0,,5.0,1.0,144598
,,,1.0,3.0,,,1.0,,,,,,,,2.0,1.0,,,,3.0,1.0,,,,0.0,3.0,4.0,,0.0,6.0,3.0,4.0,,0.0,,,,1.0,,,6.0,,,,,3.0,,0.0,,,2.0,,3.0,,,,1.0,,4.0,4.0,5.0,,,,,,,,2.0,1.0,,6.0,0.0,2.0,2.0,,,,,16115
,,,0.0,3.0,,,0.0,4.0,,,2.0,,,,0.0,0.0,,0.0,,0.0,,,,,,,6.0,,0.0,0.0,,,6.0,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,4.0,0.0,,,3.0,2.0,0.0,0.0,2.0,,,0.0,,,,0.0,,,,,,,,0.0,,5.0,0.0,,,2.0,229277
,4.0,4.0,2.0,0.0,,4.0,0.0,,,,,,,,1.0,3.0,,4.0,4.0,0.0,,,1.0,0.0,0.0,,0.0,,0.0,,4.0,,,,5.0,,,,4.0,,,,,,0.0,0.0,5.0,0.0,0.0,,4.0,,,,5.0,4.0,4.0,,,,,4.0,,,,,,,2.0,,,4.0,0.0,,,4.0,,,,324293
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160270
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,14955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,17927
,,,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,0.0,2.0,,,,,,,,,,,0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,322873
,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,321307
,,5.0,5.0,,4.0,3.0,5.0,,,,2.0,,,,,3.0,,,,,,,,,,,,,5.0,,,,,,,,,3.0,,,,,,,,,,3.0,,4.0,,5.0,,0.0,,,3.0,,,,,,,,,,,,,,3.0,,5.0,,,5.0,,,,335434
,,0.0,3.0,0.0,,,0.0,,,,,,,,1.0,0.0,,0.0,,0.0,,,,0.0,2.0,,0.0,1.0,0.0,6.0,,3.0,,,,3.0,,3.0,0.0,,,,,,,0.0,,1.0,,,0.0,,,0.0,,2.0,0.0,,,0.0,0.0,,,4.0,1.0,,,,,,,,0.0,,1.0,3.0,4.0,,,318669
,,,1.0,1.0,,,1.0,,,,,,,,3.0,0.0,,,,,,,,0.0,,,3.0,,4.0,,,,,,,,,,,,,,3.0,,,,,0.0,,,1.0,,,,,3.0,1.0,0.0,,5.0,,,,,,1.0,,,,,,4.0,1.0,,1.0,1.0,,,,273127
,,,2.0,0.0,,0.0,0.0,6.0,,,,,0.0,,0.0,0.0,,,,,,,,,,,4.0,,4.0,,,,,,,,,1.0,,0.0,6.0,,1.0,0.0,,0.0,4.0,,0.0,0.0,0.0,,,6.0,,0.0,2.0,0.0,,,,,,,,,,3.0,,,,,0.0,,0.0,2.0,,,4.0,28237
0.0,0.0,6.0,0.0,0.0,,,0.0,,,5.0,1.0,,,,0.0,0.0,,6.0,,,,,,,0.0,,,,0.0,,,,,,0.0,3.0,,,,0.0,,,1.0,0.0,,3.0,1.0,,3.0,0.0,1.0,,,,0.0,1.0,0.0,0.0,2.0,2.0,0.0,,,3.0,,4.0,,,0.0,,,,0.0,2.0,0.0,1.0,,,,202217
,,,1.0,4.0,,,,,,,2.0,0.0,,,1.0,2.0,,,,,,,,0.0,,,4.0,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,1.0,,,,318319
,1.0,3.0,,,,,1.0,,3.0,,,,,,3.0,2.0,,,3.0,,,,,3.0,3.0,4.0,3.0,,3.0,,,,,,,,,3.0,,,,,,,,,,3.0,,3.0,2.0,,,,,3.0,3.0,2.0,,,,,,,,,,,2.0,,,,3.0,3.0,,3.0,,,,235505
,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,289174
,,,,6.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,3.0,,,,,3.0,,,,,,,,,,,3.0,,,,,,,335811
,,,0.0,4.0,,,2.0,,6.0,,4.0,,,,6.0,4.0,,4.0,,3.0,,,,0.0,,,5.0,,4.0,,,,,,,,,5.0,,,,5.0,5.0,,,4.0,,6.0,,0.0,4.0,,,,,6.0,4.0,,,,,1.0,4.0,,,,,,4.0,,,,4.0,,4.0,0.0,,,,18320
,,,,4.0,,6.0,4.0,,,,,,,,3.0,1.0,,1.0,,,,,,2.0,1.0,,,3.0,2.0,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,3.0,,,,1.0,,,,,,,,3.0,,,,,,,,,,4.0,,,,1.0,142591
,,2.0,0.0,1.0,,,1.0,0.0,,,,,,,2.0,0.0,,,,,,2.0,,0.0,,,,,0.0,,,,4.0,,,1.0,,2.0,0.0,4.0,4.0,2.0,2.0,,,2.0,,4.0,4.0,,4.0,,,,,,2.0,,,,,,,,,6.0,,,4.0,,,,6.0,,4.0,4.0,,,0.0,126368
,,,0.0,0.0,,3.0,0.0,,,0.0,1.0,6.0,,,0.0,0.0,,,0.0,,,,,0.0,0.0,,0.0,,0.0,3.0,,,,,,,,,,,,,,3.0,5.0,0.0,,,4.0,0.0,0.0,,,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,2.0,,,,0.0,3.0,,2.0,,,,317241
,,,0.0,0.0,1.0,1.0,1.0,,,,,,,,2.0,1.0,,1.0,,0.0,,,,,0.0,,3.0,2.0,1.0,,3.0,,,,,,,,,,2.0,,,,,,1.0,,,0.0,,,0.0,,0.0,,0.0,,,,3.0,6.0,,,,,,,3.0,1.0,0.0,1.0,0.0,,,,,0.0,1.0,88013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,161119
,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,5.0,,,,,,,,,,,67850
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,115085
,,0.0,,0.0,,,1.0,,,,,,,5.0,2.0,1.0,,,,,,,,,0.0,,,,0.0,,6.0,,,,,,,2.0,,,,,,3.0,,2.0,5.0,3.0,,5.0,0.0,,0.0,,,2.0,0.0,,,2.0,3.0,,0.0,2.0,2.0,1.0,,,3.0,,1.0,,2.0,,2.0,3.0,,,2.0,161310
,,,0.0,1.0,,,0.0,,,,,,,,4.0,1.0,,,,,,,,,3.0,6.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,6.0,,,,,,5.0,94236
,,,3.0,5.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.0,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,144487
,,,,3.0,,,3.0,,,,,,,,2.0,3.0,,,,,,,,,3.0,,3.0,,,,,,,,,,,,,,3.0,,,,,,3.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,309906
,1.0,,0.0,0.0,,,2.0,,,,,,,,0.0,1.0,,,,,,,,,3.0,,0.0,,3.0,3.0,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,3.0,,1.0,,,1.0,0.0,,,,,5.0,5.0,4.0,4.0,,,,1.0,,1.0,1.0,1.0,,1.0,39590
,,4.0,2.0,,,,1.0,,,4.0,1.0,,,,1.0,1.0,,,,,,,,,4.0,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,2.0,1.0,,1.0,4.0,,4.0,1.0,,4.0,,1.0,,,6.0,,1.0,,,,4.0,1.0,1.0,1.0,,1.0,1.0,,,,148774
,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,213025
,,3.0,0.0,1.0,,,0.0,6.0,1.0,5.0,2.0,1.0,,1.0,0.0,0.0,,,,,,,,5.0,0.0,0.0,0.0,,1.0,4.0,,,,,6.0,,,2.0,0.0,6.0,,,,,,2.0,5.0,1.0,,,0.0,,0.0,,,,0.0,,,,1.0,,6.0,6.0,1.0,,5.0,2.0,1.0,,,,0.0,,1.0,1.0,,,6.0,86041
5.0,,3.0,0.0,3.0,,,0.0,,,2.0,,0.0,,,0.0,0.0,,3.0,,,,,,2.0,2.0,,,2.0,1.0,0.0,,3.0,,,,,,0.0,6.0,,,,,6.0,,2.0,,0.0,,0.0,2.0,0.0,,3.0,2.0,3.0,0.0,,2.0,0.0,3.0,,,,,,,,0.0,,0.0,,0.0,,0.0,0.0,,,,275659
,,,3.0,1.0,,5.0,,,5.0,,,5.0,,,1.0,1.0,,,,5.0,5.0,,,5.0,,,,,5.0,5.0,,,,,,,,,,5.0,,,,,,,,0.0,5.0,5.0,2.0,,0.0,,,,5.0,,,0.0,,0.0,1.0,,,,,,,1.0,,,5.0,,1.0,3.0,1.0,,1.0,334544
,,0.0,0.0,5.0,,,2.0,,,3.0,5.0,0.0,,,3.0,0.0,,,,,,3.0,,2.0,,,,,0.0,,4.0,,,,,,,4.0,,,0.0,,5.0,,,4.0,,0.0,,0.0,3.0,0.0,5.0,,,3.0,3.0,,4.0,,2.0,,,,,,,,0.0,5.0,,,0.0,,0.0,3.0,,,,297318
,,,,3.0,,,3.0,,,,3.0,,,,3.0,3.0,,,6.0,,,,,,,,,,3.0,,,,,,,,6.0,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,3.0,,,6.0,,,6.0,138307
,,,3.0,1.0,,,1.0,,5.0,,,,,,1.0,1.0,,,,1.0,,1.0,6.0,1.0,2.0,2.0,,6.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,6.0,,,,1.0,,1.0,,2.0,,2.0,6.0,,,5.0,,,,6.0,,,2.0,1.0,,,,,,,335405
0.0,0.0,6.0,1.0,0.0,,2.0,0.0,,,5.0,,,,,0.0,0.0,,,,,,,,1.0,1.0,1.0,5.0,,0.0,3.0,,,,0.0,1.0,,1.0,,,,,,,0.0,,0.0,0.0,3.0,1.0,6.0,2.0,,1.0,5.0,2.0,0.0,0.0,,0.0,,0.0,,6.0,,0.0,0.0,,,1.0,4.0,,4.0,0.0,,1.0,,,2.0,,213520
,,6.0,1.0,2.0,,,1.0,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,0.0,1.0,2.0,,5.0,,,,,,,0.0,,,,,,,,,,,,,,1.0,0.0,,,,,6.0,1.0,,,5.0,,5.0,,,,,,,3.0,,,4.0,0.0,,,1.0,,,,150341
,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,1.0,,0.0,,,,,,,,,1.0,,,0.0,,,,0.0,,,,,6.0,,38869
2.0,2.0,2.0,0.0,2.0,,1.0,1.0,,,,,,1.0,2.0,0.0,0.0,,2.0,,0.0,,,,,0.0,,2.0,,1.0,6.0,,,,,,1.0,,1.0,,,,4.0,4.0,3.0,,2.0,3.0,0.0,2.0,4.0,0.0,,4.0,2.0,2.0,4.0,1.0,,,,1.0,,0.0,5.0,2.0,,,,0.0,,3.0,3.0,0.0,,2.0,1.0,,,,112239
,,,0.0,1.0,,,,,,,,,,,5.0,4.0,,,,6.0,,,,,,4.0,4.0,,2.0,,,,,,,,,,5.0,3.0,6.0,,,,,4.0,4.0,,,5.0,,,,,,,,,,,,,,,,6.0,,,,,,,,,4.0,,,,,26198
,,0.0,2.0,,,,2.0,,,,,,,,1.0,0.0,,1.0,,,,,,0.0,0.0,,,,0.0,,1.0,,,5.0,,,,,,,,,,,,2.0,,4.0,,,0.0,,,2.0,2.0,2.0,0.0,,,,2.0,0.0,,,,,,0.0,,,,,,,,0.0,,,,57661
,,,1.0,4.0,,,0.0,,,,0.0,,,,0.0,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,174005
,,,5.0,,,,1.0,,,,,,0.0,,2.0,0.0,,0.0,,,,,,,,,,5.0,6.0,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,1.0,,,,,5.0,2.0,,,,5.0,,,,,,,,0.0,6.0,,,6.0,,,,,,,298371
,,,1.0,1.0,,,1.0,,,,1.0,,,5.0,0.0,0.0,,,,1.0,,,,1.0,0.0,,,,2.0,,,,,3.0,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,5.0,,5.0,1.0,2.0,,5.0,7827
,,,0.0,1.0,,,0.0,,,,,,,,0.0,1.0,,0.0,,0.0,,,,,0.0,,1.0,2.0,1.0,3.0,,,0.0,,3.0,,,,,,,,,2.0,,0.0,,1.0,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,0.0,,2.0,,,,1.0,150953
0.0,,2.0,1.0,0.0,,,1.0,,,,,,,3.0,4.0,0.0,,3.0,,,,,,,1.0,,4.0,1.0,0.0,,,,,,,,,,,,0.0,,,,,1.0,,2.0,0.0,0.0,0.0,,,,,,4.0,3.0,1.0,,0.0,2.0,,,1.0,,,0.0,,,,,0.0,,0.0,,,,,164268
,,,2.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,0.0,6.0,0.0,0.0,,,,,240933
,0.0,,1.0,1.0,,2.0,0.0,,,0.0,,,,,1.0,0.0,,3.0,,,,,,3.0,0.0,,3.0,,3.0,,,,,,,,,,0.0,,,,,2.0,,0.0,4.0,3.0,,2.0,0.0,,,4.0,,0.0,0.0,,3.0,3.0,5.0,,,,0.0,,,,0.0,,,,0.0,,4.0,0.0,,5.0,,309186
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301600
,,5.0,0.0,5.0,,,4.0,,,4.0,,,,,3.0,0.0,5.0,,5.0,,,3.0,,,0.0,,5.0,,6.0,0.0,0.0,,,,,,,0.0,,,,,,,,6.0,3.0,0.0,,,0.0,4.0,4.0,,,,0.0,,,3.0,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.0,,2.0,289401
,,5.0,0.0,,,,2.0,,,,2.0,2.0,,,4.0,2.0,,,,,,,,5.0,0.0,,3.0,,2.0,5.0,,,,,,,,2.0,,,,,,,,,,2.0,,3.0,2.0,,,,,,2.0,,,,,,,,,3.0,,,2.0,,,,4.0,2.0,4.0,2.0,,,,283939
,,,,5.0,,,5.0,,,,5.0,,,,0.0,5.0,,,,,,,,5.0,,,6.0,,0.0,,,,,3.0,5.0,,,6.0,5.0,,,5.0,,5.0,,0.0,,,5.0,5.0,5.0,,,,,0.0,0.0,,,,5.0,,,,,5.0,,,,,,,3.0,,,5.0,5.0,,,307208
,,,,0.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,26258
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,52324
,,2.0,3.0,0.0,,0.0,3.0,0.0,,,,,,,0.0,0.0,,2.0,,,5.0,6.0,,1.0,0.0,6.0,1.0,,0.0,,,0.0,,,6.0,,6.0,5.0,,0.0,,,,,4.0,2.0,1.0,2.0,,2.0,0.0,3.0,,0.0,2.0,0.0,0.0,,,,0.0,0.0,,,5.0,5.0,,,0.0,,2.0,,0.0,,0.0,3.0,,,,146839
,,,,0.0,,,3.0,,,,,,,,0.0,0.0,,4.0,,,,,,0.0,,,0.0,,0.0,,,3.0,,,,,,3.0,,,,,,,,3.0,3.0,,,0.0,0.0,,,,,0.0,3.0,,,0.0,,,,,,,,,,,,,3.0,,3.0,3.0,,,0.0,333099
,0.0,,5.0,,,,0.0,,,,5.0,,,,0.0,0.0,,,,,,,,,6.0,,0.0,,5.0,,,,,,,,,0.0,,,,,,1.0,,0.0,0.0,5.0,,3.0,0.0,,,5.0,6.0,6.0,0.0,,,0.0,5.0,,,,,,,,,5.0,,,0.0,,0.0,0.0,,,,167775
,,,,,,3.0,3.0,,,,,,,,2.0,1.0,2.0,2.0,,5.0,,,,,,,0.0,,3.0,,,,,2.0,,,,2.0,,,,,,3.0,,2.0,,6.0,,2.0,2.0,,,3.0,,2.0,2.0,,,,3.0,6.0,,,2.0,,,,1.0,,,,2.0,,3.0,2.0,,,,293308
,,,3.0,,,3.0,0.0,,,,3.0,,,,0.0,0.0,,,5.0,,,,,,1.0,,0.0,,0.0,,5.0,,,,5.0,,,0.0,,,,,,,,,0.0,5.0,,0.0,0.0,,3.0,,,0.0,3.0,,,,,,,,3.0,0.0,,,5.0,0.0,,,0.0,0.0,0.0,3.0,,,,55759
,,,,6.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,0.0,,,,6.0,,,,,,,6.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,242606
,,2.0,4.0,0.0,0.0,,2.0,,,,,,,,5.0,2.0,,,,,,,,,,,5.0,,0.0,6.0,,,6.0,,,5.0,,,0.0,,0.0,,6.0,,,,,,,0.0,0.0,,,5.0,,2.0,0.0,3.0,,6.0,0.0,,0.0,,,,,,5.0,,,,1.0,3.0,3.0,,,,0.0,340366
3.0,3.0,,0.0,0.0,,3.0,0.0,,,,0.0,,,,0.0,0.0,0.0,,,0.0,3.0,,,,0.0,,5.0,3.0,4.0,3.0,,,,6.0,,,,,3.0,3.0,5.0,,6.0,3.0,,0.0,0.0,4.0,6.0,0.0,0.0,,3.0,0.0,0.0,,0.0,0.0,,,0.0,,,4.0,,,5.0,,,,,,0.0,,0.0,4.0,,,,247624
3.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,,1.0,5.0,,,0.0,1.0,,2.0,3.0,3.0,6.0,1.0,,,,4.0,0.0,2.0,0.0,,,,0.0,,,,,,2.0,0.0,0.0,,,,,,0.0,,0.0,2.0,4.0,,2.0,3.0,1.0,0.0,0.0,,3.0,,0.0,2.0,2.0,,2.0,3.0,5.0,,,0.0,,4.0,1.0,,5.0,,,,,301782
1.0,,,1.0,0.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,0.0,,,,,,,,,,,,,3.0,,,,,,,0.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,5.0,,,,,1.0,,,3.0,,,,35822
6.0,,6.0,4.0,0.0,,,0.0,,,1.0,,,,,1.0,0.0,,2.0,4.0,,,,0.0,1.0,,,0.0,5.0,0.0,,,,,,,6.0,,,,,,,,,,,,4.0,6.0,5.0,0.0,,,1.0,1.0,2.0,0.0,0.0,,0.0,1.0,,,2.0,,,,,,,,,2.0,,1.0,6.0,,,,247417
,5.0,0.0,2.0,0.0,,,0.0,,,,0.0,0.0,,,2.0,3.0,,4.0,6.0,6.0,,,,,1.0,,0.0,,0.0,2.0,,5.0,,2.0,,,,,,,1.0,,,,,5.0,3.0,2.0,0.0,5.0,2.0,,,,3.0,3.0,3.0,2.0,,,3.0,,,,,,,,3.0,6.0,6.0,,0.0,4.0,0.0,4.0,,,,165744
,,1.0,0.0,2.0,,,2.0,,,,4.0,,,,,2.0,,,,,,,4.0,,,,2.0,,5.0,,,,,,,,,4.0,,,,4.0,,5.0,,,,4.0,,0.0,0.0,,,4.0,,,4.0,,,,1.0,,0.0,,,,,,2.0,,,,4.0,,,4.0,,,5.0,79699
,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,287131
,,,5.0,2.0,,,3.0,,6.0,,,,,,5.0,3.0,,,,,,,,,,,5.0,,0.0,,,,2.0,,,,,,0.0,,,,,,,,,,,0.0,,,1.0,,,6.0,3.0,4.0,,,0.0,,,,,,,,,,,,1.0,,4.0,,,,,278464
,,,0.0,0.0,,,2.0,,,,,,,,,,,3.0,,,,,,,,,1.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,2.0,1.0,2.0,,,,1.0,0.0,,,,,,,,,,,1.0,,,,,,2.0,268097
,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8562
,,2.0,2.0,3.0,,,2.0,,,,2.0,,,,2.0,0.0,,,,,,,,3.0,3.0,4.0,2.0,,3.0,,,,,,,,,2.0,,,,,3.0,,,3.0,3.0,,,,2.0,,3.0,3.0,,2.0,2.0,,,2.0,3.0,,,2.0,4.0,2.0,,0.0,2.0,,,,2.0,,2.0,2.0,,,2.0,226129
,,0.0,0.0,5.0,,5.0,0.0,5.0,,,,,,,5.0,0.0,,5.0,4.0,,,5.0,,,,,5.0,,0.0,,,,,,,,,,0.0,,,,,5.0,,5.0,,,,,0.0,,,5.0,,5.0,5.0,,,,5.0,0.0,,,5.0,,,,0.0,0.0,,,0.0,,,,,,5.0,321216
,,,0.0,2.0,,4.0,1.0,2.0,,,,2.0,,,3.0,0.0,,4.0,1.0,,,,,1.0,0.0,4.0,4.0,,3.0,,,3.0,3.0,,,4.0,,1.0,,,,,,1.0,,3.0,,1.0,,1.0,1.0,,,3.0,3.0,1.0,0.0,2.0,,,2.0,,,,1.0,1.0,,,,,2.0,4.0,2.0,,2.0,,,,5.0,44181
,,,0.0,0.0,,,0.0,,,4.0,0.0,,,,0.0,0.0,,6.0,0.0,,,,0.0,4.0,0.0,4.0,3.0,,0.0,,,,,5.0,,4.0,,,,,,,,,,6.0,,3.0,,,6.0,,,,,4.0,0.0,,,,0.0,,,0.0,,3.0,1.0,,0.0,,6.0,1.0,0.0,,6.0,,,,0.0,81162
,,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,6.0,,,,,,,304929
,,,,6.0,0.0,,3.0,,,,,0.0,,,0.0,0.0,,,,,3.0,4.0,6.0,,0.0,,4.0,,0.0,,,,,,,,,,,,3.0,,,,,0.0,6.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,3.0,0.0,,1.0,0.0,,,,280038
,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,0.0,,5.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,,,,,4.0,,,,,,,164909
,,,0.0,0.0,0.0,,0.0,6.0,0.0,3.0,0.0,,,,2.0,0.0,,,,,,2.0,,4.0,,4.0,5.0,,2.0,,,,,,,,,,,,,,,,,,5.0,,2.0,5.0,0.0,,4.0,,,4.0,1.0,,5.0,2.0,6.0,,,,,,6.0,,,,,,5.0,,2.0,5.0,6.0,,,236871
,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,,,,3.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,49219
