uid,age_bucket,unknown_label
17133,35-44,0
116957,35-44,1
138306,35-44,1
134576,25-34,0
196853,18-24,1
18122,65-74,1
296574,45-54,1
85929,25-34,1
97432,55-64,0
34241,65-74,0
323189,na,0
148513,35-44,0
316329,35-44,0
189900,45-54,0
16608,65-74,1
138307,55-64,0
53478,45-54,0
281420,18-24,1
265789,35-44,1
37156,35-44,0
39178,45-54,0
11075,45-54,1
311868,55-64,0
283986,35-44,0
116062,35-44,0
65741,35-44,0
24824,45-54,0
8335,25-34,0
34823,55-64,0
151777,75-84,1
20314,25-34,0
197736,75-84,1
322631,45-54,0
130248,na,0
5277,na,1
65146,45-54,0
40074,na,0
272693,25-34,0
325437,na,0
12576,45-54,0
157163,na,1
313031,35-44,0
278098,25-34,1
135620,18-24,0
246256,35-44,1
135736,45-54,0
277233,na,0
79865,18-24,1
109626,25-34,1
111733,45-54,0
58889,45-54,0
113824,45-54,0
124867,55-64,0
23554,45-54,1
227494,25-34,1
222679,45-54,1
115725,35-44,0
297686,25-34,0
222187,65-74,1
292085,25-34,1
38718,25-34,0
38541,45-54,0
92677,na,0
132435,25-34,0
23097,65-74,1
29259,na,1
36503,18-24,1
152413,25-34,0
4145,na,0
332940,55-64,1
306547,45-54,0
272076,25-34,0
122895,18-24,0
234699,35-44,0
225952,na,0
201738,18-24,1
301811,18-24,0
129071,na,0
257037,35-44,0
261505,25-34,0
55581,na,0
303232,na,0
273411,35-44,1
156550,35-44,1
32793,35-44,0
149894,35-44,1
299411,65-74,1
176857,35-44,0
337359,25-34,0
195321,35-44,0
119576,na,1
90925,55-64,1
142254,18-24,0
94859,18-24,1
109023,35-44,0
168161,35-44,0
56379,55-64,0
132322,na,1
113858,35-44,0
238337,35-44,0
60487,18-24,0
208630,na,1
14624,35-44,1
50394,18-24,0
125484,na,0
48181,25-34,0
288005,35-44,0
260836,25-34,0
170997,45-54,1
84532,45-54,1
224298,35-44,0
235014,35-44,0
73887,45-54,0
107671,35-44,0
251986,45-54,0
68978,35-44,0
276453,45-54,0
111997,55-64,0
108511,25-34,1
336947,45-54,0
211570,55-64,0
118761,na,1
308294,18-24,1
308307,25-34,1
87852,18-24,1
295082,65-74,0
5848,35-44,0
30062,65-74,1
125249,55-64,0
200459,45-54,0
142659,na,1
281752,45-54,0
21072,45-54,0
117929,45-54,0
63015,18-24,1
80748,55-64,0
226582,18-24,1
132019,na,0
94319,na,0
29572,35-44,0
111653,na,0
97876,45-54,0
76776,65-74,0
165065,65-74,0
91230,25-34,0
212678,na,1
328424,25-34,0
45006,na,0
246021,na,1
47724,25-34,0
67225,45-54,0
325425,na,1
297884,45-54,1
272584,35-44,1
338067,45-54,0
268097,35-44,0
225516,35-44,0
203939,45-54,0
84361,45-54,0
64967,35-44,0
278812,na,0
130161,55-64,1
283862,45-54,0
82302,18-24,0
228704,45-54,0
159820,25-34,1
286404,na,0
309029,35-44,1
112791,55-64,0
1869,na,0
148749,25-34,1
110244,na,0
103422,35-44,0
176011,18-24,1
325587,45-54,0
125057,35-44,1
77012,18-24,1
64886,55-64,0
34401,45-54,0
183878,na,0
305977,55-64,0
58694,na,0
157244,18-24,1
114471,35-44,0
15510,35-44,0
163385,18-24,1
172457,25-34,1
72648,45-54,1
149957,na,0
254989,45-54,1
155149,35-44,0
114381,35-44,0
88053,55-64,0
328166,45-54,0
257980,na,1
74028,45-54,1
189150,25-34,0
78098,na,1
104382,45-54,0
296210,na,1
314736,25-34,0
193928,35-44,0
133273,55-64,0
72308,25-34,1
5085,na,0
25312,55-64,0
282189,na,0
85060,na,0
71245,na,1
83308,45-54,0
49159,35-44,0
192753,55-64,0
339979,na,0
60296,35-44,0
100603,35-44,1
97743,25-34,1
384,na,0
263731,25-34,1
70847,18-24,1
30810,55-64,1
119262,65-74,0
24532,45-54,0
80102,45-54,1
294297,45-54,1
37667,75-84,0
315501,18-24,0
101035,25-34,1
182165,18-24,0
43411,na,0
315536,na,0
135278,25-34,0
45275,65-74,1
44181,25-34,0
291092,45-54,0
11069,55-64,0
194641,18-24,1
332779,25-34,0
228528,45-54,1
251612,na,0
270598,35-44,1
336429,65-74,0
249466,65-74,1
161960,45-54,1
54054,18-24,1
320801,55-64,0
144946,45-54,1
61589,25-34,0
29674,na,1
225777,45-54,0
317949,na,1
273540,18-24,0
201779,55-64,1
57696,35-44,0
44593,18-24,1
230295,na,0
44126,35-44,0
114327,45-54,1
114314,na,0
196465,35-44,1
239255,35-44,0
179221,18-24,1
115085,25-34,0
179167,55-64,0
22,45-54,0
199484,45-54,0
190220,25-34,0
67359,45-54,0
149188,na,0
20487,45-54,0
153507,45-54,0
88617,65-74,0
167726,35-44,0
56067,45-54,1
119512,65-74,0
231421,25-34,0
256836,18-24,1
216818,35-44,0
52428,55-64,0
76449,55-64,1
323085,55-64,0
206908,35-44,1
116947,35-44,1
290578,55-64,0
52180,55-64,0
146485,na,0
119928,55-64,1
274021,45-54,0
83998,65-74,0
54619,55-64,0
142591,35-44,1
179544,18-24,0
111342,18-24,0
84804,25-34,0
244239,na,0
147390,45-54,0
42406,25-34,1
30131,25-34,0
223740,75-84,0
138801,25-34,1
22237,25-34,1
143017,na,0
333969,25-34,1
194522,na,0
258786,35-44,0
219663,25-34,1
33345,45-54,0
214331,45-54,0
93669,75-84,1
77744,25-34,0
124658,na,0
35765,35-44,0
278396,25-34,0
181950,45-54,1
317452,45-54,0
9000,65-74,1
146389,35-44,1
119571,35-44,1
290484,55-64,0
337213,25-34,0
199016,35-44,1
198090,35-44,0
273870,65-74,0
128095,55-64,0
158500,na,0
329885,45-54,0
23162,45-54,0
255750,35-44,0
270835,35-44,1
146353,na,0
188910,na,1
178370,25-34,1
181436,35-44,1
233395,35-44,0
255309,na,0
306665,45-54,0
203015,25-34,1
214858,18-24,0
234837,na,1
38795,65-74,0
33774,25-34,0
281513,35-44,0
252425,35-44,1
131334,35-44,0
198390,35-44,0
68717,65-74,1
194564,45-54,1
113037,55-64,0
110902,45-54,0
167019,25-34,1
53217,55-64,1
115025,45-54,0
130564,35-44,0
289356,45-54,1
231311,55-64,1
148956,na,0
261371,25-34,0
34163,35-44,0
149524,55-64,0
47703,35-44,1
319627,18-24,1
82711,55-64,1
144214,35-44,1
74944,35-44,0
289596,25-34,1
220162,25-34,1
191611,25-34,0
126501,na,1
225174,35-44,0
24134,18-24,0
28140,18-24,0
80666,18-24,0
194417,45-54,0
103454,35-44,0
331473,35-44,1
199283,55-64,1
236784,45-54,1
161172,45-54,1
330445,45-54,1
103281,45-54,0
37719,35-44,0
10799,35-44,0
40154,35-44,0
333613,35-44,0
204139,45-54,1
273335,18-24,1
55787,35-44,1
12316,45-54,0
90016,65-74,1
184216,na,0
202995,55-64,0
268746,45-54,1
233334,45-54,0
275165,55-64,0
184584,25-34,1
236382,18-24,1
300992,25-34,1
150646,45-54,0
173219,45-54,0
243976,45-54,1
190997,25-34,1
242833,18-24,0
93265,35-44,1
113697,45-54,0
204993,18-24,1
52797,na,0
66374,35-44,0
254425,25-34,0
142592,25-34,0
4633,55-64,0
58573,na,0
199628,25-34,0
95747,18-24,1
27128,na,0
140722,na,0
65349,45-54,0
326473,35-44,0
92632,45-54,0
155419,na,0
183075,na,0
773,55-64,0
76575,na,1
125515,55-64,1
99159,35-44,0
304892,55-64,0
272143,25-34,0
299586,45-54,1
26954,18-24,1
23637,45-54,0
45825,na,0
234417,18-24,1
113691,18-24,0
26271,na,1
153895,55-64,0
4883,25-34,0
315282,na,0
115687,35-44,0
79427,35-44,0
108588,18-24,0
92114,35-44,1
36808,25-34,0
215337,65-74,1
126366,25-34,1
146598,45-54,0
70966,45-54,1
167109,na,0
177038,25-34,0
233615,25-34,0
184424,55-64,0
288235,65-74,0
270989,na,1
183430,45-54,0
278809,25-34,0
175195,25-34,0
242109,55-64,0
89988,na,1
338580,25-34,0
230097,55-64,0
35798,na,1
78310,45-54,0
303514,55-64,1
85053,55-64,1
175337,18-24,1
193026,35-44,0
106940,25-34,0
225727,na,0
310720,na,0
251402,45-54,1
308412,45-54,0
308987,35-44,1
109206,na,0
189689,35-44,1
26460,na,0
12762,35-44,0
216969,35-44,0
111559,35-44,0
186983,35-44,0
192457,45-54,0
171792,35-44,0
255672,35-44,0
100234,35-44,0
230933,35-44,0
107123,25-34,0
199425,45-54,0
26097,18-24,1
256411,35-44,0
156393,na,1
99224,45-54,1
249635,na,0
195977,35-44,0
195784,35-44,0
234922,45-54,1
279080,45-54,1
176201,55-64,0
241776,45-54,0
36534,35-44,0
297113,na,1
197398,55-64,0
218607,35-44,0
164248,25-34,1
153361,55-64,1
87678,45-54,0
311273,45-54,0
203251,25-34,0
248397,55-64,0
59265,55-64,1
299040,na,0
184272,35-44,0
1993,55-64,0
272756,35-44,0
102737,35-44,0
152975,65-74,0
277927,35-44,0
33830,na,0
4180,55-64,1
41492,25-34,1
185401,na,0
132105,55-64,0
11726,35-44,0
94024,18-24,1
302442,35-44,0
100824,45-54,1
194310,25-34,0
283383,na,1
266699,18-24,1
202579,35-44,0
212661,na,1
297983,55-64,0
122786,na,1
173783,45-54,1
188720,na,0
155202,18-24,0
180897,25-34,1
331943,na,0
844,45-54,0
120723,35-44,0
197069,25-34,1
333966,na,1
9748,55-64,1
180503,65-74,1
131060,45-54,0
51482,18-24,0
279914,na,1
141654,25-34,1
194719,25-34,0
159045,55-64,1
254067,na,0
149665,25-34,0
8606,na,0
297876,65-74,0
284836,35-44,0
207256,18-24,1
231532,65-74,0
282731,45-54,0
15041,25-34,0
313209,25-34,1
225622,45-54,1
334964,65-74,0
285017,35-44,0
125230,55-64,0
13505,45-54,0
336118,na,0
16350,18-24,1
24464,18-24,0
122057,na,1
102642,55-64,1
158901,55-64,0
295576,35-44,0
322298,35-44,0
3907,35-44,1
310437,25-34,0
252328,18-24,1
219360,35-44,0
283607,35-44,0
80576,na,0
39845,25-34,0
7254,35-44,0
269595,35-44,1
177839,25-34,0
269312,na,1
222917,na,0
178173,18-24,1
14923,na,0
190326,25-34,0
54804,45-54,1
186861,25-34,0
182011,35-44,0
233409,na,0
309462,75-84,0
208859,na,0
323863,35-44,0
336678,25-34,1
162527,na,1
338420,55-64,0
34637,na,1
93052,35-44,0
119870,65-74,0
286678,na,0
248395,na,1
273043,na,1
260270,45-54,0
239359,25-34,0
339699,35-44,0
116628,35-44,0
151143,na,0
277981,na,1
201858,55-64,0
91228,na,1
58515,55-64,1
298043,25-34,0
167407,45-54,1
130896,na,0
258867,25-34,0
177858,na,0
23788,18-24,1
215319,65-74,1
209958,35-44,0
290302,35-44,1
41808,25-34,1
100076,35-44,0
238365,65-74,0
38292,na,0
41907,45-54,0
118623,na,0
238048,25-34,0
163603,55-64,1
115633,35-44,1
194951,35-44,0
313540,na,1
170910,na,0
202775,25-34,1
3772,na,0
176418,75-84,0
229191,55-64,0
88950,35-44,1
140294,35-44,0
170655,35-44,1
59251,25-34,0
233610,45-54,0
157481,55-64,0
301782,na,1
299889,25-34,1
64571,na,1
4741,25-34,1
5452,25-34,0
33472,25-34,1
326983,45-54,1
184631,65-74,0
44872,35-44,0
52527,na,1
18939,35-44,0
90650,35-44,0
9284,na,0
286832,25-34,0
8303,35-44,0
179550,na,0
199479,25-34,0
182640,35-44,0
124172,na,0
243401,35-44,0
194720,25-34,0
19023,25-34,0
145475,25-34,1
223551,na,1
133715,na,0
30502,65-74,1
311861,55-64,1
39574,75-84,1
188480,25-34,0
197649,35-44,0
135237,55-64,1
239420,na,1
238740,45-54,0
57114,25-34,0
109919,25-34,1
69529,na,0
172807,25-34,1
31118,35-44,1
4356,75-84,1
125485,25-34,1
5432,45-54,0
305966,55-64,0
46089,35-44,0
275375,45-54,0
95360,na,0
216466,45-54,0
65672,45-54,0
168772,45-54,1
293939,25-34,0
310543,65-74,1
261488,45-54,0
69338,45-54,1
227698,na,0
242716,25-34,0
245988,35-44,0
119227,na,0
102174,25-34,0
38335,25-34,1
232262,25-34,0
213152,35-44,0
88551,45-54,1
189914,45-54,0
263111,35-44,1
85064,65-74,0
208164,45-54,1
166598,25-34,1
313194,55-64,0
220396,18-24,1
254930,na,0
60368,na,0
183110,35-44,0
150560,35-44,0
290017,na,0
71869,45-54,1
326645,55-64,0
67085,na,0
21502,35-44,1
189717,na,0
201558,65-74,1
22039,35-44,0
188610,45-54,1
225003,25-34,0
36480,25-34,1
47935,35-44,0
334273,18-24,1
315617,45-54,0
106881,55-64,0
231998,35-44,0
214841,45-54,0
339644,35-44,0
298649,55-64,0
195432,35-44,0
102040,25-34,0
91709,35-44,0
251665,na,0
70884,35-44,0
253461,35-44,1
113253,35-44,1
179026,65-74,0
238068,na,1
199710,55-64,0
58339,45-54,1
15321,55-64,0
8586,45-54,0
171776,55-64,0
153327,45-54,1
318143,35-44,1
176029,35-44,0
54595,35-44,0
24654,55-64,0
162284,45-54,0
285360,18-24,1
187925,35-44,0
45691,55-64,1
299984,55-64,0
215204,65-74,0
117917,55-64,0
215244,na,0
136,18-24,0
221778,45-54,1
14220,25-34,1
276044,55-64,1
327432,18-24,0
40568,55-64,0
106430,45-54,0
313993,na,1
252588,na,0
214260,25-34,0
289545,na,0
273666,35-44,0
132229,na,1
296957,35-44,0
247567,45-54,0
143782,45-54,0
97786,45-54,0
34022,45-54,0
125015,35-44,0
335976,25-34,0
127899,25-34,0
287215,45-54,1
67960,45-54,0
200785,35-44,0
245166,na,0
58452,35-44,0
42312,35-44,0
244349,25-34,0
295352,25-34,0
138623,45-54,0
138126,25-34,0
108882,55-64,0
189776,35-44,0
37826,45-54,1
264454,55-64,1
287843,35-44,0
20766,55-64,0
18507,65-74,0
15438,35-44,0
333208,35-44,0
267923,25-34,1
299283,45-54,1
231049,25-34,1
152772,35-44,0
268011,45-54,1
12383,55-64,1
308838,na,1
181200,45-54,1
268891,35-44,0
295362,65-74,1
127353,55-64,0
336754,na,1
173743,25-34,1
173890,na,0
307773,25-34,0
11838,25-34,1
275659,25-34,0
273292,55-64,0
149672,na,0
267369,na,1
32514,25-34,0
237559,35-44,0
220644,18-24,0
245911,na,0
158838,45-54,0
319269,na,0
202266,55-64,0
260770,25-34,0
107798,na,1
98503,45-54,0
83739,18-24,0
206903,na,0
133569,55-64,0
317637,25-34,0
174660,na,1
113382,35-44,0
331927,na,0
309296,na,1
124419,na,0
195844,65-74,0
323669,45-54,0
150965,35-44,0
313717,45-54,0
54740,45-54,0
130272,55-64,1
269822,na,0
240017,35-44,1
272244,25-34,1
299989,35-44,0
234967,55-64,1
97171,25-34,0
144424,18-24,0
249782,25-34,1
104814,25-34,0
318261,55-64,0
336214,25-34,0
132126,35-44,1
225673,25-34,0
24502,45-54,0
50834,25-34,0
145077,65-74,1
54631,45-54,0
202727,25-34,0
255124,25-34,0
69335,na,1
287933,45-54,1
131513,35-44,0
10682,55-64,1
249242,18-24,1
38126,75-84,0
265807,25-34,0
244501,35-44,1
133805,35-44,0
329037,18-24,0
72939,35-44,1
239119,35-44,0
235040,45-54,0
315125,18-24,0
322511,na,1
277164,na,1
257107,65-74,1
246718,55-64,0
303378,55-64,1
74292,35-44,0
65639,25-34,0
125791,25-34,0
304496,35-44,0
275017,65-74,0
301856,25-34,0
43493,na,1
55684,55-64,0
264916,na,0
292330,45-54,0
259760,25-34,1
291330,25-34,1
85653,25-34,1
49956,55-64,0
175834,45-54,1
125833,45-54,0
35121,na,0
307167,55-64,0
4758,35-44,1
10831,25-34,1
64770,55-64,0
60862,25-34,0
164745,35-44,0
58526,25-34,1
190823,na,0
276108,55-64,0
70702,18-24,0
327830,55-64,0
319427,na,0
2395,35-44,0
337536,na,1
67,na,0
316274,35-44,1
120066,55-64,1
4480,45-54,1
74542,25-34,0
128347,35-44,0
207538,35-44,0
129618,35-44,0
56934,na,0
2556,45-54,1
19084,na,0
318195,35-44,1
161586,55-64,0
294608,45-54,0
140114,55-64,0
321234,75-84,1
171875,55-64,0
143458,25-34,0
283587,25-34,0
35761,35-44,0
221583,35-44,1
271128,na,1
66054,65-74,1
117813,25-34,0
331475,45-54,0
144705,55-64,0
4980,na,0
103542,65-74,0
62674,25-34,0
324673,na,0
297819,25-34,0
322384,na,0
24604,na,1
41284,55-64,0
273941,45-54,0
190433,45-54,1
307926,45-54,0
168824,35-44,0
139016,25-34,0
30184,45-54,0
246787,35-44,1
304340,35-44,0
173605,na,0
257990,55-64,0
162625,65-74,1
285074,25-34,1
120675,45-54,1
159448,na,1
51157,25-34,1
279943,45-54,0
268470,45-54,1
69434,55-64,0
188607,25-34,0
139831,35-44,0
332176,18-24,1
212832,45-54,1
19648,na,0
9322,35-44,1
98836,na,1
56859,45-54,1
318806,na,1
98114,18-24,1
143206,na,1
194523,25-34,1
104094,25-34,1
304114,55-64,0
240174,25-34,1
115102,35-44,1
156190,25-34,1
322082,45-54,1
75330,45-54,1
269703,65-74,0
280348,na,1
203131,25-34,0
321545,45-54,1
316162,25-34,0
224041,18-24,0
38959,35-44,0
257241,na,1
33367,na,0
214531,na,0
204923,45-54,0
66057,25-34,0
242038,35-44,0
193681,25-34,0
284390,na,0
278019,25-34,1
310759,35-44,0
148897,na,0
127502,na,0
320321,45-54,0
41380,na,1
101150,na,1
176704,25-34,0
45267,65-74,0
191576,35-44,1
256375,55-64,0
164909,55-64,1
81341,25-34,1
161398,25-34,0
326772,35-44,1
88512,35-44,1
305193,25-34,1
14089,35-44,0
18853,35-44,1
240136,35-44,1
75390,na,0
336706,na,0
273911,55-64,0
197056,18-24,1
163520,25-34,0
70308,65-74,0
200478,na,0
1956,35-44,0
5074,35-44,0
37218,55-64,0
86845,45-54,1
212773,35-44,1
24568,18-24,1
246487,25-34,0
239955,65-74,1
335811,na,1
325055,18-24,1
44672,18-24,0
76487,25-34,0
1410,55-64,1
137888,25-34,0
35169,55-64,1
333344,45-54,0
56091,na,0
208570,35-44,1
114760,35-44,0
20621,na,0
194608,55-64,1
138916,35-44,0
239812,45-54,0
228230,35-44,1
58411,35-44,0
215413,25-34,0
245900,65-74,0
11589,35-44,0
240844,25-34,0
129173,na,1
305586,18-24,1
137610,35-44,0
249878,25-34,0
31101,na,0
197575,25-34,0
3305,na,0
315621,25-34,0
49608,35-44,0
180077,na,1
36206,45-54,0
292131,45-54,0
216979,45-54,0
215730,35-44,0
90531,18-24,1
308912,na,1
137009,na,0
234118,35-44,0
335109,55-64,0
23101,25-34,0
271312,45-54,0
12036,na,0
331316,35-44,0
176207,45-54,1
64665,55-64,0
252842,25-34,0
152479,35-44,1
245790,na,0
106094,na,0
165948,45-54,0
299793,25-34,0
169999,35-44,0
236940,25-34,0
25261,25-34,0
39658,45-54,1
127657,45-54,0
144741,35-44,0
286068,35-44,0
53555,45-54,0
191031,na,0
304929,35-44,0
152325,25-34,1
209357,75-84,1
37151,18-24,1
321975,25-34,1
189143,35-44,0
255507,35-44,0
148470,25-34,0
30761,35-44,0
306352,18-24,0
213883,35-44,1
246719,na,0
70088,25-34,1
63354,35-44,0
167196,65-74,1
312626,35-44,0
61277,55-64,0
90706,45-54,1
243283,25-34,0
239389,55-64,0
270289,45-54,0
163584,45-54,0
244646,na,0
320213,35-44,0
186658,na,0
191538,25-34,0
106823,na,1
221382,35-44,1
25035,55-64,0
301915,75-84,0
248143,25-34,0
118681,na,1
64723,65-74,0
54581,45-54,0
163802,35-44,0
83986,na,0
11768,55-64,1
168458,35-44,1
49767,35-44,0
94713,55-64,0
238023,na,0
95819,18-24,1
70905,45-54,0
143480,45-54,0
62241,55-64,1
20287,na,1
178223,25-34,0
136742,55-64,0
13915,55-64,1
215275,na,1
274843,65-74,1
234738,na,0
201365,55-64,0
57239,65-74,0
186489,25-34,0
186727,na,1
232821,25-34,1
207003,55-64,0
93996,65-74,0
133195,35-44,1
175508,45-54,0
283236,35-44,0
109812,25-34,1
187244,55-64,0
97631,45-54,0
316140,na,1
139781,35-44,0
259920,18-24,0
21271,35-44,1
320619,35-44,0
156072,45-54,0
246770,18-24,0
306575,55-64,0
268747,35-44,1
317740,na,1
115537,35-44,0
203175,25-34,1
24163,na,1
289524,55-64,1
87158,25-34,0
201013,45-54,1
198840,25-34,0
328974,na,0
44679,55-64,0
204015,na,0
246401,55-64,0
202361,25-34,1
179723,55-64,0
72931,35-44,1
229593,45-54,1
71301,25-34,0
218838,55-64,1
339064,25-34,0
143831,na,0
123167,45-54,0
72646,na,1
12217,na,1
274358,na,0
283703,25-34,0
327950,35-44,0
56656,45-54,0
181212,45-54,0
48996,na,0
220924,na,0
319967,25-34,1
36757,55-64,0
162728,35-44,0
201449,55-64,1
310037,35-44,1
281149,25-34,1
46491,na,0
313940,45-54,0
328542,25-34,0
9911,25-34,0
10903,35-44,0
27240,55-64,0
25805,55-64,0
34533,35-44,1
244195,65-74,1
211157,35-44,0
6851,45-54,0
277622,18-24,1
246715,18-24,0
278629,45-54,1
183694,na,1
155788,18-24,0
97945,25-34,1
235696,25-34,1
326310,na,1
165738,55-64,1
147587,45-54,0
16062,25-34,0
261109,na,1
192374,na,0
167787,55-64,0
128217,na,1
32561,75-84,0
303218,25-34,0
182053,45-54,1
218633,65-74,1
191578,na,0
228327,55-64,0
335959,45-54,1
2654,45-54,1
195228,25-34,0
317303,55-64,1
27415,na,0
323139,65-74,0
260970,35-44,0
83621,35-44,0
1111,65-74,1
284379,65-74,0
307945,35-44,1
14285,25-34,0
336514,65-74,1
337780,45-54,0
71955,35-44,0
63145,45-54,0
265792,25-34,0
106480,55-64,0
166669,25-34,0
201626,55-64,1
243932,18-24,1
149144,na,1
50350,45-54,0
82170,35-44,1
222401,na,0
75352,25-34,1
333895,35-44,0
81371,45-54,0
222725,na,0
264160,na,0
89577,55-64,0
174082,55-64,0
233004,35-44,0
191092,na,1
261601,35-44,0
4714,na,0
235592,35-44,1
289877,35-44,0
30395,na,1
315464,35-44,1
268701,35-44,1
93978,na,0
148892,25-34,0
228738,25-34,1
288437,35-44,1
318580,35-44,1
269509,35-44,0
157598,na,1
319197,75-84,1
112679,35-44,1
223835,na,1
261175,25-34,1
199636,35-44,1
184761,na,1
70501,45-54,0
48373,na,0
52352,35-44,0
200680,18-24,0
103093,18-24,1
188747,55-64,0
284602,25-34,0
258577,35-44,0
129450,na,0
208544,25-34,1
248430,na,1
317870,45-54,0
216361,55-64,0
78470,35-44,1
240242,45-54,0
47454,65-74,0
14473,na,0
18320,18-24,0
74689,45-54,0
49819,35-44,0
67231,na,0
2844,25-34,1
141664,35-44,0
293106,25-34,0
246959,45-54,1
58677,na,1
30563,75-84,1
158987,55-64,0
65103,45-54,0
121532,35-44,0
181283,35-44,0
271047,35-44,1
144908,45-54,1
64020,25-34,0
133898,55-64,1
202514,35-44,0
166317,75-84,0
287182,45-54,0
319871,25-34,1
147055,45-54,0
121780,45-54,0
306794,25-34,0
275194,35-44,0
66313,45-54,0
107686,35-44,1
153271,45-54,1
128554,45-54,0
275573,25-34,0
99264,25-34,1
154490,65-74,1
333681,35-44,0
280038,25-34,1
283095,45-54,0
156538,25-34,1
215467,55-64,0
199694,35-44,0
197428,25-34,0
249847,35-44,0
270189,55-64,0
243485,na,0
124305,35-44,0
237059,55-64,0
162475,na,0
106629,25-34,1
329638,35-44,1
286750,45-54,1
170866,na,0
103175,45-54,1
282599,35-44,0
146496,45-54,1
205545,45-54,0
261827,55-64,1
298420,25-34,1
73379,25-34,1
203881,35-44,0
46418,55-64,1
257305,45-54,0
178078,25-34,1
174143,25-34,1
267230,25-34,0
190935,na,1
288326,25-34,1
264936,25-34,1
54647,45-54,0
321003,na,0
326556,na,1
128896,45-54,0
284357,55-64,1
242149,na,1
296277,18-24,0
46994,35-44,0
7304,na,1
266020,na,0
100614,25-34,0
336456,55-64,0
329944,55-64,1
15846,35-44,0
116185,18-24,1
72411,45-54,1
81882,18-24,0
142617,75-84,1
151211,45-54,0
299153,35-44,0
302228,25-34,1
32627,35-44,0
283234,25-34,0
183264,45-54,0
131822,na,0
77052,na,0
52515,45-54,0
237618,45-54,1
13937,25-34,0
187225,35-44,0
92048,65-74,1
128663,35-44,1
271814,35-44,0
130891,na,1
92620,na,1
6745,25-34,1
307942,35-44,0
332989,18-24,1
260954,35-44,0
310500,45-54,0
172479,na,0
155995,25-34,0
319103,25-34,1
232050,65-74,1
122355,55-64,1
229621,na,1
7122,na,0
29623,na,0
177670,35-44,0
126943,na,1
208946,na,0
222845,25-34,0
26149,35-44,0
96849,na,1
117810,na,0
70653,65-74,0
141059,na,0
168207,35-44,1
37149,55-64,1
222558,25-34,0
74384,25-34,0
70533,18-24,0
275720,25-34,0
121487,35-44,0
336132,25-34,0
77987,na,1
306030,25-34,0
282834,35-44,0
242121,45-54,0
93769,na,1
262729,18-24,1
336312,45-54,0
115889,na,0
78390,35-44,0
166193,45-54,0
147711,25-34,0
319460,65-74,0
289972,35-44,0
267433,55-64,0
171852,na,0
254048,35-44,0
296128,45-54,1
277119,na,1
264136,45-54,1
98961,na,1
219872,25-34,1
171132,25-34,1
19423,45-54,0
43847,18-24,0
213820,25-34,0
309913,45-54,0
310937,55-64,0
223136,35-44,0
200880,35-44,1
268154,25-34,0
100375,45-54,0
104969,35-44,1
14687,45-54,0
86460,55-64,0
337850,45-54,1
314350,55-64,0
333424,25-34,0
96892,25-34,1
52851,na,1
241459,45-54,0
309439,45-54,0
120002,25-34,0
69873,35-44,0
111825,45-54,1
252866,25-34,1
211687,na,0
313313,55-64,0
205187,25-34,0
121926,18-24,1
58362,25-34,0
114443,na,0
153843,25-34,0
248777,25-34,0
241035,35-44,1
122470,55-64,0
239137,18-24,1
242260,45-54,0
124602,25-34,1
314303,55-64,1
91929,na,0
35548,55-64,0
49137,35-44,0
39520,45-54,0
292862,na,0
130807,25-34,0
159978,18-24,1
104309,45-54,0
55536,65-74,1
125692,35-44,0
62234,65-74,0
149096,25-34,0
186956,35-44,0
73093,45-54,0
329012,55-64,0
290670,na,0
98794,na,0
306446,25-34,0
52787,55-64,1
128485,75-84,0
202623,18-24,0
28820,45-54,0
8848,45-54,0
228369,55-64,0
167912,35-44,1
150956,55-64,0
271579,45-54,0
88692,45-54,0
281489,25-34,0
139330,45-54,0
34690,25-34,0
25908,18-24,0
285250,35-44,0
23447,18-24,0
20033,55-64,0
150007,35-44,0
256254,na,1
116747,55-64,1
262681,18-24,0
61528,65-74,1
266562,na,1
159720,18-24,1
322000,35-44,0
127126,na,0
189750,na,0
51938,25-34,1
230924,na,0
57675,45-54,1
314595,na,0
297387,35-44,1
130146,55-64,0
114448,na,0
88940,25-34,0
47417,na,1
254245,25-34,0
46268,35-44,1
310894,na,0
289112,na,1
20211,45-54,1
202744,55-64,0
236402,35-44,1
274298,75-84,0
112761,45-54,0
136426,35-44,0
327358,45-54,0
279256,na,1
30093,35-44,0
317399,25-34,1
266735,45-54,0
149167,45-54,0
171364,25-34,0
324954,25-34,0
19286,18-24,1
77266,na,0
94854,35-44,0
76763,18-24,1
33387,45-54,1
74171,na,1
40046,25-34,0
108593,55-64,0
240918,35-44,0
268675,55-64,0
225621,35-44,0
294559,55-64,1
150943,na,0
117660,na,0
302412,75-84,1
278452,35-44,0
142979,na,0
149392,55-64,1
29993,25-34,0
188597,25-34,0
310011,na,1
109109,45-54,0
139683,35-44,1
75091,na,1
30946,25-34,1
26690,45-54,0
184001,55-64,0
282150,25-34,0
268909,na,0
245203,25-34,0
152600,18-24,1
164231,25-34,1
215873,35-44,0
230527,35-44,0
266394,na,1
74097,na,0
144123,25-34,1
284493,45-54,0
328280,na,1
332491,na,1
287851,na,1
320712,25-34,0
251545,na,0
231093,25-34,1
90863,25-34,1
74307,55-64,0
168273,na,1
149604,35-44,1
123854,na,0
66225,25-34,1
6522,35-44,1
315573,na,1
289210,45-54,0
116398,na,1
85723,45-54,0
265870,na,1
153194,25-34,1
