uid,movement_activity_0,movement_activity_1,movement_activity_2,movement_activity_3,movement_activity_4,movement_activity_5,movement_activity_6,movement_activity_7,movement_activity_8,stationarity_0,stationarity_1,stationarity_2,movement_activity_9,movement_activity_10,movement_activity_11,movement_activity_12,movement_activity_13,movement_activity_14,movement_activity_15,movement_activity_16,movement_activity_17,movement_activity_18,movement_activity_19,movement_activity_20,movement_activity_21,movement_activity_22
277518,0.0,1.0,64.0,295433.098962,1098115.0,4424.0,61.0,4088.70194578,3745.0,14836.0,5146.8,63338.6,14.0,5.0,41.0,16.0,4750.0,19.0,4.0,11.0,10.0,4.0,10.0,24.0,203.0,65.0
245630,0.0,1.0,25.0,230964.789051,235350.0,3092.0,19.0,1890.76965216,2564.0,57766.0,5173.8,278745.6,12.0,5.0,23.0,19.0,2564.0,3.0,1.0,1.0,2.0,5.0,7.0,30.0,133.0,26.0
221738,1.0,4.0,74.0,458103.663126,386413.0,1468.5,67.0,7976.01208821,1282.0,22963.0,5226.0,61613.6,21.0,8.0,53.0,22.0,1126.0,11.0,3.0,1.0,24.0,15.0,10.0,31.0,440.0,75.0
121621,2.0,9.0,60.0,446906.106064,151957.0,1419.5,56.0,3377.19730073,1419.5,19799.0,4745.8,45498.6,8.0,6.0,39.0,12.0,1619.0,21.0,7.0,0.0,14.0,8.0,2.0,19.0,454.0,61.0
96415,3.0,2.0,33.0,447488.869779,172312.0,1930.0,29.0,14385.2331745,1930.0,30661.5,4764.5,201723.5,8.0,6.0,22.0,17.0,1819.5,8.0,9.0,0.0,1.0,4.0,3.0,31.0,155.0,34.0
90470,0.0,0.0,4.0,1134.18825178,131271.0,16706.0,1.0,1134.18825178,91627.0,589346.0,255972.0,596770.0,3.0,2.0,4.0,9.0,16706.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,5.0
116766,0.0,5.0,54.0,4855078.73631,1036956.0,7219.5,36.0,9668.12978002,5067.0,18725.0,4143.0,60783.2,14.0,8.0,43.0,22.0,6967.0,3.0,3.0,6.0,9.0,8.0,6.0,31.0,785.0,55.0
296475,0.0,1.0,69.0,831693.628928,877341.0,8434.0,51.0,14408.6163556,6605.0,24784.0,5836.2,46240.2,23.0,6.0,50.0,24.0,7223.5,8.0,6.0,15.0,10.0,10.0,1.0,31.0,375.0,70.0
246523,0.0,2.0,47.0,1244886.74422,425177.0,3996.0,39.0,11073.235575,2055.0,40563.0,5807.7,125593.9,18.0,12.0,33.0,19.0,3464.0,1.0,5.0,13.0,3.0,8.0,9.0,31.0,350.0,48.0
103508,2.0,0.0,66.0,1877297.6151,426694.0,3038.0,57.0,3767.34638388,2700.0,36000.0,4500.0,66268.4,11.0,9.0,49.0,23.0,2700.0,24.0,2.0,0.0,23.0,3.0,3.0,31.0,533.0,67.0
248772,4.0,4.0,96.0,482103.64362,688477.0,3938.5,84.0,3971.88945144,3791.0,12979.0,4574.6,47306.8,21.0,13.0,58.0,23.0,4006.5,30.0,13.0,5.0,17.0,6.0,9.0,30.0,512.0,97.0
228978,0.0,3.0,27.0,114330.57465,295540.0,8372.0,22.0,1223.08859563,7097.0,56889.5,6422.3,179835.9,6.0,4.0,17.0,15.0,9636.0,2.0,2.0,0.0,5.0,9.0,2.0,31.0,116.0,28.0
252222,4.0,2.0,78.0,714015.263032,1144864.0,2691.0,66.0,489.368872163,2298.5,14400.0,4424.0,38968.0,20.0,14.0,44.0,24.0,2723.5,13.0,14.0,3.0,18.0,7.0,9.0,24.0,995.0,79.0
313428,0.0,3.0,61.0,622728.359148,502888.0,5707.0,51.0,1404.46420022,2768.0,24272.0,7390.2,64523.1,19.0,5.0,50.0,22.0,4211.0,2.0,0.0,13.0,15.0,12.0,7.0,31.0,450.0,62.0
301434,3.0,12.0,117.0,962959.654589,782719.0,3868.0,107.0,5321.88815269,3868.0,10504.5,4313.6,33478.3,22.0,11.0,84.0,23.0,4785.5,33.0,11.0,16.0,5.0,24.0,12.0,31.0,1115.0,118.0
200838,0.0,1.0,8.0,10571.0659429,105391.0,3426.5,5.0,15.9075462057,1054.0,258916.0,4356.0,602292.0,4.0,4.0,5.0,10.0,3601.0,0.0,0.0,1.0,0.0,2.0,2.0,31.0,8.0,9.0
32328,4.0,2.0,38.0,476024.01764,288654.0,4407.5,31.0,1871.85539513,3602.0,29700.0,5282.0,149674.0,13.0,7.0,29.0,17.0,4646.0,4.0,10.0,3.0,2.0,8.0,4.0,31.0,234.0,39.0
259777,1.0,0.0,6.0,13606.8664641,19136.0,2357.0,6.0,1342.71432161,2357.0,26065.0,5695.0,87601.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,60.0,7.0
254117,0.0,18.0,63.0,137759.583651,180524.0,477.0,60.0,2560.20091683,435.0,23304.0,8572.5,65195.5,8.0,4.0,41.0,16.0,528.0,2.0,0.0,25.0,7.0,21.0,4.0,31.0,399.0,64.0
110263,1.0,1.0,21.0,33625.5426323,1028352.0,14230.0,16.0,1045.71600839,12462.5,16876.5,4748.5,376419.8,4.0,1.0,13.0,11.0,13185.0,1.0,1.0,4.0,4.0,3.0,2.0,24.0,190.0,22.0
105326,1.0,6.0,71.0,3872583.13498,453516.0,3353.0,59.0,17866.8997767,3066.0,21727.0,5691.6,65277.7,25.0,15.0,52.0,24.0,4088.5,4.0,3.0,1.0,25.0,15.0,11.0,31.0,471.0,72.0
286565,4.0,12.0,86.0,575009.474471,508912.0,1741.5,75.0,6733.49440305,1718.0,23670.0,5279.8,52268.2,18.0,13.0,53.0,23.0,1860.0,21.0,10.0,0.0,20.0,14.0,7.0,31.0,349.0,87.0
2467,2.0,6.0,53.0,425190.351798,423151.0,3358.0,46.0,3792.89619815,3191.5,19652.0,4601.0,124915.5,18.0,8.0,32.0,22.0,3312.5,6.0,4.0,0.0,8.0,16.0,9.0,30.0,276.0,54.0
127660,0.0,4.0,26.0,3624995.9709,1944194.0,9056.0,21.0,8699.00150126,7200.0,7625.0,4213.8,66783.8,1.0,0.0,19.0,27.0,8284.0,1.0,1.0,3.0,7.0,6.0,2.0,15.0,1320.0,27.0
60084,0.0,2.0,39.0,650768.430502,1429995.0,1344.0,36.0,5423.84166898,1295.0,29060.5,6355.4,55146.9,17.0,3.0,25.0,25.0,1246.0,0.0,1.0,9.0,5.0,14.0,5.0,17.0,521.0,40.0
29750,5.0,3.0,35.0,90407.6500163,1397104.0,2308.0,34.0,2742.89195741,2154.0,23150.0,4906.3,81284.3,7.0,3.0,25.0,25.0,1800.0,10.0,9.0,0.0,1.0,6.0,6.0,17.0,289.0,36.0
297051,5.0,11.0,109.0,1230390.32946,655839.0,3817.0,96.0,0.0,3333.5,10000.5,4394.7,49305.9,28.0,14.0,69.0,23.0,3312.0,21.0,6.0,2.0,23.0,26.0,10.0,31.0,1038.0,110.0
14092,6.0,7.0,105.0,1874069.82208,533627.0,3345.0,94.0,8239.82205168,3252.5,12956.0,4255.2,43137.0,27.0,13.0,76.0,22.0,3153.5,26.0,14.0,1.0,18.0,17.0,13.0,31.0,738.0,106.0
137282,0.0,0.0,33.0,85255.3852764,1916684.0,60893.0,22.0,2312.92563896,47297.5,14024.0,4500.0,34938.0,5.0,1.0,25.0,24.0,60893.0,9.0,5.0,0.0,0.0,5.0,3.0,30.0,422.0,34.0
129934,0.0,10.0,86.0,295213.453399,606013.0,3095.5,76.0,1737.69538029,2838.5,14673.0,4516.4,58415.2,27.0,14.0,60.0,19.0,2785.0,15.0,4.0,8.0,13.0,22.0,13.0,31.0,878.0,87.0
145782,0.0,3.0,74.0,824033.039041,273742.0,1069.0,67.0,12948.4268179,906.0,31579.0,4617.2,63820.0,35.0,13.0,56.0,21.0,898.0,4.0,1.0,18.0,4.0,17.0,16.0,31.0,511.0,75.0
167563,8.0,2.0,24.0,35758.9763088,733103.0,744.5,23.0,839.694048303,742.0,48999.0,8813.2,269263.0,2.0,0.0,8.0,16.0,728.5,9.0,8.0,0.0,2.0,1.0,2.0,24.0,31.0,25.0
163888,2.0,7.0,50.0,359286.774468,244105.0,2015.5,43.0,8293.13112341,1945.0,10709.0,4509.6,139746.2,15.0,8.0,35.0,19.0,2700.0,9.0,3.0,0.0,5.0,13.0,7.0,31.0,497.0,51.0
2445,0.0,7.0,46.0,269238.135064,260962.0,2687.5,39.0,5401.64160188,2641.0,25855.0,4454.4,147116.2,17.0,10.0,30.0,20.0,2599.0,2.0,1.0,0.0,8.0,16.0,10.0,31.0,213.0,47.0
265304,2.0,3.0,62.0,162555.672006,540354.0,4470.5,52.0,929.367196896,3100.5,15968.0,6390.4,77274.2,17.0,15.0,47.0,20.0,3053.0,13.0,5.0,1.0,14.0,7.0,9.0,31.0,305.0,63.0
142241,0.0,3.0,41.0,124944.288295,779950.0,14400.0,31.0,188.490967953,14370.0,17946.0,5169.9,144723.8,7.0,3.0,30.0,19.0,12753.5,9.0,2.0,1.0,10.0,6.0,2.0,30.0,262.0,42.0
287125,0.0,4.0,22.0,84602.2529641,1299162.0,2547.5,20.0,617.429289306,2148.5,19325.0,5134.6,68089.2,6.0,3.0,14.0,20.0,3846.0,2.0,0.0,1.0,7.0,8.0,1.0,11.0,528.0,23.0
109286,3.0,22.0,92.0,783296.15942,555349.0,2491.5,84.0,6540.02412629,2260.0,18364.0,5043.6,42162.6,15.0,8.0,58.0,23.0,2405.5,12.0,23.0,4.0,18.0,19.0,7.0,31.0,888.0,93.0
124000,0.0,5.0,26.0,245407.367673,449785.0,7546.0,17.0,2176.510591,6328.0,46555.0,7154.0,242657.0,6.0,5.0,19.0,16.0,11919.0,3.0,1.0,0.0,4.0,7.0,1.0,30.0,332.0,27.0
147060,0.0,5.0,64.0,478275.220087,252628.0,1800.0,61.0,9908.46093473,1800.0,26100.0,4500.0,75467.6,23.0,13.0,50.0,21.0,1800.0,1.0,1.0,0.0,32.0,6.0,19.0,31.0,173.0,65.0
222472,0.0,0.0,4.0,0.0,104073.0,6749.0,1.0,0.0,89732.0,595640.0,257334.0,604256.0,3.0,3.0,4.0,9.0,6749.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,5.0
62376,0.0,13.0,93.0,237640.82014,519974.0,2700.0,83.0,1996.21024135,2292.0,13406.0,4607.0,48285.0,25.0,15.0,66.0,21.0,2376.5,9.0,0.0,16.0,20.0,17.0,15.0,31.0,869.0,94.0
116313,0.0,1.0,34.0,633314.994604,255166.0,3082.0,28.0,4284.507316,3109.5,45556.0,5472.8,179304.2,12.0,8.0,21.0,18.0,3081.0,11.0,2.0,0.0,3.0,6.0,5.0,31.0,373.0,35.0
153037,2.0,3.0,70.0,422460.921098,372680.0,2700.0,64.0,8433.45467304,2700.0,28617.0,3640.4,59558.4,22.0,17.0,46.0,20.0,2700.0,10.0,3.0,11.0,12.0,9.0,17.0,31.0,346.0,71.0
107852,3.0,1.0,51.0,924440.765715,261238.0,2791.0,46.0,24615.4410773,2745.5,32767.0,5589.0,133550.1,8.0,7.0,37.0,21.0,2964.0,17.0,4.0,3.0,4.0,14.0,3.0,31.0,424.0,52.0
278039,0.0,3.0,17.0,31584.8900027,1417564.0,1499.0,17.0,886.161296198,1499.0,56045.5,4184.2,247023.1,3.0,1.0,10.0,23.0,1739.5,1.0,0.0,3.0,4.0,6.0,3.0,16.0,70.0,18.0
316548,0.0,2.0,36.0,628017.899584,233579.0,2841.0,30.0,11268.1802965,1972.5,12367.0,4685.6,186746.0,16.0,8.0,24.0,17.0,3981.0,5.0,0.0,0.0,2.0,15.0,7.0,31.0,351.0,37.0
71860,1.0,8.0,52.0,160442.276768,187874.0,1685.5,47.0,2123.82309891,1712.0,22749.0,4437.0,86896.8,18.0,10.0,35.0,15.0,897.0,11.0,1.0,3.0,6.0,13.0,11.0,31.0,135.0,53.0
81670,2.0,7.0,62.0,128375.618066,249969.0,1691.5,56.0,166.792389966,1105.0,31021.0,4660.8,83631.4,19.0,10.0,43.0,19.0,1800.0,9.0,3.0,1.0,17.0,12.0,9.0,31.0,275.0,63.0
27062,0.0,0.0,4.0,0.0,107434.0,5792.5,1.0,0.0,95572.0,597715.0,261935.0,601788.0,3.0,3.0,4.0,9.0,5792.5,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,5.0
262739,0.0,5.0,64.0,176863.092083,623532.0,4339.5,55.0,0.0,4066.0,10573.0,4185.4,83219.2,15.0,9.0,47.0,21.0,3602.0,15.0,5.0,4.0,7.0,15.0,7.0,31.0,592.0,65.0
147884,0.0,4.0,47.0,3403190.04554,823987.0,4599.0,41.0,7294.76080284,3083.0,13245.0,4478.7,86780.3,10.0,3.0,19.0,14.0,11496.0,9.0,4.0,0.0,8.0,9.0,8.0,30.0,506.0,48.0
11112,2.0,1.0,42.0,89529.1667298,217355.0,2925.0,34.0,0.0,3107.0,44100.0,6097.2,157822.2,15.0,8.0,26.0,22.0,2779.0,5.0,3.0,2.0,9.0,10.0,3.0,31.0,232.0,43.0
117074,2.0,11.0,81.0,715780.937279,404469.0,2577.0,75.0,7104.83097253,2240.0,11700.0,4312.5,64359.0,20.0,12.0,65.0,20.0,2577.0,14.0,3.0,1.0,15.0,25.0,10.0,31.0,471.0,82.0
6779,1.0,3.0,45.0,6722810.67886,1185373.0,14531.0,32.0,23474.9981109,7666.5,11814.5,3678.0,75065.1,3.0,2.0,28.0,19.0,10126.0,4.0,6.0,2.0,5.0,12.0,0.0,31.0,1860.0,46.0
167425,0.0,7.0,68.0,405888.50262,366168.0,2200.0,64.0,5760.45317482,1473.0,36996.0,5049.0,49903.0,6.0,3.0,46.0,21.0,2263.0,24.0,0.0,2.0,30.0,4.0,3.0,31.0,736.0,69.0
16242,0.0,0.0,15.0,463733.839213,181762.0,2007.0,10.0,11541.2783722,2025.0,80374.0,5540.8,487733.2,6.0,5.0,12.0,11.0,1504.5,2.0,0.0,1.0,2.0,3.0,2.0,31.0,229.0,16.0
223471,3.0,4.0,60.0,1368275.78244,352842.0,2860.0,53.0,1689.98497311,2822.0,15373.0,4304.8,88341.2,19.0,10.0,34.0,17.0,2860.0,14.0,10.0,2.0,3.0,15.0,6.0,31.0,618.0,61.0
306722,0.0,1.0,8.0,11291.4934248,101285.0,1620.0,5.0,256.911430216,1800.0,259946.0,4056.0,603081.0,5.0,5.0,6.0,10.0,1808.0,0.0,0.0,0.0,0.0,1.0,3.0,31.0,9.0,9.0
257859,0.0,1.0,8.0,79404.6529406,138185.0,7107.0,5.0,11969.1442184,4485.0,257335.0,4076.0,600012.0,4.0,3.0,7.0,10.0,6608.0,1.0,0.0,0.0,0.0,2.0,2.0,31.0,52.0,9.0
80501,0.0,0.0,6.0,0.0,416839.0,47385.0,4.0,0.0,80168.0,259687.0,36416.0,570683.0,1.0,0.0,5.0,8.0,35456.0,1.0,0.0,0.0,0.0,0.0,1.0,29.0,7.0,7.0
25581,0.0,10.0,101.0,395231.40961,468530.0,2522.0,92.0,4930.16065757,2440.0,16482.5,4519.5,44934.9,17.0,10.0,64.0,24.0,2586.5,29.0,7.0,2.0,26.0,19.0,4.0,31.0,522.0,102.0
130606,0.0,3.0,44.0,817664.314035,646582.0,9677.0,39.0,32644.0505897,7426.0,45837.0,5643.6,82326.8,16.0,3.0,36.0,21.0,11309.0,0.0,0.0,19.0,4.0,6.0,10.0,31.0,282.0,45.0
288295,1.0,5.0,62.0,182162.513301,269935.0,1608.5,52.0,1562.79354432,1239.5,33483.0,6480.0,67476.8,16.0,13.0,36.0,19.0,1531.5,12.0,3.0,0.0,21.0,7.0,5.0,31.0,586.0,63.0
142275,0.0,5.0,32.0,3808339.68233,1150382.0,3387.5,27.0,2918.50766481,2457.0,29087.0,6874.2,113833.8,6.0,5.0,21.0,23.0,1656.0,8.0,1.0,0.0,11.0,1.0,3.0,22.0,223.0,33.0
315047,0.0,0.0,9.0,47056.2941238,1131379.0,79972.0,3.0,0.0,248906.0,42772.0,6305.5,290232.5,1.0,1.0,7.0,13.0,73939.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,48.0,10.0
275775,0.0,3.0,67.0,1998598.37479,678963.0,6602.0,54.0,14400.2244745,5271.5,11711.0,4500.9,69506.4,13.0,11.0,47.0,20.0,7176.0,8.0,1.0,16.0,10.0,13.0,3.0,31.0,1629.0,68.0
67117,0.0,4.0,31.0,46926.0381628,69939.0,1800.0,28.0,732.162994491,1800.0,18065.5,4657.5,110030.9,12.0,5.0,19.0,10.0,1800.0,5.0,1.0,1.0,3.0,13.0,4.0,17.0,124.0,32.0
228754,0.0,6.0,79.0,988465.800387,1445616.0,7330.0,55.0,4043.12648119,4638.0,8824.5,4281.5,33783.7,24.0,9.0,54.0,24.0,6332.0,9.0,5.0,4.0,12.0,12.0,11.0,31.0,1725.0,80.0
171154,0.0,16.0,77.0,791249.587819,727406.0,3939.0,68.0,8717.94911676,2589.0,22303.5,5589.3,43544.4,12.0,6.0,55.0,23.0,3679.0,20.0,10.0,4.0,14.0,12.0,4.0,31.0,400.0,78.0
105414,6.0,12.0,114.0,1397581.53449,604474.0,3039.0,103.0,5609.00568473,2705.0,9455.0,4120.4,45510.6,27.0,9.0,78.0,23.0,3039.0,27.0,12.0,0.0,21.0,23.0,13.0,30.0,1199.0,115.0
105019,1.0,3.0,42.0,419246.166798,294688.0,2700.0,36.0,10906.6033057,2697.5,33258.0,4699.6,60896.4,18.0,10.0,33.0,18.0,2695.0,1.0,1.0,10.0,6.0,4.0,13.0,28.0,205.0,43.0
150013,2.0,5.0,87.0,2602905.97445,818906.0,4933.0,74.0,5287.29429906,4308.0,9577.0,4896.3,51923.0,18.0,9.0,59.0,22.0,4707.0,21.0,15.0,8.0,8.0,12.0,7.0,31.0,622.0,88.0
84125,2.0,2.0,66.0,1098655.76285,382459.0,4141.5,63.0,24069.1515221,4473.0,28800.0,4320.0,53280.0,5.0,4.0,45.0,21.0,4500.0,11.0,3.0,0.0,25.0,4.0,2.0,31.0,304.0,67.0
298817,9.0,9.0,83.0,316969.610342,593395.0,1852.0,77.0,4173.51809997,1800.0,15771.5,4654.5,49055.0,17.0,5.0,62.0,22.0,2638.5,12.0,19.0,5.0,10.0,24.0,4.0,31.0,784.0,84.0
110757,3.0,16.0,100.0,996732.766232,367718.0,1807.0,95.0,9170.80157501,1814.0,22665.0,4500.0,42598.4,24.0,12.0,67.0,21.0,2060.0,20.0,8.0,19.0,17.0,11.0,18.0,31.0,404.0,101.0
191370,0.0,0.0,6.0,1996.30586898,137740.0,10221.5,2.0,427.02743654,47335.5,385866.0,26284.0,597518.0,3.0,3.0,6.0,11.0,10221.5,0.0,0.0,0.0,1.0,0.0,1.0,31.0,11.0,7.0
3580,16.0,7.0,112.0,2404080.60339,684970.0,2767.0,104.0,3433.18672617,2447.5,13455.0,5107.8,32843.6,22.0,16.0,78.0,22.0,3079.0,20.0,23.0,7.0,26.0,10.0,16.0,31.0,683.0,113.0
75793,0.0,0.0,11.0,49273.807844,190200.0,7877.0,6.0,2862.0462169,10661.5,145153.5,8393.9,597567.3,6.0,4.0,7.0,10.0,6898.0,0.0,0.0,1.0,1.0,1.0,3.0,30.0,37.0,12.0
299630,5.0,2.0,58.0,306007.212758,437684.0,2401.0,51.0,6431.95933683,1586.0,15486.0,5464.0,70622.0,14.0,7.0,44.0,22.0,3764.5,20.0,12.0,1.0,1.0,7.0,8.0,31.0,178.0,59.0
269811,4.0,2.0,79.0,76438.6016611,1910117.0,9236.0,63.0,0.0,6826.0,6632.0,4011.5,16912.4,10.0,1.0,48.0,25.0,10262.0,9.0,13.0,17.0,10.0,9.0,2.0,24.0,2334.0,80.0
277190,1.0,2.0,84.0,2539072.68876,564072.0,4500.0,73.0,24571.6213806,4400.0,25671.0,4480.4,47056.2,27.0,7.0,54.0,21.0,4500.0,11.0,2.0,25.0,8.0,6.0,16.0,31.0,814.0,85.0
126907,1.0,10.0,94.0,599717.494221,427802.0,1845.5,88.0,5875.18076429,1801.0,21421.0,4356.4,47466.2,18.0,7.0,64.0,22.0,2108.5,12.0,2.0,23.0,13.0,26.0,10.0,31.0,736.0,95.0
281473,1.0,5.0,49.0,130772.078894,503233.0,7200.0,45.0,1600.92895637,7200.0,36000.0,6314.5,115030.5,5.0,5.0,29.0,17.0,7201.0,17.0,4.0,2.0,13.0,6.0,2.0,31.0,123.0,50.0
41793,2.0,11.0,79.0,235139.218949,195164.0,896.0,73.0,2505.17944323,837.0,18415.0,4896.9,73526.7,27.0,12.0,49.0,21.0,863.0,10.0,2.0,12.0,16.0,12.0,15.0,31.0,238.0,80.0
204313,1.0,15.0,111.0,716437.200841,544936.0,2117.0,103.0,1238.5869445,1993.0,9592.5,4091.6,46953.2,28.0,12.0,82.0,22.0,2128.5,22.0,8.0,10.0,17.0,25.0,18.0,31.0,808.0,112.0
302031,0.0,9.0,78.0,399247.77036,673794.0,4511.0,66.0,4764.30675278,4076.0,16770.0,4761.0,59029.0,18.0,10.0,49.0,22.0,5037.0,11.0,0.0,5.0,24.0,15.0,8.0,31.0,532.0,79.0
326088,0.0,1.0,56.0,418319.501638,1110863.0,4730.5,48.0,91.1798398476,3355.5,35164.0,4372.4,49531.0,6.0,3.0,36.0,24.0,4683.5,8.0,1.0,13.0,6.0,6.0,4.0,24.0,1421.0,57.0
221750,0.0,0.0,3.0,0.0,526883.0,199390.0,2.0,0.0,221598.0,437907.5,253622.0,511674.0,0.0,0.0,3.0,10.0,199390.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,4.0
122072,0.0,0.0,6.0,12658.3059109,164173.0,10800.0,2.0,3164.57647772,53337.0,330453.0,8660.0,597600.0,3.0,3.0,5.0,11.0,14400.0,0.0,0.0,0.0,0.0,1.0,1.0,31.0,2.0,7.0
222705,3.0,17.0,118.0,1502878.55769,581033.0,2700.5,111.0,8012.81760893,2574.0,14883.0,4664.0,36000.0,12.0,6.0,81.0,22.0,2701.0,18.0,11.0,25.0,16.0,21.0,5.0,31.0,1159.0,119.0
98104,0.0,5.0,86.0,753187.864655,905209.0,6406.0,72.0,14968.072502,5106.5,12669.0,4019.0,48446.8,19.0,11.0,58.0,23.0,5848.0,20.0,4.0,12.0,11.0,15.0,6.0,31.0,1489.0,87.0
185746,6.0,8.0,99.0,1567712.5777,705141.0,3552.0,86.0,410.974780954,2429.0,10381.5,4199.1,50258.9,25.0,17.0,69.0,24.0,2199.0,12.0,12.0,9.0,21.0,15.0,14.0,31.0,949.0,100.0
91755,1.0,7.0,63.0,404909.787114,242657.0,1544.0,52.0,8015.26389732,1067.0,33165.0,6896.0,77353.0,19.0,17.0,49.0,21.0,1143.0,9.0,1.0,11.0,8.0,12.0,10.0,31.0,261.0,64.0
195791,0.0,10.0,53.0,2741757.25655,1530641.0,5229.0,34.0,2584.99627352,3531.5,8921.5,4184.5,50527.0,7.0,2.0,40.0,24.0,4853.0,1.0,1.0,3.0,9.0,16.0,4.0,30.0,730.0,54.0
296489,0.0,4.0,52.0,1063905.25448,331329.0,4765.5,47.0,25236.5303476,4465.0,35760.0,8204.6,71247.2,20.0,12.0,38.0,20.0,5111.0,1.0,0.0,16.0,9.0,7.0,13.0,31.0,679.0,53.0
73702,7.0,3.0,63.0,450497.986853,352513.0,2461.0,53.0,1216.04662092,2162.0,32582.0,6567.5,57594.5,10.0,8.0,41.0,22.0,2643.0,6.0,9.0,1.0,22.0,4.0,1.0,31.0,345.0,64.0
129192,0.0,0.0,21.0,76632.988184,186904.0,3603.0,16.0,1578.59323145,4086.5,92860.5,5306.7,245879.4,9.0,7.0,11.0,14.0,4629.0,5.0,1.0,0.0,1.0,3.0,5.0,31.0,81.0,22.0
144933,0.0,5.0,26.0,24855.6154471,1775153.0,1800.0,24.0,0.0,1800.0,28427.0,3600.0,79491.2,6.0,2.0,13.0,26.0,1845.0,3.0,0.0,1.0,10.0,5.0,4.0,13.0,198.0,27.0
329636,0.0,2.0,74.0,458050.010462,436241.0,2788.0,62.0,7743.24441242,2700.0,28800.0,5104.2,61101.6,22.0,21.0,55.0,22.0,2700.0,16.0,4.0,0.0,21.0,4.0,11.0,31.0,465.0,75.0
138007,1.0,9.0,73.0,548338.561817,257493.0,1584.0,67.0,4902.38972464,1268.0,30795.5,4515.5,67571.5,25.0,17.0,50.0,21.0,1288.5,6.0,1.0,0.0,23.0,22.0,14.0,31.0,492.0,74.0
96668,2.0,0.0,47.0,497160.519727,804315.0,13801.0,37.0,12889.3456175,13524.0,23983.0,5686.4,84064.2,8.0,5.0,27.0,19.0,13801.0,11.0,7.0,5.0,5.0,6.0,2.0,31.0,96.0,48.0
245817,1.0,3.0,87.0,650901.325118,397324.0,1800.0,83.0,3027.59099979,1800.0,16868.0,5150.5,52996.1,28.0,21.0,71.0,21.0,1800.0,6.0,3.0,14.0,8.0,23.0,23.0,31.0,422.0,88.0
252233,1.0,2.0,51.0,1295415.20668,863541.0,11796.0,36.0,8145.38086463,10907.5,19957.5,6224.2,88502.8,11.0,7.0,35.0,23.0,11068.0,12.0,5.0,0.0,10.0,7.0,1.0,31.0,318.0,52.0
236730,0.0,2.0,45.0,764885.163965,663878.0,10760.0,35.0,10563.5180312,9377.0,31548.5,6883.8,105797.7,11.0,7.0,32.0,20.0,9397.5,6.0,2.0,6.0,12.0,7.0,1.0,30.0,204.0,46.0
143642,1.0,2.0,55.0,1038478.14381,463279.0,3613.0,44.0,16424.1806299,3600.0,29700.0,5682.1,81716.1,20.0,11.0,39.0,21.0,3602.0,2.0,2.0,2.0,17.0,10.0,9.0,31.0,213.0,56.0
210489,0.0,3.0,56.0,314449.707578,774984.0,9062.0,41.0,5305.45131864,7254.0,24011.0,4122.8,72109.2,10.0,3.0,44.0,22.0,7851.0,5.0,2.0,4.0,15.0,9.0,3.0,31.0,310.0,57.0
65567,0.0,2.0,19.0,60946.0082347,417435.0,1800.0,16.0,4478.17051597,1800.0,34675.5,5219.1,85970.0,5.0,1.0,10.0,7.0,2700.0,1.0,0.0,5.0,1.0,6.0,3.0,16.0,51.0,20.0
208097,0.0,0.0,48.0,378038.861473,793284.0,14400.0,34.0,5950.23733977,13991.5,21600.0,6400.0,113659.0,10.0,3.0,28.0,19.0,14400.0,10.0,2.0,1.0,11.0,7.0,2.0,31.0,198.0,49.0
16050,0.0,5.0,49.0,501648.559348,861901.0,2700.0,45.0,15505.794488,2700.0,29470.5,5552.1,63884.0,7.0,5.0,41.0,23.0,2700.0,3.0,1.0,17.0,4.0,17.0,3.0,24.0,199.0,50.0
91212,0.0,9.0,61.0,127550.303746,413171.0,3101.0,54.0,900.218558824,2860.5,17937.0,4664.0,86076.1,21.0,11.0,40.0,20.0,3038.0,3.0,0.0,7.0,15.0,16.0,12.0,31.0,743.0,62.0
227036,0.0,0.0,14.0,89213.135181,327396.0,18474.5,9.0,0.0,20630.0,96036.0,14820.0,387316.0,4.0,3.0,6.0,10.0,8486.5,2.0,0.0,0.0,5.0,0.0,2.0,31.0,35.0,15.0
88146,0.0,0.0,42.0,174075.001612,394469.0,1800.0,37.0,5574.53525747,1800.0,45000.0,17874.4,131266.4,18.0,17.0,36.0,21.0,1800.0,1.0,0.0,12.0,6.0,3.0,15.0,30.0,49.0,43.0
82128,2.0,3.0,39.0,2248971.2631,698523.0,9998.0,30.0,2199.84206649,7238.5,27018.0,6062.4,137542.1,4.0,3.0,28.0,19.0,7397.5,10.0,6.0,2.0,5.0,4.0,2.0,30.0,168.0,40.0
141103,3.0,18.0,84.0,480562.914485,375465.0,2657.0,79.0,4830.87581951,2635.0,24300.0,5069.4,49997.6,14.0,8.0,61.0,21.0,2122.0,34.0,9.0,0.0,18.0,8.0,9.0,31.0,402.0,85.0
