Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
,,,3.0,11.0,,,3.0,1.0,,,,1.0,,1.0,5.0,12.0,1.0,8.0,,,,,,1.0,3.0,,1.0,,,,,2.0,,1.0,,,,,,,,,,5.0,,,,22.0,,,11.0,,,,2.0,,13.0,,,,4.0,,,,,,,2.0,45.0,,1.0,5.0,23.0,3.0,2.0,,7.0,,5.0,286767
,,,4.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,5.0,,,,,,,,,,3.0,,9.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,21372
,,,1.0,1.0,,,10.0,1.0,,,,,,,,18.0,,,,,,,,,,,5.0,,23.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,,,1.0,,6.0,,,,6.0,,,,,,2.0,2.0,3.0,,,1.0,21.0,,3.0,1.0,,,1.0,332347
,,,1.0,1.0,,,8.0,,,,2.0,,,,8.0,22.0,,,,,,,,,,,3.0,,4.0,,,,3.0,,,,,,35.0,,,,2.0,,,,,2.0,,,8.0,,,1.0,,2.0,6.0,11.0,,,9.0,,,,,,,,,,,,1.0,2.0,6.0,3.0,,,,255780
4.0,,,1.0,10.0,,1.0,19.0,,,2.0,1.0,,,,17.0,57.0,,1.0,,1.0,,,2.0,1.0,,,11.0,,7.0,,,3.0,3.0,,,,,1.0,,,3.0,,,,,8.0,,1.0,1.0,8.0,17.0,,,1.0,,3.0,80.0,3.0,,5.0,6.0,,,,,,1.0,,,,,,4.0,1.0,2.0,3.0,,,,329610
,2.0,,3.0,4.0,,,4.0,,,,1.0,,,,14.0,19.0,,1.0,,,,,,,,,1.0,,4.0,,,,,,,,,1.0,,,4.0,,2.0,,,2.0,2.0,,,2.0,4.0,,2.0,,,3.0,12.0,,2.0,1.0,6.0,,,,,1.0,,,,,,,4.0,,,2.0,,,,131583
,,10.0,12.0,11.0,,,9.0,,,,,,,,6.0,32.0,,,1.0,1.0,,,,1.0,3.0,,14.0,,2.0,,,,,,,,,2.0,,1.0,,,,,,2.0,,,,,7.0,,,9.0,,2.0,14.0,,5.0,,8.0,5.0,,,,4.0,,,,10.0,,,11.0,,1.0,,,,,225003
,,,4.0,,,,2.0,,,,,,,3.0,7.0,9.0,,1.0,,3.0,,,,,,,1.0,1.0,14.0,,,,,,1.0,,,,,,,1.0,1.0,,,2.0,1.0,,,5.0,3.0,,,1.0,,,12.0,,,,3.0,,,,2.0,,,,,4.0,4.0,,9.0,,1.0,5.0,,2.0,,3940
1.0,,9.0,7.0,10.0,,5.0,8.0,,4.0,,,,,,20.0,41.0,3.0,,1.0,2.0,,,1.0,7.0,7.0,,2.0,1.0,13.0,,,,,,2.0,,,,,,2.0,,1.0,1.0,2.0,43.0,1.0,1.0,8.0,,23.0,,1.0,2.0,,7.0,40.0,26.0,,2.0,8.0,1.0,2.0,3.0,15.0,,,,2.0,,,,7.0,21.0,2.0,20.0,,,4.0,208570
,,4.0,,,,,3.0,,,1.0,,,,,5.0,4.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,3.0,,,,,,2.0,,2.0,1.0,1.0,,,6.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,7.0,,,,256753
,,,15.0,3.0,,,2.0,,,,1.0,,1.0,,4.0,14.0,,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,3.0,,,,,6.0,7.0,,,,,3.0,,,,,,,,,,,2.0,,,15.0,,,2.0,47724
,,,2.0,5.0,,1.0,,,1.0,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,20409
,,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49431
,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,334747
,,,4.0,,,,,,,,,,,,9.0,14.0,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,4.0,6.0,,1.0,,5.0,,,,,,,,,,,,4.0,,,1.0,,,,111264
,,,2.0,,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,,2.0,1.0,,,,3.0,270482
,,,6.0,,,,2.0,,,,,,,,4.0,12.0,,2.0,,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,,209710
,,,25.0,2.0,,,,,,,,,,,,7.0,,,,,,1.0,,3.0,,,4.0,,6.0,,,,1.0,,,,,,,,2.0,,,,,4.0,,,,1.0,2.0,,,,,,1.0,,,5.0,,,,,,,,,,,7.0,,1.0,,,5.0,,,1.0,287215
1.0,,,3.0,7.0,,,9.0,,,,,,,,8.0,41.0,,,,,,3.0,,2.0,14.0,,,,10.0,1.0,,1.0,1.0,1.0,5.0,1.0,,3.0,,,,6.0,2.0,5.0,,6.0,1.0,2.0,,2.0,14.0,,,,16.0,,15.0,1.0,,10.0,3.0,,,,1.0,,,,,,,,11.0,2.0,9.0,,,,,140726
,,,2.0,1.0,,,1.0,,,,,,,,,4.0,,,,,,,,,1.0,,,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,1.0,,,,,3.0,,,,,,320470
,,1.0,17.0,3.0,,,15.0,,,,,,,,2.0,36.0,,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,,,1.0,,,7.0,1.0,1.0,3.0,,5.0,,,1.0,,,3.0,,,10.0,1.0,,,,,,,,1.0,4.0,,,1.0,,2.0,5.0,,,,52426
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283384
4.0,,,2.0,3.0,,7.0,4.0,,,,,,,,2.0,8.0,,,,,,,,,1.0,,2.0,,6.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,4.0,,,1.0,,3.0,1.0,,,,4.0,,,,,,,,11.0,,,,10.0,9.0,,,,,,221929
,,,,,,,3.0,,4.0,,1.0,,,,,3.0,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,6.0,1.0,,3.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,129530
,2.0,,3.0,13.0,,,4.0,,,,,,,,1.0,28.0,,,,,,,,,1.0,,8.0,,5.0,,,,,1.0,,,,1.0,,,1.0,,,,,3.0,,,,1.0,7.0,,1.0,,,,18.0,4.0,,11.0,3.0,,,,,1.0,,,,,,,,,4.0,,,,,176237
,,,6.0,2.0,,3.0,14.0,,,,1.0,,,,5.0,30.0,,,1.0,,,1.0,,,1.0,,,,9.0,,,,,,,,,2.0,19.0,,1.0,,1.0,,,2.0,,,,8.0,8.0,,,,,1.0,29.0,,1.0,,1.0,,,,,,,,,1.0,2.0,1.0,12.0,,2.0,1.0,,3.0,,244469
,,,,,,,10.0,,,,3.0,,,,,5.0,,,,,,,,1.0,,,1.0,,7.0,,,,,,,,,,,,,,,1.0,,,,,,,3.0,,3.0,,,,3.0,,,,1.0,,,,1.0,,1.0,,,,1.0,1.0,3.0,,,3.0,,4.0,1.0,33881
,,3.0,,5.0,,,4.0,,,,,,,,2.0,7.0,,,,,,,,,,,,,7.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,12.0,,14.0,,,,2.0,,,,,,,,7.0,,2.0,,5.0,,,,,,,250990
,,,7.0,,,,2.0,,,,,,,2.0,1.0,7.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,2.0,,2.0,,,1.0,,,,2.0,3.0,,,,,,,,,,,,,6.0,,,,2.0,,2.0,,,,,142618
,,,2.0,6.0,,1.0,11.0,,,2.0,,,,,5.0,6.0,,6.0,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,3.0,,3.0,34.0,,5.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,80174
,,,,,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,6.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,2.0,,,2.0,,,,,,26.0,,,,,,,,,,,,,,,,4.0,,,,131807
,30.0,,12.0,24.0,,1.0,11.0,,,1.0,,,,,18.0,33.0,1.0,1.0,,3.0,,,,8.0,11.0,,4.0,,3.0,,,,,2.0,,,,,1.0,,2.0,,1.0,,,5.0,3.0,1.0,,10.0,5.0,,,1.0,3.0,4.0,44.0,3.0,,,7.0,,,1.0,,2.0,,,1.0,,,,14.0,,,12.0,,,1.0,61319
,,,,2.0,,,2.0,,,,,,,,4.0,6.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,3.0,,,,,,,1.0,,,,,2.0,2.0,,,7.0,1.0,,,,7.0,,,,,,,,2.0,,5.0,,,1.0,,19048
,,1.0,7.0,22.0,,2.0,16.0,,1.0,1.0,,,2.0,,4.0,31.0,,,1.0,3.0,,1.0,,14.0,,,11.0,,13.0,,,,,,,,,1.0,,,,,,1.0,,5.0,1.0,1.0,,20.0,9.0,,,1.0,8.0,4.0,18.0,,2.0,50.0,3.0,1.0,,1.0,7.0,1.0,,,,,,1.0,7.0,1.0,1.0,,,1.0,9.0,33051
,,,6.0,47.0,,,17.0,,,,,2.0,1.0,,7.0,25.0,3.0,1.0,,,,,,1.0,8.0,,12.0,1.0,10.0,,,,,,3.0,,,,,,3.0,,,1.0,,3.0,,3.0,,1.0,18.0,,6.0,2.0,,1.0,10.0,7.0,,,9.0,,,,1.0,,,,,1.0,,,9.0,6.0,8.0,2.0,,,2.0,104980
4.0,,,40.0,14.0,,3.0,22.0,,3.0,,1.0,,,,14.0,56.0,1.0,1.0,,,,2.0,,1.0,,,7.0,,5.0,,,,1.0,,1.0,,,2.0,,,,,,,,5.0,1.0,,2.0,6.0,7.0,,5.0,,8.0,2.0,66.0,14.0,1.0,,3.0,2.0,,,1.0,6.0,,,,,,,15.0,3.0,8.0,1.0,,,,130594
,,,,,,1.0,1.0,,,,2.0,,,,4.0,6.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,7.0,,,,,2.0,,,,,2.0,,,3.0,,,3.0,,,,,,,,,,,,,,1.0,,2.0,,,1.0,,,,157388
,,,1.0,3.0,,,8.0,,,,,,,,1.0,3.0,,,,,,,,,,,,,16.0,,,,,,,,,,2.0,,4.0,,,,6.0,,,,,2.0,3.0,,1.0,,2.0,2.0,5.0,,,7.0,14.0,,,,,,,,,,,,4.0,,,1.0,,,,265087
,,,4.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,2.0,,,,,,,,8.0,,,,,,,164855
,,,9.0,12.0,,,11.0,,,,,,,,8.0,7.0,,,10.0,2.0,,,,,4.0,,,,11.0,,,,,,,,,,,,4.0,,,,,,,2.0,,,2.0,,,,,,17.0,,1.0,,3.0,4.0,,,,2.0,,,,,,,1.0,,1.0,,,,,158586
,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,1.0,,,,,,,,,3.0,,,,,,,,,,1.0,,1.0,,,,1.0,,1.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,115791
,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,5.0,1.0,3.0,,7.0,8.0,,,,,,,,,,,,,,,,,,,127476
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,14.0,,,2.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,2.0,,204387
,,,2.0,3.0,,,5.0,,,1.0,,,,,7.0,9.0,1.0,,,,,,,1.0,7.0,1.0,1.0,,16.0,,,,,,,,,,,,16.0,,,,,2.0,,2.0,,2.0,3.0,,,2.0,6.0,5.0,25.0,7.0,,1.0,3.0,,1.0,,,,,,,,,6.0,1.0,2.0,,1.0,,,4.0,94319
,,5.0,5.0,1.0,,,4.0,,,,3.0,1.0,,,3.0,11.0,,3.0,,,,,,2.0,6.0,,,,2.0,,,1.0,,,,,,1.0,,,,,,3.0,,6.0,,5.0,1.0,1.0,4.0,,,,,1.0,3.0,,,,3.0,,,1.0,,,2.0,3.0,2.0,,,,10.0,,,,1.0,,,23149
,,,,1.0,,,,,,,,,,,2.0,,,,,3.0,,,,10.0,1.0,,,,8.0,,,,,,,,,,,,28.0,,,,,9.0,,10.0,,,6.0,,2.0,,,,3.0,,,11.0,,,,,,1.0,,,,,,,8.0,,,,,,,188124
,,,,,,,5.0,,,,,,,1.0,2.0,18.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,3.0,,,3.0,,,,2.0,7.0,,,,,,22.0,,,13.0,4.0,,,,,,,,,,,,3.0,,2.0,,,,,186250
,4.0,,1.0,3.0,,,1.0,,,,1.0,,,,6.0,8.0,,,,,,,,,2.0,,3.0,,2.0,,,,,,,,,1.0,,,1.0,,,2.0,,8.0,,,,3.0,6.0,,1.0,,,2.0,7.0,,,,2.0,,,,,1.0,,,6.0,,,,7.0,,,,,,1.0,283383
,,9.0,8.0,8.0,,,17.0,,,,3.0,8.0,,,20.0,54.0,,,,1.0,,,,1.0,,1.0,1.0,,19.0,,,,,,,,,,,,3.0,,,3.0,,15.0,3.0,4.0,1.0,1.0,16.0,5.0,2.0,,,4.0,31.0,,,2.0,7.0,1.0,,,,1.0,,,1.0,,,,29.0,1.0,1.0,14.0,,2.0,,15669
,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,215988
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,,,,113253
,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244668
2.0,2.0,1.0,12.0,17.0,3.0,,9.0,,,,1.0,2.0,,,15.0,43.0,,1.0,5.0,,1.0,,,,10.0,,3.0,,12.0,,,,,,,,,3.0,14.0,,1.0,,,,,12.0,2.0,1.0,,8.0,30.0,,1.0,,13.0,26.0,29.0,2.0,2.0,27.0,9.0,1.0,,,2.0,,,,4.0,,,,11.0,,1.0,1.0,1.0,1.0,3.0,89988
,2.0,,2.0,,,,2.0,,,,,,,,2.0,5.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,3.0,4.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,3.0,,1.0,1.0,,,,18267
,2.0,,18.0,2.0,,1.0,3.0,,,1.0,,,,,9.0,20.0,,,,,,1.0,,,20.0,,6.0,,16.0,,,2.0,,1.0,,,,,,1.0,2.0,,,3.0,,3.0,,,,1.0,6.0,,,,,5.0,15.0,,,2.0,3.0,,,,,,,,20.0,4.0,,,13.0,,11.0,,2.0,,2.0,162249
,1.0,,6.0,,,,,,1.0,,,,,,6.0,18.0,,,,,,,,,,,,,5.0,,,3.0,,,,,,,1.0,,,,1.0,,,,,,,,6.0,,,,,1.0,6.0,,,,3.0,,,,,,,,,,,,3.0,,,2.0,,,,88757
,,,12.0,14.0,,1.0,10.0,,,1.0,4.0,9.0,10.0,,27.0,51.0,2.0,2.0,,,,3.0,,1.0,5.0,1.0,3.0,,13.0,,1.0,3.0,,,1.0,,,2.0,,,,1.0,1.0,1.0,,3.0,8.0,1.0,1.0,,14.0,,,3.0,8.0,4.0,32.0,,,9.0,,3.0,,1.0,2.0,,,,1.0,,,,10.0,,5.0,6.0,,1.0,,105670
,,,3.0,1.0,,,2.0,,,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,6.0,,1.0,,,,,1.0,,,,4.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,4.0,,,2.0,,,,251641
,,,,,,,,,,,,,,,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,5.0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,217229
,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42936
,,,,1.0,,,1.0,,,,,,,,,,,6.0,,,,,,,2.0,,,,2.0,,,,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,241857
,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,6.0,,,,,,,,,,12.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,3.0,,,,,,,247777
,,,1.0,1.0,,,1.0,,,,1.0,,,,,2.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,277164
,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410
,,10.0,4.0,6.0,,,3.0,,,1.0,1.0,,,,7.0,7.0,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,4.0,,,,,2.0,,,1.0,,1.0,9.0,1.0,,4.0,3.0,,,,1.0,,,,,,,,1.0,,,5.0,1.0,,,269562
,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,120456
,,,13.0,20.0,,,23.0,,2.0,,,,2.0,,17.0,43.0,1.0,,,,1.0,,,,,,86.0,,18.0,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,,4.0,3.0,,1.0,16.0,27.0,,2.0,2.0,,7.0,22.0,10.0,,,,,,,,1.0,,,,,,,9.0,1.0,2.0,8.0,,2.0,,185240
1.0,,,5.0,15.0,,,10.0,,,,1.0,10.0,,,18.0,14.0,,,,,,,,4.0,14.0,,3.0,,14.0,,,1.0,,,,,,,7.0,,,,,11.0,,1.0,3.0,,,7.0,6.0,,,,2.0,,7.0,,1.0,,7.0,1.0,,4.0,,,1.0,,7.0,,,,5.0,1.0,1.0,,,,,255991
,,,5.0,4.0,,1.0,2.0,,,,,,,,,11.0,,2.0,,,,,,,,,13.0,,30.0,1.0,1.0,,,2.0,,,,2.0,,,,,1.0,,1.0,,,13.0,1.0,5.0,7.0,1.0,,,11.0,,19.0,1.0,,,1.0,,,,,,,,5.0,,,19.0,2.0,,,,4.0,,,237802
,,,6.0,1.0,2.0,,1.0,,1.0,,40.0,1.0,,,4.0,25.0,,,,,,,5.0,,3.0,,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,2.0,4.0,2.0,,2.0,1.0,2.0,,,20.0,226.0,,1.0,,1.0,,,,,,,,57.0,3.0,,,6.0,,,,,,9.0,64479
1.0,1.0,,,8.0,,,1.0,,,1.0,,,,,1.0,10.0,,,,,,,,18.0,3.0,,,,7.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,2.0,3.0,,10.0,15.0,3.0,,3.0,,,,,,,,,,1.0,,,,,,,18955
,,1.0,6.0,1.0,,,17.0,,,,1.0,6.0,,,15.0,10.0,,1.0,,,,,,1.0,18.0,1.0,3.0,,3.0,1.0,,,,,,,,,1.0,1.0,2.0,,,,,3.0,,3.0,,3.0,8.0,1.0,,2.0,,7.0,13.0,5.0,1.0,,1.0,,,,,,,,,2.0,,,3.0,,3.0,,,,,179544
,,,4.0,,,,,,,,,,,,2.0,5.0,,,,,,,,,6.0,,,,20.0,,,,,,,,,,3.0,,7.0,,,,,2.0,,,1.0,1.0,2.0,,,,,,4.0,,,1.0,,,,,,,,,,,,2.0,3.0,,,,,,,209216
,,,4.0,3.0,,,7.0,,,,,2.0,,,1.0,8.0,,,,,,,,,,,10.0,,1.0,,,2.0,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,7.0,6.0,,,,,,2.0,,,3.0,,,,,,,,,2.0,,1.0,,2.0,,,,,,,26690
,,,,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,7.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,7.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,131990
,,,1.0,,,1.0,,,,,,,,,6.0,1.0,,,,,,,,,,,20.0,,3.0,,,,,,,,,,,,,,,,,,3.0,1.0,,9.0,7.0,,,,,,9.0,,,,1.0,,,,,,,,1.0,,,,1.0,13.0,,,,,,150007
1.0,,,1.0,11.0,,2.0,11.0,,,1.0,2.0,,,1.0,16.0,44.0,,,,2.0,,,,,,,,,15.0,,1.0,2.0,,,,,,2.0,,,4.0,,,4.0,,5.0,2.0,,,,16.0,,,,,3.0,47.0,,2.0,1.0,2.0,,,,,1.0,,3.0,6.0,1.0,,1.0,19.0,,5.0,2.0,,1.0,,309853
,,,20.0,1.0,,7.0,1.0,,,,,,,,12.0,10.0,,,,,1.0,,,,,,5.0,,8.0,,,,,,,,,1.0,,7.0,,,1.0,4.0,,,,,,15.0,12.0,,,,,,24.0,,4.0,13.0,,,,,,,,,,1.0,,2.0,1.0,,1.0,,,,,287454
,,,36.0,,1.0,1.0,4.0,,,,,,1.0,,2.0,12.0,,,,,,,,,,,,,15.0,,,,,,,,,,1.0,,,,2.0,,6.0,,,,,4.0,2.0,,,,,,2.0,,,6.0,1.0,,,,,,,,,,,,3.0,,,1.0,,,,47196
,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,7.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243988
1.0,1.0,7.0,46.0,1.0,,,21.0,,,,,3.0,,,11.0,20.0,,6.0,,,,,1.0,,,,5.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,3.0,,3.0,,,12.0,24.0,13.0,5.0,1.0,,6.0,,15.0,2.0,2.0,1.0,6.0,,,,1.0,,,,,1.0,,,11.0,,1.0,3.0,,,2.0,310973
,,5.0,9.0,3.0,,1.0,5.0,,,,,,,,10.0,10.0,,2.0,,,,,,,,,,1.0,4.0,,,,,,,,,5.0,,,,,1.0,,,1.0,,1.0,,,5.0,4.0,,1.0,5.0,19.0,41.0,7.0,,2.0,5.0,,,,,,,,,,,,4.0,,1.0,,,,,58481
,,,9.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,7.0,,,,,,,,,,,,,,,,,,,,149926
,4.0,3.0,8.0,3.0,,1.0,9.0,,,,1.0,1.0,,4.0,17.0,30.0,,,1.0,1.0,,3.0,,2.0,,,2.0,,5.0,,,,,,,2.0,,3.0,4.0,1.0,2.0,,,,,,1.0,,,9.0,8.0,,,1.0,2.0,1.0,9.0,,,2.0,10.0,,,2.0,,1.0,,,,,,,8.0,,1.0,6.0,,,,332841
,,,2.0,4.0,,,1.0,,,1.0,,,,,6.0,11.0,,,,,,,,,,,,,3.0,,,,,,5.0,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,7.0,3.0,,,,,,,,,,,,,,,5.0,,,3.0,,,,297737
4.0,,,,4.0,,1.0,4.0,36.0,,1.0,,,,,6.0,21.0,,1.0,,,,,,1.0,,1.0,5.0,2.0,4.0,,,,,2.0,,,,,,,1.0,,1.0,2.0,,5.0,1.0,7.0,,,14.0,,,1.0,5.0,9.0,16.0,,,3.0,5.0,,,1.0,3.0,3.0,2.0,,,,,,8.0,,3.0,,,,,182027
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,326978
,,2.0,4.0,3.0,1.0,,7.0,,,,1.0,,,,4.0,14.0,,,,,,,,,,,2.0,,4.0,,,,,,6.0,,,,,,,,,,,1.0,,2.0,,,4.0,,,4.0,,4.0,26.0,2.0,,,,,,,,1.0,,,,1.0,,,2.0,,,1.0,,,,335322
,,1.0,1.0,2.0,,,1.0,,,,,3.0,,,1.0,7.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,7.0,,,,,,,,,,,,,,,,,,,1.0,,,,157520
,7.0,,11.0,9.0,,2.0,11.0,,3.0,,6.0,3.0,,,6.0,43.0,,2.0,,1.0,,,,,,1.0,5.0,,5.0,,,,,,,,2.0,,,,2.0,,,,,1.0,9.0,1.0,9.0,2.0,7.0,,,1.0,1.0,,10.0,,,,1.0,,,,,,,,,,,7.0,12.0,,3.0,7.0,,,,116729
