Arts_and_Entertainment~Celebrities_and_Entertainment_News,Arts_and_Entertainment~Humor,Arts_and_Entertainment~Movies,Arts_and_Entertainment~Music_and_Audio,Arts_and_Entertainment~Other,Arts_and_Entertainment~Performing_Arts,Arts_and_Entertainment~Photography,Arts_and_Entertainment~TV_and_Video,Arts_and_Entertainment~Visual_Arts_and_Design,Autos_and_Vehicles~Automotive_Industry,Autos_and_Vehicles~Boating,Autos_and_Vehicles~Car_Buying,Autos_and_Vehicles~Other,Beauty_and_Fitness~Fitness,Beauty_and_Fitness~Other,Business_and_Industry~Business_Services,Business_and_Industry~Marketing_and_Advertising,Business_and_Industry~Publishing_and_Printing,Business_and_Industry~Real_Estate,Business_and_Industry~Transportation_and_Logistics,Career_and_Education~Education,Career_and_Education~Other,Career_and_Education~Universities_and_Colleges,Computer_and_Electronics~Computer_Hardware,Computer_and_Electronics~Computer_Security,Computer_and_Electronics~Consumer_Electronics,Computer_and_Electronics~Graphics_and_Multimedia_Tools,Computer_and_Electronics~Other,Computer_and_Electronics~Programming,Computer_and_Electronics~Software,Finance~Banking,Finance~Financial_Management,Finance~Insurance,Finance~Investing,Finance~Other,Food_and_Drink~Cooking_and_Recipes,Food_and_Drink~Food_and_Grocery_Retailers,Food_and_Drink~Other,Food_and_Drink~Restaurants_and_Delivery,Games~Online,Games~Other,Games~Video_Games,Health~Conditions_and_Diseases,Health~Medicine,Health~Other,Health~Products_and_Shopping,Internet_and_Telecom~Ad_Network,Internet_and_Telecom~Chats_and_Forums,Internet_and_Telecom~Email,Internet_and_Telecom~File_Sharing,Internet_and_Telecom~Mobile_Developers,Internet_and_Telecom~Online_Marketing,Internet_and_Telecom~Web_Design,Law_and_Government~Government,News_and_Media~Business_News,News_and_Media~Magazines_and_E-Zines,News_and_Media~Newspapers,News_and_Media~Other,News_and_Media~Sports_News,News_and_Media~Technology_News,News_and_Media~Weather,People_and_Society~Other,People_and_Society~Religion_and_Spirituality,Reference~Dictionaries_and_Encyclopedias,Reference~Directories,Reference~Maps,Science~Biology,Science~Social_Sciences,Shopping~Children,Shopping~Clothing,Shopping~Consumer_Electronics,Shopping~Coupons,Shopping~Home_and_Garden,Shopping~Other,Shopping~Sports,Sports~Other,Travel~Accommodation_and_Hotels,Travel~Airlines_and_Airports,Travel~Other,Travel~Tourism,uid
2.0,6.0,0.0,0.0,5.0,,,2.0,0.0,,,,,,,4.0,0.0,,,0.0,,3.0,,,,,2.0,2.0,,0.0,,,,,,,,,1.0,,,0.0,,,,,5.0,5.0,,5.0,0.0,5.0,,,,5.0,5.0,0.0,,5.0,0.0,5.0,,,1.0,0.0,3.0,,,,0.0,,,4.0,,,5.0,,,0.0,324431
,,,0.0,3.0,1.0,,0.0,,,,,,,,,,3.0,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,1.0,0.0,,,0.0,,,,,,,237980
,,3.0,2.0,,,,0.0,,,,0.0,,,,0.0,0.0,,,,6.0,,,,,,,0.0,,0.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,5.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,158838
,,,0.0,,,,0.0,,,,,,,,0.0,1.0,,,,,,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,1.0,,,,1.0,1.0,,,,,,,,0.0,,,,,,1.0,279590
,,,,,,,1.0,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,4.0,4.0,,,0.0,4.0,,,4.0,,,4.0,,,,,,,,,,,,,,,,4.0,,4.0,,6.0,,,37572
2.0,,,1.0,0.0,,0.0,0.0,,,4.0,,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,0.0,0.0,1.0,,,,,,0.0,,0.0,0.0,,,,,,,,4.0,,0.0,2.0,,0.0,,,,0.0,4.0,0.0,,,,0.0,2.0,,5.0,,,,,1.0,,,4.0,0.0,,4.0,,,4.0,5.0,36206
,,,1.0,4.0,,,,,,4.0,,,,6.0,4.0,2.0,,,,0.0,,,,,,,,,4.0,0.0,,,5.0,,5.0,,,,,,,4.0,,4.0,,4.0,4.0,,,5.0,2.0,,3.0,,1.0,,4.0,,,,6.0,4.0,,,,,,,4.0,,,,4.0,,,4.0,0.0,,4.0,14089
,,,5.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335073
4.0,6.0,,0.0,1.0,,,0.0,,,1.0,5.0,,,,1.0,0.0,,4.0,,0.0,,5.0,,,3.0,0.0,2.0,5.0,1.0,,,,,,5.0,,,3.0,2.0,,4.0,,,2.0,5.0,2.0,2.0,6.0,3.0,5.0,1.0,,,,,2.0,0.0,,,1.0,1.0,,5.0,,1.0,0.0,,,0.0,,,,1.0,,0.0,0.0,,5.0,0.0,99618
,,,0.0,1.0,,1.0,0.0,,,,,,,3.0,0.0,0.0,,,3.0,,,,3.0,,1.0,,3.0,,0.0,,,0.0,,,1.0,,,1.0,,,0.0,,,1.0,0.0,1.0,,3.0,,,0.0,,,,,,0.0,,0.0,,0.0,,,,3.0,3.0,4.0,,,0.0,0.0,1.0,0.0,,5.0,0.0,,,,71955
,,,2.0,0.0,,,,4.0,,,,,,,1.0,2.0,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,0.0,,,0.0,,,,,2.0,2.0,2.0,,,0.0,0.0,,,,3.0,2.0,,,0.0,,2.0,,2.0,,2.0,,,,,305730
,,3.0,0.0,2.0,,0.0,2.0,6.0,,,,,,,3.0,0.0,,,,,,,,,,,0.0,,0.0,,,,,6.0,,6.0,,,,,0.0,,0.0,,,3.0,3.0,3.0,6.0,1.0,0.0,3.0,,,5.0,,3.0,,,0.0,0.0,,5.0,,0.0,6.0,,,3.0,5.0,,,0.0,,0.0,3.0,,,,267325
,,,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,1.0,,,,,,,,,,3.0,,0.0,0.0,,,,,,5.0,,3.0,,,,,,3.0,,0.0,0.0,2.0,,1.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,0.0,,0.0,3.0,,,,133327
,,0.0,0.0,0.0,,0.0,0.0,,,6.0,,,,,0.0,0.0,,4.0,2.0,,2.0,,,,0.0,0.0,2.0,0.0,1.0,,,,,,0.0,,,2.0,,,,,,0.0,,0.0,3.0,6.0,0.0,1.0,2.0,,,2.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,,2.0,0.0,,,,,,,0.0,,0.0,4.0,,0.0,2.0,10567
,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,78551
,,,5.0,0.0,,,0.0,,,,6.0,,,,3.0,0.0,,5.0,,,,,,,,4.0,,,,,,,,,,,,5.0,0.0,,0.0,5.0,1.0,5.0,,,,3.0,,,3.0,,,5.0,3.0,,3.0,3.0,,0.0,3.0,,,,,,,,,,5.0,,3.0,,2.0,3.0,,,5.0,17713
,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87565
,,,2.0,,,,,,,,,,,,,,,,4.0,,,,,1.0,6.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,290484
,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,,,,,,,,,6.0,,6.0,,,,,,,,,,,,,,,6.0,6.0,,,0.0,,2.0,,2.0,,,,,,,,,,,,,,,,37278
,1.0,,0.0,0.0,,3.0,1.0,,,,1.0,1.0,,,0.0,0.0,,,,,,,6.0,,,,0.0,,0.0,,5.0,4.0,,3.0,,,,0.0,6.0,,5.0,,1.0,,,1.0,1.0,1.0,,,0.0,1.0,,,0.0,3.0,0.0,,0.0,,1.0,,,0.0,,,,,,0.0,,,0.0,,5.0,5.0,,,,235468
,,,,,,,0.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,3.0,6.0,,,,,,,259654
1.0,,,,,,1.0,0.0,,,,,,,,4.0,4.0,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,4.0,,,4.0,,,,,2.0,4.0,4.0,,,,,,1.0,,,,1.0,4.0,,,,,,,,,,,,,,,,,,291510
,,5.0,2.0,6.0,,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,,,,,,,,,,,,,,6.0,,,,,,,273594
,,,1.0,0.0,,,0.0,,,,,,,6.0,1.0,0.0,,,,2.0,,2.0,,2.0,5.0,,0.0,2.0,2.0,5.0,,,,2.0,,,,,2.0,,,,,,,2.0,2.0,,3.0,,2.0,,,0.0,,,0.0,,,,,,3.0,,0.0,,,,6.0,,,3.0,2.0,,2.0,2.0,,,1.0,4845
,5.0,0.0,3.0,1.0,,,4.0,,,5.0,4.0,,,,4.0,3.0,,,,,,,,0.0,,,,,3.0,,,,,,,,,3.0,,,,,,5.0,,3.0,,,,0.0,4.0,,,,4.0,,4.0,,4.0,,4.0,,,3.0,,4.0,,,,,,,4.0,,,,,,,46997
5.0,6.0,,4.0,3.0,1.0,,3.0,,,,,,,,2.0,2.0,,,,3.0,,,,,,,3.0,6.0,4.0,0.0,,,,,,,,,,,5.0,,,5.0,,1.0,2.0,,3.0,5.0,2.0,,,,4.0,0.0,2.0,,,,3.0,5.0,,,2.0,6.0,,,,,,,5.0,,5.0,,,,,320306
,,,,,,3.0,,,,,,,,,,,,3.0,,,,,,1.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,4.0,,,,,,,,,3.0,,,,,,,225128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,6.0,,,,,,,205388
,,4.0,,0.0,,,0.0,,,,,,,,0.0,0.0,,0.0,,,4.0,,,,,,2.0,0.0,3.0,,,,,,,,,,,,,,,4.0,,,,0.0,,,3.0,,,,6.0,,0.0,,,,,,,4.0,,,,,,,,,0.0,,0.0,,,,4.0,112415
,,,0.0,0.0,,,0.0,,1.0,,4.0,1.0,,,0.0,0.0,,,,,0.0,,,,,,0.0,,0.0,,,1.0,,,2.0,,,,,,1.0,,1.0,,,0.0,,,,,0.0,,0.0,,4.0,,0.0,,,1.0,1.0,0.0,,,,0.0,,,5.0,,,,0.0,,1.0,6.0,,,,109626
,3.0,1.0,0.0,0.0,,6.0,0.0,,,1.0,,4.0,,,1.0,0.0,,1.0,,,,4.0,,6.0,0.0,,0.0,,0.0,,,,3.0,,3.0,,,3.0,,,,,,,,0.0,,,,0.0,0.0,,,1.0,3.0,0.0,0.0,,0.0,1.0,1.0,,,,,1.0,,,,0.0,,,1.0,,5.0,4.0,,,,334573
2.0,2.0,,2.0,0.0,,,2.0,,,,,,,,2.0,2.0,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,2.0,,2.0,,,2.0,,1.0,1.0,,,,2.0,,,,4.0,,,,,,1.0,,4.0,,,2.0,,,,109540
0.0,,,,0.0,,,1.0,,,,0.0,,,,1.0,0.0,1.0,,,,,,,1.0,,,6.0,,1.0,,,,2.0,,5.0,,5.0,,,,,,,2.0,,1.0,,,,2.0,0.0,,,,0.0,1.0,0.0,,,0.0,0.0,4.0,,,,,,,,,6.0,,3.0,,0.0,,,,4.0,279693
,,,0.0,,,,,,,,,,,,,0.0,,,,4.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,6.0,121115
6.0,,,4.0,0.0,,2.0,1.0,6.0,3.0,,4.0,3.0,,,0.0,0.0,,5.0,0.0,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,5.0,,5.0,,,,0.0,,2.0,,,6.0,,,6.0,5.0,2.0,5.0,,0.0,,,0.0,0.0,0.0,0.0,,,,4.0,2.0,,3.0,0.0,5.0,,,1.0,1.0,2.0,4.0,0.0,2.0,2.0,0.0,,,0.0,72227
,,,,,,,3.0,,,,,,,,3.0,5.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,3.0,,0.0,,,,,,,,,0.0,3.0,,,,,,,0.0,,,,,,,,,,,,,,,333427
,0.0,,0.0,0.0,,,5.0,,,,,,,5.0,3.0,1.0,,,,,,,,0.0,0.0,,2.0,,5.0,,,,,1.0,3.0,,,,,,,,,,,2.0,,1.0,,5.0,0.0,,,5.0,5.0,3.0,1.0,,4.0,6.0,3.0,,,,4.0,4.0,,,,2.0,,,2.0,,2.0,,,,,50909
,6.0,,0.0,3.0,,,0.0,3.0,,4.0,,3.0,,,0.0,0.0,,6.0,,0.0,0.0,,,,0.0,,1.0,,3.0,,,,,,6.0,,,0.0,3.0,,,,,0.0,,2.0,4.0,,,,0.0,,0.0,,2.0,0.0,0.0,,,,6.0,,,3.0,1.0,,,,3.0,,,,0.0,,3.0,0.0,,,,19102
,,,,,,,0.0,,,,,,,,1.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,4.0,,4.0,3.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,261827
4.0,6.0,,5.0,2.0,,1.0,2.0,,2.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,,6.0,,,,4.0,1.0,,,,6.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,203175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,322346
4.0,,,,,,5.0,,,,,6.0,,,,,,,,,,,,,,,,0.0,,2.0,,,,,,,,,,0.0,2.0,,,,,,,,,,6.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,80065
,,6.0,3.0,3.0,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,6.0,,,5.0,,,,,,,,,0.0,,,,,,,,3.0,,,,,3.0,,,,6.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,,,,,,,0.0,,3.0,0.0,,,,183694
,0.0,,0.0,0.0,,,0.0,,,,,,,5.0,0.0,2.0,,2.0,4.0,,,,,5.0,,2.0,0.0,5.0,0.0,,,,,6.0,5.0,,,,,,0.0,,,2.0,,6.0,,2.0,,4.0,5.0,,,6.0,5.0,,0.0,6.0,,,0.0,5.0,,,,5.0,,,0.0,,5.0,,0.0,5.0,6.0,6.0,,,5.0,173299
,6.0,,0.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,6.0,4.0,,,,,0.0,,,,5.0,,,5.0,,,0.0,1.0,0.0,,,,,,5.0,3.0,1.0,,1.0,,1.0,,4.0,,1.0,,4.0,,2.0,,,,,,,,3.0,2.0,,,1.0,1.0,1.0,1.0,,,,124602
,,,,2.0,,,4.0,,,,,,,,4.0,6.0,,,,,,,,,,,,,5.0,,,,,,5.0,,,,,,,,,,,6.0,,,,,6.0,,,,6.0,,4.0,4.0,,6.0,,6.0,,,,,,,,,,,4.0,,4.0,,,,,241987
,,,0.0,0.0,,,3.0,,,2.0,2.0,,,,0.0,2.0,2.0,,,,,,,,0.0,5.0,0.0,,2.0,,,,,,2.0,5.0,,,0.0,,,,3.0,,,3.0,3.0,,,1.0,2.0,,,,,,0.0,2.0,,,2.0,,,,,,4.0,,,,,,2.0,,1.0,3.0,,,,126098
,,,3.0,1.0,,,3.0,,,,,,,,4.0,0.0,,,,,,,,,,,3.0,,0.0,,,,,,,,,,,,,,4.0,,,,,,,3.0,4.0,4.0,,,,,3.0,,,,,0.0,,,,3.0,,,,,,,3.0,,3.0,4.0,,,,193496
,,,5.0,5.0,,,5.0,,,5.0,,,,,5.0,1.0,,,,,,,,,5.0,,,,1.0,,,,,,,,,,0.0,,,,5.0,,,1.0,,,,,5.0,,,5.0,,,5.0,,,,5.0,,,,,5.0,,,,,,,,,,,,,,303561
,,,0.0,,,,5.0,,0.0,,0.0,0.0,,,1.0,1.0,,,,,,,,,,3.0,0.0,4.0,0.0,,4.0,1.0,,,,,,0.0,,,1.0,,,,,,,3.0,,1.0,3.0,,,,,,0.0,,5.0,1.0,1.0,,,,,,0.0,,,1.0,,3.0,1.0,1.0,3.0,,,,,229460
4.0,,,4.0,4.0,,,0.0,,,,1.0,,,,1.0,1.0,,,,,,,,5.0,1.0,,,,5.0,,,,,,,,,1.0,,,,,,,,,,5.0,0.0,4.0,,,,,,5.0,4.0,,,,,0.0,,,,,,1.0,4.0,,,,0.0,,4.0,6.0,,,6.0,126658
,,,,,,,5.0,,,,,,,,5.0,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,,,,,,,,5.0,,,,,5.0,5.0,,,4.0,5.0,,,,,,,,,5.0,,,4.0,,,,,,,146353
,4.0,,3.0,,4.0,,4.0,,,,,,,2.0,3.0,0.0,,,,,,,,4.0,0.0,,,,1.0,,,,,5.0,,,,,,,,,,,,3.0,,4.0,,4.0,3.0,,,,4.0,,3.0,,4.0,,3.0,,,,,4.0,4.0,,0.0,,,,3.0,,3.0,3.0,,,,79482
3.0,4.0,,4.0,2.0,,2.0,3.0,,,,,,,6.0,4.0,3.0,,,,2.0,,4.0,,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,1.0,2.0,,3.0,5.0,,,,,,,3.0,,6.0,,,,,,,,4.0,,,,,,,304481
,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,4.0,,,0.0,,,3.0,,4.0,,1.0,,,,,,,,0.0,,,,,,,1.0,,,,3.0,0.0,,,2.0,,1.0,0.0,,,0.0,5.0,,,,,,,,1.0,2.0,0.0,,2.0,,2.0,3.0,,,,296095
,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,58384
3.0,,,6.0,2.0,,,3.0,6.0,,,6.0,,,,6.0,2.0,,,,,,,,,,,6.0,,6.0,,6.0,,,,,6.0,,,,,,,2.0,,,4.0,6.0,,,,4.0,,,,6.0,,2.0,2.0,,2.0,3.0,,,,,,,,,,,,1.0,,,6.0,,,,19423
,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,153327
,,,,,,,3.0,,,,,5.0,,,,,,5.0,,5.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,6.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,,,,,,,290731
5.0,,,0.0,4.0,,4.0,4.0,,,,,,,,0.0,0.0,,,,3.0,,,,,6.0,,,,3.0,,,,,,,,,6.0,,,4.0,,,,4.0,0.0,,6.0,6.0,,4.0,,,5.0,,,4.0,,6.0,,4.0,6.0,,,,,,,,,,,3.0,,,,,,0.0,270588
2.0,,4.0,0.0,0.0,,4.0,0.0,,,3.0,5.0,4.0,,,0.0,0.0,,0.0,1.0,,,,,,5.0,,,,0.0,,,,,,,,,3.0,,,5.0,,,6.0,,1.0,3.0,5.0,4.0,1.0,0.0,,,,2.0,,0.0,,,0.0,0.0,2.0,,,,0.0,,,,,,,0.0,,3.0,0.0,,0.0,,79266
3.0,0.0,,0.0,0.0,,0.0,0.0,2.0,,,,0.0,0.0,,1.0,0.0,,0.0,,3.0,5.0,2.0,,,,,1.0,,1.0,,,,,0.0,,5.0,,,,,6.0,,,,,,,5.0,0.0,,0.0,,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,0.0,,4.0,,,2.0,,,,1.0,3.0,0.0,,0.0,,4.0,270307
1.0,,2.0,0.0,0.0,,0.0,0.0,3.0,4.0,,0.0,,,,0.0,0.0,,0.0,,3.0,,,,5.0,0.0,5.0,2.0,,0.0,1.0,3.0,3.0,1.0,,2.0,,,,,,,,5.0,4.0,,0.0,1.0,5.0,0.0,,1.0,4.0,,2.0,1.0,0.0,0.0,0.0,,,0.0,5.0,1.0,,1.0,3.0,,,,,,,0.0,,2.0,0.0,,,6.0,301541
,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,1.0,,0.0,,0.0,,,,,,1.0,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,,,1.0,1.0,5.0,,,,,,,,,,,,,,,,0.0,,,,,,,334457
1.0,,1.0,0.0,0.0,,1.0,0.0,,,,0.0,,,,0.0,0.0,,,1.0,2.0,6.0,0.0,0.0,0.0,1.0,,1.0,5.0,0.0,0.0,,6.0,,,3.0,,,,2.0,,0.0,,5.0,0.0,,1.0,2.0,0.0,,,0.0,,0.0,6.0,0.0,0.0,0.0,4.0,,,4.0,0.0,,,2.0,0.0,4.0,,2.0,,1.0,3.0,0.0,,1.0,1.0,1.0,,2.0,114874
,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323745
,,,2.0,4.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,8557
,,,2.0,,,,4.0,,,,4.0,,,,4.0,2.0,,,,,,,,,0.0,,0.0,,,,,,,,,,,4.0,,,,,,0.0,,,,,,,4.0,,,,,,4.0,,,,,,,,0.0,,,4.0,2.0,0.0,,,0.0,,4.0,,,,,108588
,,,2.0,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,5.0,,,,,,,126816
,,,,4.0,,4.0,1.0,,,6.0,,,,,1.0,3.0,6.0,,,,,,,,0.0,,,,,,,,,,4.0,,,,,,,,,,,2.0,,3.0,,6.0,,,,4.0,,,,,,,,,,,,,,4.0,3.0,,,3.0,1.0,3.0,6.0,,,,1.0,271160
,,,1.0,,,,1.0,,,,6.0,,,,5.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,0.0,,,,,,,1.0,,,,0.0,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,114197
,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,4.0,1.0,1.0,,,,,0.0,,,,1.0,,,,,,1.0,,,,,,4.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,3.0,,4.0,4.0,,4.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,59265
,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,29955
,,,0.0,0.0,,,0.0,,,,,6.0,,,0.0,0.0,,,6.0,,0.0,5.0,,,,,0.0,5.0,1.0,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,0.0,,,,,6.0,0.0,,,0.0,,4.0,,,0.0,3.0,,,1.0,,1.0,,0.0,,0.0,0.0,,,,214383
2.0,0.0,,1.0,2.0,,,2.0,0.0,,,,,,,0.0,0.0,,,0.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,0.0,,0.0,6.0,,2.0,2.0,,,,1.0,,,,,5.0,0.0,,,,,,,,,,,,1.0,,,,0.0,,1.0,1.0,,,,318612
,,,0.0,6.0,,,,,,,,,,,0.0,3.0,,0.0,,,6.0,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,3.0,,,,,4.0,,,,,,,,,,,,,3.0,,,,0.0,,,,3.0,,,331887
0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,,,,0.0,,0.0,0.0,2.0,0.0,,0.0,,,,,,6.0,1.0,2.0,0.0,,0.0,,,,,,2.0,,,,,5.0,,,,2.0,,,0.0,1.0,,3.0,0.0,,,,0.0,1.0,0.0,0.0,1.0,,2.0,5.0,,,0.0,2.0,,,1.0,,,,0.0,1.0,1.0,2.0,,,5.0,331554
4.0,3.0,,2.0,2.0,,,1.0,,,5.0,1.0,,,,3.0,1.0,,,,,,,,3.0,,,1.0,,1.0,0.0,,,,,,,6.0,4.0,,,,,,,,3.0,3.0,4.0,,0.0,3.0,,,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,4.0,2.0,,,4.0,,2.0,1.0,,,,3488
,,,6.0,3.0,,,,,,,6.0,,,,2.0,2.0,,,,,,,,,,,3.0,,4.0,,,2.0,,6.0,,,,,,,2.0,,,,6.0,,,,,,2.0,,5.0,3.0,,6.0,2.0,,,2.0,2.0,,,,,,,,,,,,2.0,,6.0,,,,,21775
6.0,,0.0,3.0,0.0,,,0.0,,,,2.0,2.0,4.0,,0.0,0.0,,5.0,3.0,4.0,,,,,6.0,,,,0.0,2.0,,,,2.0,6.0,,,0.0,,,3.0,,,0.0,,1.0,0.0,0.0,6.0,,0.0,,3.0,,,0.0,0.0,,,,0.0,,,4.0,4.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,224054
1.0,0.0,,3.0,,,0.0,0.0,,,4.0,,,,,1.0,0.0,,,,0.0,,,,3.0,0.0,,0.0,,3.0,,,,,,,,,,,,,,,1.0,,0.0,,5.0,,,3.0,,,3.0,,0.0,0.0,,,0.0,3.0,1.0,,,,,,,,,,,3.0,,0.0,,,,,259486
,,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,4.0,,,,,,,,,0.0,,0.0,,,,,,,,,2.0,2.0,,0.0,,,,,4.0,,0.0,,0.0,0.0,0.0,,0.0,,,1.0,0.0,,,4.0,,,,4.0,,,,,4.0,,,0.0,,1.0,1.0,,,,48120
,,3.0,,0.0,,4.0,0.0,,,,,,,,0.0,0.0,,3.0,,,,,0.0,,,,0.0,,0.0,,,,,,3.0,,,,,,,,1.0,1.0,,2.0,,3.0,4.0,3.0,0.0,6.0,,,,,0.0,,,0.0,0.0,0.0,,,,6.0,,,,,,,0.0,,4.0,2.0,,,0.0,9465
,5.0,,0.0,0.0,,,0.0,,,,3.0,,,,2.0,2.0,0.0,3.0,,,5.0,,,,2.0,2.0,5.0,,1.0,,,4.0,,,,,,,,,3.0,,,3.0,,2.0,3.0,3.0,6.0,6.0,0.0,,,,2.0,4.0,0.0,0.0,5.0,,3.0,,,,,3.0,,,,,,,2.0,,2.0,2.0,,,2.0,240463
,,,,,,,1.0,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,0.0,9074
,,0.0,0.0,0.0,,,0.0,,,,2.0,,4.0,,0.0,0.0,,,,0.0,0.0,3.0,,,1.0,,0.0,,0.0,6.0,,,5.0,0.0,,,,0.0,0.0,0.0,0.0,2.0,,1.0,1.0,0.0,3.0,2.0,,1.0,0.0,,1.0,4.0,0.0,0.0,0.0,,,0.0,1.0,,3.0,,,2.0,,,,,,,0.0,,0.0,1.0,,,0.0,156120
